	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.49246	-0.02956	0.28047	-0.063389	-0.24599	-0.24694	0.42603	0.21961	-0.071319	-0.085108	Inf	0.31137	0.3617	0.11803	0.7932	0.28224	0.055642	-0.10767	0.069156	0.039825	-0.11642	-0.081081	-0.13464	-0.091444	0.17471	0.27872	0.11152	0.10325	0.0054254	-0.044286	0.16323	-0.073301	-0.10262	-0.21523	0.15691	0.13459	0.26978	0.13051	0.40359	0.091142	0.19925	-0.0054905	0.029733	-0.11872	0.15832	-0.055573	0.076289	0.0090586	0.21133	0.21755	0.036707	0.064318	-0.1739	-0.15602	-0.019689	0.14433	-0.12212	-0.18677	0.051689	-0.013174	-0.27665	-0.2511	-0.33586	-0.39892	-0.10016	-0.24835	-0.10303	-0.12121	0.094813	0.25376	0.052057	0.1453	0.15808	-0.029651	-0.023552	-0.01324	0.17595	0.13098	
 IFG_opercularis_R 	0.060083	0.20394	0.095843	0.41484	-0.024016	0.019036	0.13641	0.49722	0.16486	0.32424	0.31137	Inf	-0.038773	0.60659	0.080097	0.38632	0.087007	0.22178	0.012277	0.086719	-0.01345	-0.033312	-0.23158	-0.38438	-0.19383	-0.044458	0.079669	0.18667	0.059655	0.044461	0.26715	0.42908	0.060415	0.060142	-0.065482	-0.080657	0.26196	0.10793	0.16329	0.23292	0.11868	0.17351	0.11099	0.2622	0.12459	0.16475	0.18415	0.095994	0.091033	0.15737	0.18777	0.15141	-0.13254	0.0029561	-0.079564	-0.076282	0.034608	0.028335	0.079779	-0.12472	-0.052109	-0.21983	-0.24973	-0.16541	0.024483	-0.040745	-0.32214	0.058604	0.16258	0.12629	0.15483	-0.099602	0.053636	-0.00448	0.089673	0.017764	-0.04168	0.082157	
 IFG_orbitalis_L 	0.19697	-0.23267	0.43971	-0.097179	-0.017759	-0.099152	0.2644	-0.25045	0.061291	-0.16763	0.3617	-0.038773	Inf	0.1377	0.57074	0.16896	0.06508	-0.095135	0.17559	-0.074926	-0.035089	-0.071749	-0.057321	-0.016948	0.098821	0.074557	-0.16022	-0.28095	-0.2847	-0.21504	0.08707	-0.37002	-0.28748	-0.46914	0.2241	0.086022	0.010266	-0.2181	0.2293	-0.20099	-0.034332	-0.078612	0.16298	-0.3544	-0.22913	-0.32784	-0.39903	-0.18169	-0.18912	-0.17811	-0.31121	-0.19878	-0.18431	-0.065789	-0.24581	-0.051194	0.26309	-0.1535	0.07482	0.016543	-0.044573	0.038067	-0.11846	-0.042873	-0.19334	-0.33868	0.058625	-0.14821	-0.077742	0.081193	0.32236	0.5472	0.27753	-0.0024301	0.068965	-0.22822	0.14191	-0.057875	
 IFG_orbitalis_R 	0.083913	0.14634	0.3592	0.58317	0.32057	0.37198	0.38859	0.46191	0.26446	0.38519	0.11803	0.60659	0.1377	Inf	0.13284	0.60889	0.3001	0.5467	0.40774	0.30734	0.31915	0.29829	-0.11736	-0.21865	-0.20739	0.013954	0.11905	0.12275	-0.15595	-0.043924	0.19271	0.44619	0.10859	0.10286	0.14075	-0.0949	0.42187	0.085702	0.36852	0.36472	0.29239	0.40423	0.29189	0.2643	0.2676	0.23446	0.051949	0.16494	0.30676	0.3074	0.18904	0.22155	-0.16142	0.083139	0.0041793	-0.0096107	0.21896	-0.09066	0.041675	0.018701	0.13958	0.061331	-0.18315	-0.20033	0.15065	0.052638	-0.29834	-0.22331	0.30882	0.21888	0.27671	0.058189	0.020309	-0.050916	0.035197	-0.082332	-0.023515	-0.027041	
 IFG_triangularis_L 	0.22054	-0.25163	0.29975	-0.11904	-0.23109	-0.27351	0.37317	-0.1339	-0.26195	-0.36846	0.7932	0.080097	0.57074	0.13284	Inf	0.28866	-0.085961	-0.16625	0.067939	-0.0505	-0.16729	-0.14967	-0.07387	0.054997	0.30183	0.29798	-0.0021497	-0.098321	-0.36904	-0.11878	-0.13316	-0.28327	-0.30081	-0.44211	0.3053	0.13912	0.020605	0.0020959	0.5619	0.12682	0.098467	0.048193	0.01134	-0.1297	0.17146	-0.11853	-0.21262	-0.080462	0.19227	0.14776	-0.067364	-0.0062456	-0.33612	-0.28792	-0.10845	0.062905	-0.055969	-0.41673	-0.0091014	-0.058637	-0.37235	-0.16214	-0.50848	-0.46233	-0.24698	-0.40545	-0.17949	-0.25943	0.12176	0.24041	0.045004	0.3131	0.12824	0.053772	-0.11454	-0.02276	-0.019461	-0.18981	
 IFG_triangularis_R 	0.039698	0.045854	0.11149	0.19927	0.032381	0.014904	0.11246	0.17096	0.046385	0.1823	0.28224	0.38632	0.16896	0.60889	0.28866	Inf	0.37203	0.37018	0.38448	0.39681	0.29036	0.23057	-0.21005	-0.18331	-0.28286	0.25255	0.21387	0.28131	-0.080929	0.25379	-0.18682	0.04872	-0.17696	-0.1461	0.0081104	-0.078476	0.40961	0.30959	0.14392	0.27686	0.13677	0.3105	0.1512	0.19434	0.37503	0.29583	0.083177	0.31501	0.22507	0.36647	0.37654	0.39684	-0.3606	-0.1491	-0.1421	-0.043731	0.043979	-0.1828	-0.20491	0.036057	0.040615	0.019778	-0.24093	-0.29125	-0.25009	-0.30965	-0.18512	-0.25322	0.21168	0.13563	0.21541	0.0069879	0.051294	-0.064563	-0.080679	-0.12346	-0.097521	-0.063999	
 LFOG_L 	0.049417	-0.069155	-0.13509	-0.028272	0.54839	0.47193	-0.062559	0.12517	0.51332	0.71574	0.055642	0.087007	0.06508	0.3001	-0.085961	0.37203	Inf	0.95863	0.76619	0.91607	0.93413	0.90628	-0.10559	-0.17281	-0.40955	0.13366	0.25663	0.26683	0.20387	0.18808	-0.1405	0.12369	-0.13155	-0.024818	-0.17447	-0.24774	0.59622	0.30211	-0.18269	-0.10571	0.068166	0.10287	0.43786	0.20354	0.1943	0.40241	0.23556	0.32288	0.10941	0.18524	0.30895	0.19898	-0.096378	0.058082	0.070134	0.095617	0.20685	0.24276	0.19263	0.29447	0.34332	0.36944	0.20987	-0.035668	-0.12403	-0.0083464	-0.012286	0.0053488	0.11129	0.12574	0.0976	-0.14669	-0.27985	-0.58338	0.14963	-0.20218	-0.18953	0.023404	
 LFOG_R 	0.022715	0.17921	-0.15732	0.13862	0.49778	0.64301	-0.026738	0.24574	0.40622	0.98677	-0.10767	0.22178	-0.095135	0.5467	-0.16625	0.37018	0.95863	Inf	0.58853	1.0364	0.83122	0.75849	-0.008143	-0.15328	-0.4326	0.053159	0.22976	0.2257	0.1561	0.16261	-0.21764	0.30037	-0.0065553	0.14296	0.021658	-0.16546	0.73492	0.27948	-0.052343	0.21138	0.13612	0.16716	0.56524	0.3032	0.27015	0.46332	0.2819	0.32234	0.17137	0.25201	0.40806	0.3244	-0.012349	0.17313	0.01103	0.020583	0.071344	0.1222	0.22108	0.33825	0.53211	0.45125	0.19934	0.0086363	-0.052887	0.079005	-0.16737	-0.058965	0.29537	0.18269	0.27516	-0.18278	-0.29378	-0.5122	0.20044	-0.23298	-0.015551	0.008333	
 MFOG_L 	-0.041454	-0.16397	0.052581	-0.042877	0.59169	0.44046	0.17304	0.063871	0.38965	0.38871	0.069156	0.012277	0.17559	0.40774	0.067939	0.38448	0.76619	0.58853	Inf	0.59557	0.85146	0.80165	-0.053463	-0.066138	-0.24996	0.15501	0.31876	0.17587	0.074185	0.21507	-0.10518	0.11692	0.039645	0.049853	0.035459	-0.091831	0.42003	0.24819	0.051488	0.0019139	0.1301	0.088325	0.19253	-0.0037137	0.28046	0.39326	0.24565	0.40288	0.23151	0.28719	0.1963	0.049191	0.077516	0.23951	0.22526	0.2269	0.42012	0.20719	0.077788	0.11702	0.17614	0.29701	0.12863	-0.045953	0.058179	0.12261	0.012858	0.058733	0.14182	0.095031	0.12467	0.026478	-0.082643	-0.40802	0.029668	-0.09771	-0.34051	-0.096954	
 MFOG_R 	0.1484	-0.028335	-0.11746	0.037054	0.48545	0.53125	-0.022179	0.15953	0.23746	0.74519	0.039825	0.086719	-0.074926	0.30734	-0.0505	0.39681	0.91607	1.0364	0.59557	Inf	0.97244	0.92811	-0.11909	-0.22096	-0.45805	-0.015314	0.13384	0.18826	0.12725	0.077988	-0.18024	0.13564	-0.024718	0.031311	-0.061102	-0.25392	0.52066	0.21445	-0.021745	0.092513	0.08577	0.12443	0.39812	0.21008	0.23539	0.39212	0.19489	0.24314	0.28719	0.27632	0.31044	0.27524	-0.054122	0.014899	0.032542	0.044637	0.091184	0.20122	0.15136	0.34812	0.41008	0.38436	0.090054	-0.15821	-0.049501	-0.037418	-0.18516	-0.14841	0.2342	0.20812	0.10157	-0.16549	-0.2935	-0.54582	0.10062	-0.45652	-0.034172	-0.017206	
 RG_L 	-0.045438	-0.11065	-0.067809	0.031477	0.71495	0.63609	-0.023826	0.0674	0.50146	0.82082	-0.11642	-0.01345	-0.035089	0.31915	-0.16729	0.29036	0.93413	0.83122	0.85146	0.97244	Inf	1.3908	-0.17132	-0.24397	-0.52975	-0.13163	0.13686	0.12052	0.14058	0.11811	-0.10012	0.1693	-0.038749	0.028443	-0.11612	-0.25053	0.41429	0.12797	-0.1357	-0.12408	0.015801	-0.034317	0.19413	0.022219	0.11957	0.30666	0.20637	0.3183	0.1122	0.12185	0.11753	0.035463	0.082902	0.11691	0.16861	0.10302	0.433	0.42433	0.21428	0.41154	0.39671	0.34111	0.13859	-0.064143	-0.053692	0.027662	0.066575	-0.0078336	0.11538	0.077821	0.16015	-0.057521	-0.21955	-0.58457	0.055509	-0.34194	-0.17871	-0.21355	
 RG_R 	-0.051092	-0.12018	0.0051655	0.10915	0.8993	0.76966	0.075273	0.11148	0.53386	0.72454	-0.081081	-0.033312	-0.071749	0.29829	-0.14967	0.23057	0.90628	0.75849	0.80165	0.92811	1.3908	Inf	-0.1791	-0.23508	-0.42699	-0.16104	0.16711	0.1218	0.067979	0.071698	0.0085655	0.24322	0.079947	0.10837	-0.046433	-0.10785	0.44224	0.26072	-0.038446	-0.060753	0.092634	0.063488	0.21368	0.01532	0.14814	0.31707	0.21609	0.34024	0.23984	0.18785	0.10791	0.035455	0.15762	0.2125	0.25063	0.16655	0.3899	0.34271	0.30202	0.35566	0.32388	0.31542	0.082714	-0.17834	0.080744	0.12972	-0.021459	-0.0033063	0.17298	0.12406	0.18699	-0.048851	-0.13719	-0.53435	0.021289	-0.28813	-0.18068	-0.18293	
 PoCG_L 	0.045099	0.20363	-0.12651	-0.11894	-0.0062987	-0.017303	-0.018684	-0.010315	-0.060485	-0.18054	-0.13464	-0.23158	-0.057321	-0.11736	-0.07387	-0.21005	-0.10559	-0.008143	-0.053463	-0.11909	-0.17132	-0.1791	Inf	1.158	0.91259	0.55638	0.3247	0.29082	0.10993	0.19088	-0.12061	-0.0049378	0.24383	0.26343	0.24617	0.10901	-0.069374	-0.056246	-0.20548	0.091147	-0.010176	0.11228	0.088453	0.17023	0.077913	0.13948	0.12616	0.15273	0.05819	0.13581	0.088928	0.17359	0.15685	0.29265	0.12584	0.047551	-0.10578	-0.14371	-0.02787	-0.079196	-0.0079705	0.25239	0.30471	0.40403	0.14877	0.21189	0.1259	0.034647	0.17842	0.1663	0.14989	0.076127	0.01738	0.16789	0.17119	0.31019	0.20423	0.21237	
 PoCG_R 	0.0017817	0.10441	-0.17299	-0.31277	-0.18792	-0.23301	-0.040664	-0.1667	-0.15499	-0.39187	-0.091444	-0.38438	-0.016948	-0.21865	0.054997	-0.18331	-0.17281	-0.15328	-0.066138	-0.22096	-0.24397	-0.23508	1.158	Inf	0.89538	0.72495	0.28926	0.27192	0.016191	0.18714	-0.18251	-0.13047	0.016676	0.077291	0.21871	0.14142	-0.1344	0.015858	-0.14547	0.040784	-0.0011576	0.062179	0.029641	0.1262	0.062781	0.036455	0.058622	0.10392	-0.0094747	0.055475	0.050671	0.14187	-0.0070231	0.1087	-0.0093061	-0.053601	-0.19617	-0.27428	-0.12457	-0.035296	-0.10409	0.22515	0.22559	0.30466	-0.023939	0.0015827	0.17844	0.082104	0.026714	0.025237	0.08843	0.043312	-0.0069399	0.13259	-0.039132	0.26908	0.10839	0.090909	
 PrCG_L 	0.18248	0.07762	0.11772	-0.096698	-0.21936	-0.24324	0.2617	-0.0017847	-0.21958	-0.55446	0.17471	-0.19383	0.098821	-0.20739	0.30183	-0.28286	-0.40955	-0.4326	-0.24996	-0.45805	-0.52975	-0.42699	0.91259	0.89538	Inf	0.67125	0.22532	0.13197	-0.078283	0.081393	0.056706	-0.12627	0.15069	0.038415	0.33226	0.26095	-0.28433	-0.11028	0.14742	0.14001	0.13918	0.089178	-0.073762	0.10065	0.070929	-0.055538	-0.05133	0.014339	0.09162	0.1116	-0.071153	0.062729	0.076991	0.10965	0.1082	0.098472	-0.16839	-0.37731	-0.053655	-0.19526	-0.38728	-0.033287	0.028936	0.20002	0.15379	0.09084	0.10636	0.07669	0.19666	0.28383	0.0080843	0.20218	0.23849	0.38832	0.057658	0.37955	0.24265	0.22345	
 PrCG_R 	0.10086	0.11454	-0.17793	-0.23948	-0.27331	-0.2082	0.052908	0.16912	-0.18731	-0.21486	0.27872	-0.044458	0.074557	0.013954	0.29798	0.25255	0.13366	0.053159	0.15501	-0.015314	-0.13163	-0.16104	0.55638	0.72495	0.67125	Inf	0.41594	0.47457	0.12305	0.55636	-0.34252	-0.049484	-0.21851	-0.10476	0.28013	0.15427	0.13974	0.17168	-0.043856	0.25098	0.16544	0.098744	0.21764	0.27143	0.41598	0.32512	0.14575	0.32703	0.1852	0.41251	0.39953	0.46611	-0.17279	0.063838	-0.057713	0.055427	-0.3224	-0.44278	-0.18034	-0.085305	-0.16522	0.12914	0.086047	0.10621	-0.25669	-0.12478	0.092959	0.13641	0.28163	0.27828	0.089534	-0.028539	0.065778	0.11017	-0.060768	0.17614	0.085524	0.13199	
 SPG_L 	0.024138	0.27147	-0.19833	-0.083988	0.174	0.06143	-0.055912	0.16002	0.3451	0.11341	0.11152	0.079669	-0.16022	0.11905	-0.0021497	0.21387	0.25663	0.22976	0.31876	0.13384	0.13686	0.16711	0.3247	0.28926	0.22532	0.41594	Inf	1.0527	0.35486	0.62928	-0.23056	0.14257	0.3827	0.56141	-0.037413	-0.037458	0.30914	0.4372	-0.20754	0.2202	0.23218	0.47334	0.17083	0.55944	0.7229	0.67118	1.0983	0.9658	0.38808	0.69466	0.76517	0.50658	0.32399	0.48022	0.41954	0.33646	0.068729	-0.0097581	0.062476	0.030224	0.022211	0.32841	0.25819	0.17969	0.048407	0.2141	0.034976	0.27303	0.38196	0.39628	0.030543	-0.10797	0.2001	-0.0082164	0.070848	0.44827	-0.19849	0.27067	
 SPG_R 	0.13517	0.38805	-0.36992	-0.070225	-0.0047758	0.019036	-0.21312	0.39081	0.15471	0.19215	0.10325	0.18667	-0.28095	0.12275	-0.098321	0.28131	0.26683	0.2257	0.17587	0.18826	0.12052	0.1218	0.29082	0.27192	0.13197	0.47457	1.0527	Inf	0.48004	0.76364	-0.23043	0.32043	0.27012	0.54924	-0.018792	-0.10361	0.28886	0.43032	-0.35647	0.24202	0.14769	0.43583	0.20599	0.61335	0.63086	0.635	0.86929	0.91758	0.39271	0.77971	0.78348	0.64653	0.27045	0.33282	0.36495	0.27747	-0.081506	0.10515	0.12465	0.10638	0.013906	0.25349	0.3214	0.2493	-0.016831	0.12467	0.14549	0.36084	0.48291	0.44848	0.076727	-0.21344	0.13728	0.13826	0.067823	0.26533	-0.070861	0.22032	
 SMG_L 	0.17102	0.38158	-0.51043	-0.20371	-0.10752	0.055152	-0.47127	0.16072	0.2159	0.41649	0.0054254	0.059655	-0.2847	-0.15595	-0.36904	-0.080929	0.20387	0.1561	0.074185	0.12725	0.14058	0.067979	0.10993	0.016191	-0.078283	0.12305	0.35486	0.48004	Inf	0.7067	-0.11682	0.18183	0.13889	0.33878	-0.11815	0.035661	0.17087	0.15633	-0.59056	-0.087756	-0.1708	-0.15223	0.091223	0.15815	0.056923	0.13348	0.56265	0.28974	-0.1434	0.014159	0.29709	0.087734	0.42419	0.38123	0.22442	0.23423	0.020629	0.51099	0.044723	0.078467	0.069253	0.063859	0.61825	0.48645	-0.11042	0.16879	0.59502	0.78384	0.14182	0.10076	0.02687	-0.28435	0.12651	0.039639	0.086006	-0.019664	-0.062849	0.15744	
