	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_R 	0.49973	0.61448	0.32113	0.50634	0.20023	0.29913	0.61272	0.75339	0.63513	0.67151	0.68604	1	0.50076	0.63133	0.59056	0.73998	0.31636	0.64695	0.036136	0.29856	-0.017508	0.10648	-0.12749	-0.14331	-0.034299	0.21773	0.45505	0.32904	0.37452	0.29853	0.47678	0.6696	0.44832	0.58347	0.29575	0.19513	0.23373	0.43117	0.38408	0.49109	0.0082043	0.35588	0.29363	0.54135	-0.024718	0.0021635	0.04316	-0.11137	0.17606	-0.087369	-0.19989	-0.20343	0.097126	0.0147	0.072726	0.067608	0.2844	0.27912	0.083268	0.18546	0.19232	-0.04589	0.24196	0.33266	0.15082	0.35396	0.29898	0.3695	0.60445	0.46835	0.65155	0.57356	0.44266	0.42903	0.47993	0.44882	0.14721	0.32908	
 IFG_orbitalis_L 	0.42529	0.30299	0.51714	0.43441	0.32581	0.2124	0.39514	0.27467	0.37461	0.22403	0.64483	0.50076	1	0.674	0.78069	0.73942	0.41049	0.54298	0.33899	0.45098	0.47058	0.51626	0.12264	0.082058	0.14697	0.23119	0.18545	0.10069	0.22824	-0.061154	0.41317	0.28661	0.20667	0.088999	0.27063	0.23343	0.3858	0.4188	0.57779	0.37851	0.22089	0.29929	0.48046	0.49635	0.32197	0.29462	0.1343	0.12774	0.36729	0.19416	0.0281	0.075149	0.20042	0.2097	0.27676	0.22999	0.44645	0.36493	0.3076	0.49826	0.30338	0.13262	0.23509	0.24511	0.24829	0.2835	0.57341	0.36963	0.45588	0.44428	0.40516	0.53834	0.36051	0.29192	0.38328	0.047638	0.13109	0.16352	
 IFG_orbitalis_R 	0.40444	0.55247	0.41703	0.54346	0.22876	0.31916	0.24582	0.3293	0.31281	0.31056	0.36871	0.63133	0.674	1	0.45637	0.66906	0.38349	0.62745	0.2271	0.40287	0.3456	0.46606	0.065376	-0.028713	0.061472	0.27656	0.089536	0.13426	0.22849	0.12989	0.26618	0.34703	0.22244	0.34615	0.35763	0.29198	0.40228	0.60389	0.54727	0.53014	0.24522	0.37284	0.31618	0.41129	0.21039	0.22629	0.10303	0.073766	0.26249	0.08724	0.019048	-0.056467	0.14629	0.11996	0.20708	0.14989	0.40227	0.43103	0.25312	0.40843	0.33464	0.10303	0.40874	0.50531	0.2109	0.3901	0.57131	0.5269	0.46877	0.40287	0.43532	0.49602	0.45272	0.40178	0.4308	0.26087	0.21847	0.29477	
 IFG_triangularis_L 	0.35751	0.31491	0.42113	0.35731	0.25727	0.088601	0.51566	0.39313	0.49227	0.3386	0.76667	0.59056	0.78069	0.45637	1	0.81689	0.23308	0.42957	0.21268	0.35816	0.29173	0.34481	0.077402	0.073343	0.15107	0.28027	0.32358	0.20994	0.33228	0.050145	0.42861	0.3501	0.2572	0.14056	0.26424	0.19956	0.25582	0.28973	0.40004	0.24029	-0.048349	0.20067	0.39548	0.47744	0.26562	0.21939	0.13453	0.059648	0.28754	0.12678	-0.086339	-0.0057571	0.17988	0.15973	0.21114	0.20377	0.35204	0.21767	0.035094	0.1511	0.20784	0.14868	0.1926	0.20699	0.20555	0.23238	0.3529	0.24357	0.53111	0.47647	0.46957	0.59288	0.37463	0.27749	0.35317	0.18283	0.14571	0.26836	
 IFG_triangularis_R 	0.39852	0.48123	0.45974	0.51006	0.26405	0.16312	0.50635	0.53216	0.51333	0.44365	0.65405	0.73998	0.73942	0.66906	0.81689	1	0.28995	0.59878	0.18995	0.37963	0.25744	0.34106	0.058062	0.030722	0.089526	0.3103	0.24581	0.21352	0.32204	0.088361	0.46578	0.47287	0.26842	0.25442	0.26615	0.22219	0.32472	0.41838	0.44671	0.37928	0.075663	0.25545	0.35397	0.43435	0.16188	0.19573	0.07383	0.036282	0.28752	0.10241	-0.051005	-0.0031373	0.13043	0.13261	0.15534	0.1589	0.37578	0.25553	0.19724	0.24636	0.24783	0.048131	0.21696	0.27912	0.22259	0.30439	0.40987	0.3432	0.49258	0.4501	0.48605	0.57405	0.33965	0.25665	0.35224	0.2351	0.074734	0.28431	
 LFOG_L 	0.38341	0.24594	0.60903	0.59705	0.50575	0.61151	0.42408	0.39557	0.55793	0.4974	0.17227	0.31636	0.41049	0.38349	0.23308	0.28995	1	0.63333	0.51722	0.60712	0.52481	0.61381	-0.14854	-0.11258	-0.16202	-0.08829	0.12112	0.030747	0.10614	-0.051402	0.61962	0.51576	0.26183	0.24274	0.029426	0.027796	0.13139	0.29514	0.50407	0.42706	0.33079	0.43767	0.54458	0.5729	-0.024684	0.03311	-0.071774	-0.12173	0.10081	-0.086736	-0.017532	0.05235	-0.085488	-0.13789	-0.05135	-0.075568	0.49169	0.4872	0.22082	0.14916	0.37615	0.19257	0.24731	0.27703	0.3369	0.3513	0.22478	0.047353	0.30037	0.24788	0.4448	0.39755	0.17367	0.15528	0.14313	0.14744	0.14854	0.21615	
 LFOG_R 	0.43371	0.54552	0.50875	0.6467	0.36414	0.44532	0.5464	0.63535	0.62209	0.69777	0.33521	0.64695	0.54298	0.62745	0.42957	0.59878	0.63333	1	0.32575	0.56871	0.37159	0.47234	-0.17303	-0.1612	-0.13077	0.094064	0.2832	0.22875	0.20965	0.10447	0.54196	0.64124	0.34363	0.44592	0.1428	0.092279	0.21685	0.39595	0.42994	0.46001	0.21816	0.44559	0.41692	0.58188	-1.3142e-05	0.08402	0.016281	-0.050829	0.1923	-0.062211	-0.12478	-0.081201	0.073417	-0.0045753	0.079533	0.020617	0.46325	0.4691	0.15527	0.2349	0.45845	0.13692	0.30689	0.36183	0.23064	0.38475	0.34201	0.39245	0.53997	0.42168	0.57602	0.54018	0.32735	0.37965	0.43095	0.2377	0.14554	0.37127	
 MFOG_L 	0.1907	-0.021882	0.35827	0.21806	0.31773	0.31886	0.16858	0.034275	0.31259	0.10262	0.075248	0.036136	0.33899	0.2271	0.21268	0.18995	0.51722	0.32575	1	0.79628	0.75512	0.75573	-0.026663	0.056816	-0.025358	-0.021289	0.0058327	-0.019038	0.041798	-0.043135	0.31643	0.19836	0.12412	-0.0064196	-0.021113	0.010204	0.11093	0.098298	0.29552	0.18096	0.3452	0.35244	0.57601	0.4859	0.16157	0.13906	-0.14504	-0.1452	0.059483	0.00076223	-0.10844	0.020951	-0.21479	-0.23923	-0.11513	-0.18503	0.21516	0.17698	0.17759	0.31071	0.49753	0.38624	0.08674	0.034254	0.31184	0.2494	0.23727	-0.067805	0.1755	0.13233	0.16047	0.17244	-0.024783	-0.096841	-0.02983	-0.096601	0.016052	0.036442	
 MFOG_R 	0.41556	0.29335	0.43842	0.36218	0.38025	0.2942	0.40745	0.32675	0.52522	0.34182	0.20966	0.29856	0.45098	0.40287	0.35816	0.37963	0.60712	0.56871	0.79628	1	0.69576	0.75609	0.11211	0.20947	0.12627	0.20499	0.23982	0.17955	0.22559	0.072866	0.44944	0.4167	0.32929	0.2615	0.17429	0.22283	0.36243	0.36828	0.45582	0.48056	0.34306	0.59563	0.71591	0.67596	0.24715	0.30282	-0.108	-0.054229	0.17715	0.066933	-0.082581	0.097351	-0.055467	-0.039601	-0.014509	-0.027934	0.20856	0.13723	0.17316	0.33305	0.65574	0.4307	0.24138	0.17221	0.25955	0.3102	0.25157	0.1052	0.34486	0.35254	0.33848	0.25755	0.059359	-0.027036	0.15725	0.044334	0.017445	0.16164	
 RG_L 	0.3379	0.093016	0.6714	0.50751	0.59105	0.49982	0.27012	0.052651	0.30694	0.03359	0.03686	-0.017508	0.47058	0.3456	0.29173	0.25744	0.52481	0.37159	0.75512	0.69576	1	0.93164	0.13618	0.23677	0.16953	0.14195	-0.033607	0.064059	0.019231	-0.18513	0.42385	0.20808	0.24039	0.05223	0.12475	0.16664	0.30365	0.20526	0.53902	0.3693	0.46989	0.43887	0.59792	0.46038	0.3929	0.3325	0.11521	0.14297	0.35436	0.20257	0.1167	0.19214	0.13899	0.11615	0.24382	0.13845	0.59676	0.50969	0.1997	0.4309	0.57411	0.53759	0.31528	0.27309	0.56353	0.44923	0.31022	0.065007	0.2973	0.35177	0.23873	0.32337	0.1318	0.030804	0.096009	-0.071733	0.20759	0.24521	
 RG_R 	0.32312	0.18311	0.67655	0.54989	0.59314	0.52382	0.28585	0.13555	0.33857	0.14206	0.081637	0.10648	0.51626	0.46606	0.34481	0.34106	0.61381	0.47234	0.75573	0.75609	0.93164	1	0.14735	0.2052	0.15367	0.17075	-0.04634	0.087103	0.043142	-0.1414	0.44456	0.27965	0.2072	0.11106	0.22975	0.25032	0.38027	0.34129	0.61632	0.47778	0.52855	0.51379	0.58553	0.51292	0.37298	0.3661	0.1176	0.14837	0.29996	0.18413	0.13751	0.19724	0.099802	0.086533	0.19721	0.12294	0.56176	0.48964	0.14612	0.42023	0.56343	0.53941	0.35816	0.33444	0.48383	0.43522	0.35026	0.11826	0.30953	0.34444	0.28664	0.35297	0.19075	0.10527	0.17856	0.025298	0.17643	0.24968	
 PoCG_L 	0.086935	0.059891	0.08443	-0.082734	0.060262	-0.1948	-0.13851	-0.25165	-0.20484	-0.27227	-0.029138	-0.12749	0.12264	0.065376	0.077402	0.058062	-0.14854	-0.17303	-0.026663	0.11211	0.13618	0.14735	1	0.91948	0.88606	0.72221	0.10863	0.34672	0.25609	0.17176	-0.29086	-0.31791	-0.0751	-0.10514	0.70803	0.79168	0.64447	0.36396	0.27632	0.36302	0.29817	0.21289	0.078508	0.041594	0.60967	0.7512	0.47779	0.67245	0.39604	0.73085	0.62493	0.71231	0.40497	0.61747	0.47408	0.6258	-0.075778	-0.24291	0.059045	0.21974	0.064499	0.19375	0.28598	0.15418	-0.11136	-0.098026	0.32273	0.2414	-0.023644	0.19895	-0.17511	-0.11112	0.022559	-0.14727	0.098115	-0.036264	-0.34367	-0.40234	
 PoCG_R 	0.17545	0.097219	0.1707	-0.015129	0.2166	-0.1058	0.00084189	-0.13452	-0.067698	-0.21745	-0.022077	-0.14331	0.082058	-0.028713	0.073343	0.030722	-0.11258	-0.1612	0.056816	0.20947	0.23677	0.2052	0.91948	1	0.88886	0.73523	0.20944	0.43084	0.26667	0.15738	-0.15781	-0.20898	0.10644	0.0033372	0.65015	0.76412	0.64682	0.35058	0.28786	0.42895	0.342	0.32608	0.19694	0.11302	0.64186	0.77681	0.44917	0.6593	0.47539	0.7653	0.58958	0.73271	0.42827	0.61591	0.46985	0.60322	-0.045617	-0.24731	0.067729	0.21899	0.17555	0.25401	0.3009	0.14667	0.021281	-0.017	0.24333	0.18441	0.049293	0.26114	-0.10419	-0.081724	0.014271	-0.16254	0.099198	-0.0031235	-0.33393	-0.3386	
 PrCG_L 	0.32201	0.27154	0.16719	-0.012381	0.13437	-0.14065	0.019103	-0.13239	-0.04089	-0.16042	0.11748	-0.034299	0.14697	0.061472	0.15107	0.089526	-0.16202	-0.13077	-0.025358	0.12627	0.16953	0.15367	0.88606	0.88886	1	0.85946	0.36562	0.55807	0.47413	0.35113	-0.25439	-0.25941	0.084215	0.080766	0.78179	0.7967	0.68227	0.37237	0.2843	0.41096	0.29841	0.26912	0.17446	0.16246	0.672	0.75805	0.58036	0.68588	0.45662	0.72636	0.63011	0.70386	0.51217	0.63587	0.54303	0.65427	0.044555	-0.14331	0.080868	0.23281	0.084698	0.1866	0.46009	0.33709	-0.08272	-0.090398	0.46421	0.40765	0.1997	0.38368	0.040593	0.069364	0.26272	0.072796	0.22519	0.17785	-0.17002	-0.2783	
 PrCG_R 	0.36975	0.56004	0.18888	0.10841	0.09496	-0.15361	0.12008	0.052253	0.16828	0.080239	0.21597	0.21773	0.23119	0.27656	0.28027	0.3103	-0.08829	0.094064	-0.021289	0.20499	0.14195	0.17075	0.72221	0.73523	0.85946	1	0.41298	0.62421	0.58933	0.53389	-0.16697	-0.13124	0.089271	0.19224	0.79178	0.81121	0.73623	0.55095	0.30512	0.43824	0.22266	0.3045	0.18139	0.22522	0.5507	0.68114	0.50296	0.56836	0.35812	0.58263	0.48988	0.5585	0.41444	0.52008	0.45724	0.5619	0.089871	-0.040444	0.052546	0.2711	0.20964	0.17143	0.63254	0.55471	-0.16825	-0.08579	0.57081	0.6598	0.36928	0.47302	0.27364	0.26082	0.43391	0.24541	0.37989	0.36266	-0.084447	-0.074393	
 SPG_L 	0.62267	0.55772	0.15261	0.15053	0.13103	0.021004	0.56365	0.51028	0.58367	0.50439	0.49373	0.45505	0.18545	0.089536	0.32358	0.24581	0.12112	0.2832	0.0058327	0.23982	-0.033607	-0.04634	0.10863	0.20944	0.36562	0.41298	1	0.73874	0.58802	0.4608	0.20998	0.36642	0.55792	0.60935	0.29461	0.1782	0.19932	0.13202	0.093589	0.2944	-0.099783	0.23241	0.46768	0.55828	0.20827	0.24816	0.24039	0.12244	0.34064	0.25399	0.022312	0.16238	0.30091	0.26418	0.25303	0.27788	0.1047	0.019729	-0.021708	-0.057512	0.17419	0.043656	0.28709	0.22596	0.010582	0.10796	0.24054	0.33918	0.59623	0.5906	0.49308	0.4369	0.35689	0.34703	0.35002	0.33825	0.18506	0.18852	
 SPG_R 	0.54391	0.63027	0.23587	0.26786	0.22628	0.13999	0.41335	0.43306	0.41478	0.47059	0.25002	0.32904	0.10069	0.13426	0.20994	0.21352	0.030747	0.22875	-0.019038	0.17955	0.064059	0.087103	0.34672	0.43084	0.55807	0.62421	0.73874	1	0.49356	0.55904	0.0596	0.3161	0.33773	0.54139	0.49891	0.35962	0.31442	0.18395	0.19819	0.38505	0.13906	0.2611	0.33296	0.45507	0.33882	0.41284	0.53422	0.39119	0.39037	0.49347	0.36696	0.46261	0.39304	0.36267	0.35268	0.37951	0.1861	0.1156	-0.079777	0.045828	0.16204	0.13211	0.46234	0.38938	-0.034136	0.11177	0.26546	0.39886	0.5698	0.54461	0.4318	0.39379	0.36687	0.33795	0.35538	0.33363	0.1017	0.16775	
 SMG_L 	0.43074	0.53899	0.14604	0.14468	-0.095781	-0.10675	0.22581	0.23228	0.48692	0.37388	0.43626	0.37452	0.22824	0.22849	0.33228	0.32204	0.10614	0.20965	0.041798	0.22559	0.019231	0.043142	0.25609	0.26667	0.47413	0.58933	0.58802	0.49356	1	0.75396	0.053412	0.10813	0.12958	0.25248	0.47286	0.41692	0.37285	0.33699	0.15474	0.25343	-0.119	0.17178	0.25337	0.33509	0.15312	0.22108	0.087106	0.09693	0.024778	0.12727	0.13309	0.17793	0.047407	0.089682	0.060781	0.13289	0.15163	0.023276	0.20241	0.10675	0.084931	-0.089741	0.47201	0.46325	-0.23869	-0.18475	0.54127	0.50553	0.35423	0.29995	0.39362	0.35415	0.31818	0.21262	0.27749	0.41869	0.087251	-0.0096009	
 SMG_R 	0.21677	0.54185	-0.15216	-0.045155	-0.29997	-0.19178	0.019587	0.12355	0.32861	0.36554	0.20962	0.29853	-0.061154	0.12989	0.050145	0.088361	-0.051402	0.10447	-0.043135	0.072866	-0.18513	-0.1414	0.17176	0.15738	0.35113	0.53389	0.4608	0.55904	0.75396	1	-0.18818	0.056887	-0.059446	0.23118	0.39318	0.32743	0.2352	0.25497	-0.077353	0.085929	-0.17715	0.062633	0.030507	0.23494	0.029968	0.094077	0.10551	0.015566	-0.094976	0.04801	0.084102	0.10465	-0.075547	-0.080185	-0.059854	0.0022723	-0.073928	-0.075512	-0.018877	0.030177	-0.074478	-0.15176	0.46513	0.48603	-0.45843	-0.29982	0.38795	0.53623	0.32518	0.18075	0.3157	0.17748	0.34499	0.33622	0.31201	0.5171	0.062733	0.0053643	
