	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.54503	0.45317	0.2669	0.2962	-0.098256	-0.039756	0.56753	0.4129	0.20933	0.20544	1	0.66514	0.57199	0.37729	0.68763	0.42528	0.086513	0.28689	0.12486	0.04851	-0.32252	-0.099208	-0.28151	-0.19127	0.062062	0.21205	0.44213	0.33903	0.46487	0.41269	0.30876	0.38255	-0.22718	-0.1423	0.20203	0.062541	0.20052	0.20184	0.49426	0.47939	0.36564	0.27854	0.60003	0.27971	0.58098	0.45355	-0.027143	0.095342	0.54248	0.5428	0.62857	0.39697	-0.061147	-0.083246	-0.14237	-0.1343	-0.12324	0.0067296	-0.10676	-0.037136	-0.029275	0.10136	0.076003	0.051955	-0.090067	-0.02934	0.20349	0.13706	0.37993	0.3549	0.12421	0.049962	-0.10341	-0.030006	0.13391	0.096814	-0.10724	-0.20907	
 IFG_opercularis_R 	0.36321	0.3875	0.44432	0.50412	0.18	0.263	0.70517	0.72105	0.28538	0.52832	0.66514	1	0.45076	0.48528	0.624	0.53108	0.2015	0.48842	0.27873	0.10481	-0.14499	0.067662	-0.29196	-0.22862	-0.1807	-0.030999	0.2726	0.20478	0.39768	0.49403	0.45819	0.64482	-0.19818	-0.075323	0.16935	0.049058	0.010864	-0.048506	0.566	0.5847	0.16247	0.16253	0.60617	0.47848	0.33263	0.22839	-0.13139	-0.041841	0.29315	0.34967	0.3712	0.24192	-0.12174	-0.18722	-0.19616	-0.1891	0.022876	0.23687	-0.19684	-0.081698	-0.037862	0.28048	-0.11164	-0.057644	0.10921	0.13913	-0.086944	0.0049196	0.30338	0.22602	0.31835	0.32039	-0.12168	-0.022821	0.10664	-0.094967	-0.21478	-0.23002	
 IFG_orbitalis_L 	0.22413	0.18711	0.70269	0.64565	0.25719	0.36737	0.6644	0.48351	0.12768	0.11097	0.57199	0.45076	1	0.70907	0.90331	0.60672	0.4611	0.49991	0.42839	0.33953	-0.087199	0.32932	-0.21624	-0.16413	-0.10083	0.042332	0.053575	0.065142	0.050911	0.086835	0.51715	0.48438	-0.24757	-0.19671	0.35605	0.24374	0.2184	0.36749	0.7801	0.68998	0.58913	0.39754	0.55738	0.4611	0.43572	0.37525	-0.28723	-0.13549	0.30964	0.45158	0.36192	0.25735	-0.17404	-0.14785	-0.15884	-0.11121	0.23982	0.23054	0.021849	0.0064602	0.111	0.046246	-0.16094	-0.13181	0.30126	0.33293	0.097907	0.14595	0.25531	0.29957	0.1728	0.12916	-0.092352	-0.1398	0.13411	0.010592	-0.009108	-0.050291	
 IFG_orbitalis_R 	0.28612	0.4021	0.74981	0.78332	0.28024	0.44274	0.58544	0.55926	0.08234	0.15308	0.37729	0.48528	0.70907	1	0.72546	0.841	0.34137	0.39963	0.45781	0.33807	0.069979	0.39447	-0.17662	-0.13588	-0.066896	0.037542	0.043862	0.017755	0.090635	0.13751	0.31296	0.23795	-0.18994	-0.19236	0.42426	0.35953	0.091234	0.25363	0.68798	0.80113	0.56432	0.43583	0.48023	0.53253	0.3552	0.28023	-0.14126	-0.062155	0.22395	0.33563	0.35066	0.40054	-0.188	-0.14981	-0.13854	-0.10178	0.47523	0.48759	0.15304	0.064009	0.088615	0.25084	-0.036482	-0.0080206	0.2176	0.34629	0.086831	0.11229	0.26585	0.27696	0.13997	0.23298	0.10141	0.034782	0.23422	0.03558	-0.19501	-0.17126	
 IFG_triangularis_L 	0.3226	0.28543	0.6952	0.67061	0.15219	0.33797	0.77238	0.65373	0.18636	0.24486	0.68763	0.624	0.90331	0.72546	1	0.69894	0.34942	0.43934	0.37201	0.22378	-0.21545	0.22624	-0.22736	-0.22602	-0.10766	0.016027	0.048391	0.0079795	0.11973	0.15949	0.4896	0.50976	-0.2795	-0.2037	0.42161	0.31348	0.23367	0.34889	0.86062	0.78002	0.60458	0.47311	0.66433	0.48886	0.49322	0.38556	-0.29589	-0.12367	0.34145	0.48439	0.42135	0.33852	-0.17937	-0.15075	-0.17154	-0.12295	0.15624	0.21225	-0.013771	-0.018784	0.088762	0.14508	-0.22479	-0.18514	0.21457	0.31803	0.11683	0.15884	0.3005	0.31325	0.21174	0.197	-0.071996	-0.1058	0.2174	0.02114	-0.11332	-0.12907	
 IFG_triangularis_R 	0.44769	0.50041	0.65794	0.65212	0.13418	0.34676	0.54213	0.55847	0.020242	0.16591	0.42528	0.53108	0.60672	0.841	0.69894	1	0.33837	0.28652	0.34003	0.21997	0.011822	0.26166	-0.05125	-0.08661	0.12105	0.20224	0.11993	0.074541	0.1043	0.1757	0.1795	0.16169	-0.20169	-0.1813	0.58401	0.51727	0.0676	0.25223	0.64497	0.76105	0.4868	0.38656	0.38987	0.49006	0.39029	0.31809	0.046627	0.037372	0.29048	0.35381	0.47214	0.59477	-0.026723	-0.011416	0.0037507	0.031149	0.3734	0.40504	0.25086	0.077006	0.086242	0.35285	0.021429	0.03828	0.21514	0.3697	0.19681	0.27976	0.37707	0.38599	0.17413	0.26377	0.22549	0.20071	0.43098	0.2045	-0.16966	-0.14219	
 LFOG_L 	0.052692	-0.034663	0.46409	0.42444	0.50678	0.4833	0.37577	0.27723	0.32009	0.30865	0.086513	0.2015	0.4611	0.34137	0.34942	0.33837	1	0.46262	0.25405	0.11773	0.14267	0.24421	0.061961	0.025854	-0.086454	0.065409	-0.045024	-0.081303	-0.027526	-0.057265	0.449	0.36536	0.2092	0.059743	0.19056	0.18401	0.059301	0.048619	0.32067	0.26583	0.14279	0.16675	0.14111	0.31597	0.14814	-0.011636	-0.082983	-0.10627	0.020109	0.025098	-0.024123	-0.073884	0.037009	-0.078786	-0.0037512	-0.036659	0.40477	0.39681	0.26694	0.073127	-0.21357	-0.087723	-0.02662	-0.049747	0.60136	0.40663	0.16305	0.27826	0.099754	0.11788	0.01407	0.09409	-0.0055469	0.14793	0.30671	0.028417	0.10933	0.15142	
 LFOG_R 	-0.043528	0.0071981	0.40552	0.4736	0.51287	0.47537	0.44068	0.46424	0.31837	0.44114	0.28689	0.48842	0.49991	0.39963	0.43934	0.28652	0.46262	1	0.5026	0.61466	0.29695	0.44987	-0.2044	-0.15148	-0.23066	-0.17264	0.014526	0.00010031	0.026783	0.070708	0.40675	0.5013	0.010156	0.0034906	0.044692	-0.08606	0.081446	-0.01011	0.41	0.35974	0.12332	0.063033	0.4438	0.36493	0.23112	0.19838	-0.19843	-0.072067	0.15816	0.20754	0.092948	-0.070184	-0.086339	-0.17078	-0.13179	-0.13746	0.27927	0.40695	-0.057736	0.13514	0.2345	0.070605	-0.25778	-0.20259	0.39432	0.27983	-0.014091	0.13527	0.08467	0.10143	0.24227	0.2826	-0.057023	-0.070731	0.01581	-0.039179	0.10531	0.053953	
 MFOG_L 	-0.19543	-0.010838	0.4868	0.44738	0.46058	0.43379	0.32714	0.36032	0.11695	0.17917	0.12486	0.27873	0.42839	0.45781	0.37201	0.34003	0.25405	0.5026	1	0.69173	0.37236	0.61102	-0.21492	-0.073082	-0.27147	-0.13176	-0.34492	-0.33121	-0.019064	0.072732	0.2419	0.18149	-0.19362	-0.12955	0.1597	0.11163	-0.081407	0.045655	0.39778	0.36537	0.26726	0.21271	0.39258	0.33257	0.13402	0.14097	-0.21232	-0.11471	-0.034132	0.027025	0.015871	0.065533	-0.030152	-0.024846	-0.0057405	0.0015259	0.36734	0.35828	0.078573	-0.096431	0.21361	0.16921	-0.29287	-0.21037	0.35076	0.37794	-0.0056216	-0.079558	0.089291	0.071131	0.15674	0.23683	-0.13325	-0.21685	-0.0022037	0.024865	0.019895	0.018518	
 MFOG_R 	-0.10265	0.099042	0.36186	0.40497	0.43035	0.41855	0.22901	0.2793	0.038022	0.12224	0.04851	0.10481	0.33953	0.33807	0.22378	0.21997	0.11773	0.61466	0.69173	1	0.53094	0.72356	-0.068676	0.026546	-0.052478	-0.048428	-0.1183	-0.044565	-0.034548	0.054723	0.14889	0.1617	-0.09295	-0.029605	-0.0035244	-0.099328	-0.10158	-0.10916	0.26355	0.2835	0.12039	0.12149	0.28846	0.31534	0.029892	0.058007	-0.13083	-0.00041706	0.018187	0.040511	0.091734	0.11607	-0.10434	-0.11818	-0.15591	-0.15713	0.33959	0.40843	0.061072	0.15822	0.2682	0.19124	-0.052305	0.017818	0.22422	0.2585	-0.014975	-0.0055304	0.079427	-0.015719	0.049382	0.16731	-0.11874	-0.18517	-0.1089	-0.0030134	0.11538	0.09104	
 RG_L 	-0.18109	-0.079665	0.13754	0.17422	0.53007	0.45336	-0.015837	-0.096505	0.05287	0.061207	-0.32252	-0.14499	-0.087199	0.069979	-0.21545	0.011822	0.14267	0.29695	0.37236	0.53094	1	0.74173	-0.050002	-0.017616	-0.068427	-0.14742	-0.26888	-0.29462	-0.11526	-0.10095	0.034777	-0.11737	0.007529	-0.099086	0.030121	0.020055	-0.15305	-0.14026	-0.1181	-0.024531	-0.19297	-0.14254	-0.13288	0.053329	-0.27697	-0.26214	-0.095966	-0.21044	-0.36719	-0.36506	-0.17219	-0.0878	-0.10046	-0.17061	-0.1036	-0.17744	0.57714	0.55306	0.36637	0.18394	0.23659	0.16263	0.035728	-0.027071	0.28496	0.13513	-0.00012083	-0.1355	-0.2065	-0.18352	-0.034517	0.017725	-0.1101	-0.10414	-0.063776	0.066098	0.19996	0.19906	
 RG_R 	-0.10588	0.053161	0.50772	0.51782	0.58878	0.63907	0.28362	0.22055	0.12024	0.1637	-0.099208	0.067662	0.32932	0.39447	0.22624	0.26166	0.24421	0.44987	0.61102	0.72356	0.74173	1	-0.12209	-0.064468	-0.14183	-0.12523	-0.2936	-0.28653	-0.033699	0.019898	0.26487	0.1361	-0.045809	-0.079891	0.21012	0.11718	-0.0075507	0.037896	0.35499	0.39715	0.20049	0.24302	0.20275	0.28815	-0.074491	-0.074879	-0.23759	-0.1733	-0.19078	-0.10473	-0.022336	0.056661	-0.1815	-0.19192	-0.13409	-0.16969	0.59896	0.64065	0.30304	0.21475	0.21436	0.22582	-0.10113	-0.10639	0.43053	0.42673	0.080443	-0.02157	-0.06526	-0.05445	0.020464	0.087313	-0.097749	-0.15634	-0.06065	-0.029617	0.19046	0.18582	
 PoCG_L 	0.20062	0.18288	-0.1452	-0.18506	-0.041223	-0.020823	-0.22102	-0.19934	-0.058586	-0.023931	-0.28151	-0.29196	-0.21624	-0.17662	-0.22736	-0.05125	0.061961	-0.2044	-0.21492	-0.068676	-0.050002	-0.12209	1	0.81619	0.74954	0.57195	0.029114	0.22815	-0.25939	0.069454	-0.28389	-0.25809	0.32151	0.39575	0.070388	0.18709	-0.17515	-0.11878	-0.19622	-0.18721	-0.14524	-0.14637	-0.38499	-0.0298	-0.11586	-0.073199	0.45739	0.35034	0.07269	-0.070976	0.036909	0.13529	0.44936	0.4222	0.34379	0.3744	0.076141	0.12532	0.080612	0.054097	-0.10019	0.21652	0.48879	0.46886	0.20653	0.25392	0.20696	0.34466	0.11385	0.064258	-0.27279	-0.26154	0.13815	0.2226	0.15412	-0.0016035	0.34416	0.33714	
 PoCG_R 	0.099007	0.15226	-0.10811	-0.1895	0.090841	-0.011735	-0.17592	-0.25905	-0.015732	-0.16461	-0.19127	-0.22862	-0.16413	-0.13588	-0.22602	-0.08661	0.025854	-0.15148	-0.073082	0.026546	-0.017616	-0.064468	0.81619	1	0.62323	0.74308	-0.024256	0.33158	-0.29258	0.14571	-0.22219	-0.25571	0.29404	0.39067	0.019161	0.158	-0.093676	-0.020313	-0.27638	-0.23489	-0.099947	-0.22034	-0.35116	0.047355	0.045307	0.078818	0.45868	0.4198	0.13193	-0.014463	0.034654	0.058521	0.48706	0.48337	0.39701	0.42565	0.12984	0.12065	0.076137	0.030419	-0.076184	0.33857	0.48995	0.52106	0.24525	0.2767	0.23909	0.37645	0.14885	0.042207	-0.25628	-0.3383	0.010863	0.12947	0.11019	-0.069634	0.4079	0.4183	
 PrCG_L 	0.55556	0.47505	-0.14151	-0.17843	-0.27096	-0.22054	-0.1576	-0.21786	-0.28671	-0.21508	0.062062	-0.1807	-0.10083	-0.066896	-0.10766	0.12105	-0.086454	-0.23066	-0.27147	-0.052478	-0.068427	-0.14183	0.74954	0.62323	1	0.74113	0.33979	0.44156	-0.050743	0.1833	-0.37949	-0.33935	-0.013255	0.098507	0.14698	0.13974	-0.12869	-0.058548	-0.14906	-0.086108	-0.11159	-0.1607	-0.24085	-0.048039	0.029908	0.042461	0.49696	0.34781	0.23736	0.069432	0.31869	0.30178	0.28672	0.26102	0.17203	0.18814	0.02862	0.054306	0.15002	0.15422	-0.082235	0.24466	0.68961	0.62164	-0.075905	-0.0053456	0.26952	0.40222	0.27362	0.22402	-0.2326	-0.2318	0.29212	0.30801	0.25832	0.23853	0.3635	0.27896	
 PrCG_R 	0.53882	0.51563	0.050107	-0.098043	-0.069682	-0.10049	-0.0027619	-0.20695	-0.11912	-0.22584	0.21205	-0.030999	0.042332	0.037542	0.016027	0.20224	0.065409	-0.17264	-0.13176	-0.048428	-0.14742	-0.12523	0.57195	0.74308	0.74113	1	0.23649	0.50577	-0.026859	0.27311	-0.20533	-0.24471	0.13419	0.21003	0.23489	0.23576	-0.11515	0.049829	-0.089778	-0.024805	0.055011	-0.1271	-0.15142	0.1699	0.23749	0.24366	0.46604	0.42903	0.31418	0.17758	0.3514	0.36434	0.34336	0.32499	0.25984	0.28011	0.12798	0.08476	0.18897	0.089964	-0.19924	0.21353	0.62636	0.63216	0.13999	0.20505	0.36422	0.48217	0.32465	0.22492	-0.22117	-0.31712	0.23903	0.39806	0.31479	0.24271	0.39302	0.35094	
 SPG_L 	0.54401	0.44877	-0.1609	-0.06721	-0.2455	-0.28859	0.021507	0.051223	-0.053809	0.078084	0.44213	0.2726	0.053575	0.043862	0.048391	0.11993	-0.045024	0.014526	-0.34492	-0.1183	-0.26888	-0.2936	0.029114	-0.024256	0.33979	0.23649	1	0.8357	0.53025	0.48521	-0.099193	0.067733	-0.0091037	0.011962	-0.15232	-0.25161	0.032938	-0.12179	-0.077658	0.021341	-0.039629	-0.054779	0.11649	0.085624	0.29814	0.20959	0.37502	0.33421	0.54596	0.40374	0.55195	0.32325	0.062578	0.022884	-0.059592	-0.053798	-0.17541	-0.091957	-0.14688	0.23755	-0.1466	0.084508	0.42224	0.37121	-0.36218	-0.34239	0.073313	0.16731	0.39466	0.30607	0.077153	0.10704	0.032781	0.14575	-0.12559	0.048362	-0.17866	-0.25979	
 SPG_R 	0.48013	0.4704	-0.16434	-0.15117	-0.16879	-0.24402	-0.04657	-0.073837	-0.05953	0.023486	0.33903	0.20478	0.065142	0.017755	0.0079795	0.074541	-0.081303	0.00010031	-0.33121	-0.044565	-0.29462	-0.28653	0.22815	0.33158	0.44156	0.50577	0.8357	1	0.30266	0.51804	-0.15054	0.012216	0.11501	0.25246	-0.16334	-0.20028	-0.057395	-0.128	-0.17081	-0.08818	-0.10791	-0.21432	-0.064623	0.11179	0.25382	0.25801	0.49681	0.50144	0.52422	0.38178	0.48242	0.31614	0.23048	0.22948	0.08921	0.13102	-0.13581	-0.075624	-0.18403	0.20269	-0.12194	0.18732	0.50607	0.54328	-0.25279	-0.20272	0.069	0.27277	0.42036	0.29364	0.031942	0.011889	0.062284	0.19543	-0.080903	0.0026078	0.00060694	-0.070585	
 SMG_L 	0.42977	0.40663	0.030699	0.11658	-0.061936	0.0032165	0.15516	0.16703	0.094198	0.25985	0.46487	0.39768	0.050911	0.090635	0.11973	0.1043	-0.027526	0.026783	-0.019064	-0.034548	-0.11526	-0.033699	-0.25939	-0.29258	-0.050743	-0.026859	0.53025	0.30266	1	0.66094	0.21222	0.29003	-0.013529	0.033849	0.026986	-0.036418	-0.0050229	-0.11651	0.15845	0.2506	-0.0023734	0.11253	0.35439	0.17094	0.012165	-0.075512	0.070766	0.024175	0.13656	0.062287	0.29801	0.27808	-0.10617	-0.17296	-0.18274	-0.23579	-0.10606	-0.039972	-0.066024	0.056625	-0.095348	-0.097451	0.15426	0.11221	-0.17769	-0.098289	0.22014	-0.010031	0.22982	0.19054	0.041523	0.053258	-0.053591	0.0061452	-0.2074	0.05966	-0.25079	-0.31304	
