	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.66067	0.58317	0.36898	0.38838	0.30147	0.087991	0.58143	0.51754	0.68485	0.58115	1	0.77033	0.56454	0.47047	0.6835	0.52243	0.096244	0.63767	0.24542	0.3626	0.33921	0.22414	0.60814	0.59339	0.71612	0.67388	0.58387	0.52339	0.55656	0.47606	0.34591	0.29554	0.16111	0.12694	0.55797	0.60338	0.33071	0.40737	0.53954	0.42645	0.37478	0.16481	0.60021	0.43395	0.56731	0.45045	0.41839	0.33177	0.55003	0.55219	0.5718	0.47599	0.46248	0.44994	0.45498	0.47445	0.33803	0.53957	-0.005407	0.19142	0.02566	0.38348	0.37804	0.39869	0.17858	0.24176	0.48775	0.59161	0.3981	0.3789	0.304	-0.039351	0.010579	0.25653	0.51695	0.42636	0.42685	0.33272	
 IFG_opercularis_R 	0.56425	0.58703	0.36761	0.46829	0.24946	0.18001	0.43282	0.50303	0.59277	0.57276	0.77033	1	0.48432	0.47881	0.49912	0.7095	-0.0034603	0.57767	0.14507	0.32965	0.39913	0.27678	0.57129	0.54964	0.66312	0.65937	0.34637	0.37477	0.43106	0.52286	0.23643	0.29454	0.0042505	0.054955	0.61059	0.67018	0.35007	0.42637	0.5216	0.50388	0.36393	0.13431	0.47121	0.4213	0.44216	0.37488	0.39536	0.29691	0.43783	0.44406	0.42886	0.41638	0.43096	0.39647	0.44315	0.44745	0.36237	0.54829	-0.070119	0.14816	0.091046	0.5095	0.39708	0.48888	0.081889	0.23216	0.53916	0.68125	0.35828	0.28147	0.46713	-0.04923	-0.039983	0.25702	0.42949	0.45611	0.15253	0.036787	
 IFG_orbitalis_L 	0.51862	0.45898	0.40209	0.33936	0.18899	0.26317	0.29378	0.19788	0.39367	0.39569	0.56454	0.48432	1	0.60801	0.50334	0.65608	0.22025	0.52634	0.3382	0.34444	0.43789	0.2391	0.59049	0.53109	0.53105	0.42967	0.31659	0.33904	0.46773	0.44869	0.1877	0.028626	0.023102	0.12202	0.44384	0.57716	0.29675	0.40712	0.57156	0.37776	0.4922	0.3618	0.51915	0.39018	0.47997	0.4165	0.43229	0.4196	0.45981	0.43216	0.53647	0.481	0.53973	0.48737	0.50302	0.49563	0.30245	0.38253	-0.088399	0.051106	-0.12801	0.39923	0.30225	0.29213	0.066766	0.17633	0.44437	0.53106	0.31322	0.36058	0.25666	0.029479	-0.20201	0.013023	0.29037	0.33587	0.43417	0.27847	
 IFG_orbitalis_R 	0.54531	0.41234	0.51648	0.59336	0.37575	0.40048	0.49642	0.50737	0.37376	0.43564	0.47047	0.47881	0.60801	1	0.50163	0.53459	0.29023	0.52515	0.19293	0.22181	0.32292	0.33269	0.42315	0.35283	0.51848	0.34	0.19902	0.30293	0.21961	0.22048	0.43769	0.2917	0.088452	0.13881	0.29114	0.41888	0.37443	0.45848	0.64376	0.61791	0.44246	0.41461	0.4818	0.45984	0.50638	0.47418	0.39676	0.36937	0.3905	0.34128	0.4408	0.38589	0.39334	0.42984	0.52075	0.48848	0.24118	0.3515	0.067708	0.0323	-0.018222	0.3141	0.11442	0.10387	0.22544	0.30726	0.36121	0.35714	0.37577	0.36558	0.34368	-0.047946	-0.16216	-0.14877	0.30502	0.31413	0.40889	0.19218	
 IFG_triangularis_L 	0.62295	0.55184	0.5062	0.43988	0.45104	0.26019	0.63074	0.48364	0.66693	0.53335	0.6835	0.49912	0.50334	0.50163	1	0.54513	0.16701	0.4984	0.25479	0.13199	0.25474	0.15088	0.55221	0.56028	0.63509	0.60856	0.53915	0.45566	0.55802	0.45929	0.46123	0.22617	0.19083	0.14233	0.33264	0.43199	0.31682	0.35383	0.53349	0.36438	0.45745	0.30115	0.53367	0.36333	0.57992	0.40431	0.41298	0.34135	0.53231	0.50767	0.52749	0.41708	0.39675	0.42334	0.46517	0.44473	0.35181	0.44694	-0.0021926	0.054129	-0.021124	0.32748	0.27942	0.37115	0.28647	0.27805	0.4671	0.41717	0.50131	0.47558	0.17068	0.049909	-0.046076	0.08036	0.55718	0.47537	0.50645	0.29795	
 IFG_triangularis_R 	0.57856	0.61743	0.44417	0.45299	0.25132	0.3677	0.23851	0.29784	0.52069	0.47988	0.52243	0.7095	0.65608	0.53459	0.54513	1	0.065357	0.41971	0.22566	0.27346	0.4755	0.30518	0.63557	0.55153	0.63331	0.53395	0.29375	0.33875	0.56833	0.59226	0.11658	0.089609	0.06884	0.21105	0.59192	0.71148	0.36771	0.4643	0.58501	0.48758	0.42072	0.31081	0.46253	0.42295	0.50291	0.43731	0.5183	0.44173	0.47962	0.49121	0.49656	0.51173	0.58669	0.53032	0.5501	0.53896	0.4941	0.52619	-0.23743	0.0071	-0.041628	0.52811	0.46423	0.44366	0.09774	0.25295	0.68019	0.72803	0.39283	0.35378	0.40128	-0.026369	-0.071941	0.13555	0.47852	0.55255	0.28992	0.11313	
 LFOG_L 	0.35794	0.1155	0.24018	0.13053	0.13919	0.12448	0.22233	0.14636	0.1556	0.11261	0.096244	-0.0034603	0.22025	0.29023	0.16701	0.065357	1	0.41023	0.71375	0.46804	0.52029	0.51838	0.30805	0.3397	0.26482	0.17069	0.15772	0.20121	0.25568	0.19991	0.14634	-0.016684	0.12762	0.16487	0.14828	0.19471	0.51917	0.52239	0.21699	0.27317	0.53243	0.5076	0.51894	0.49474	0.43723	0.46251	0.30245	0.29316	0.27994	0.2454	0.3255	0.37446	0.22483	0.29581	0.30945	0.33812	0.24242	0.17185	0.21183	0.092728	0.33023	0.16211	0.25069	0.1022	0.22743	0.16507	0.27706	0.12626	0.27457	0.25104	-0.014542	-0.078816	-0.046731	-0.24683	0.12785	0.049453	0.36331	0.13792	
 LFOG_R 	0.58338	0.51145	0.34689	0.41466	0.36702	0.12654	0.46176	0.49559	0.56783	0.61776	0.63767	0.57767	0.52634	0.52515	0.4984	0.41971	0.41023	1	0.54952	0.69297	0.58613	0.5643	0.52288	0.49927	0.56734	0.50696	0.37535	0.44901	0.34435	0.38618	0.32705	0.38807	0.11367	0.15812	0.41716	0.46181	0.34339	0.56234	0.52215	0.60167	0.48449	0.27464	0.67133	0.63958	0.55219	0.51569	0.32385	0.30265	0.44328	0.41777	0.46994	0.4999	0.40779	0.40882	0.37732	0.42068	0.31654	0.56727	0.056814	0.31238	0.044629	0.35654	0.30706	0.28603	0.20887	0.28132	0.42612	0.48822	0.36945	0.30713	0.24268	-0.18169	-0.068818	0.16233	0.28101	0.28781	0.35281	0.21795	
 MFOG_L 	0.39881	0.26289	0.28912	0.19431	0.26162	0.11836	0.26477	0.1942	0.27007	0.19513	0.24542	0.14507	0.3382	0.19293	0.25479	0.22566	0.71375	0.54952	1	0.68079	0.61201	0.53502	0.39437	0.36241	0.31096	0.28371	0.30032	0.32499	0.26557	0.25475	0.19322	0.090478	0.21638	0.24609	0.21194	0.3142	0.29504	0.42895	0.35033	0.38968	0.46073	0.36522	0.52645	0.43947	0.414	0.4186	0.28026	0.32661	0.37355	0.37685	0.39695	0.48232	0.28986	0.35266	0.222	0.29908	0.31785	0.30822	-0.0097392	0.17504	0.16338	0.34763	0.16673	0.019511	0.30367	0.2409	0.35834	0.2137	0.18454	0.17669	0.048312	-0.084362	-0.039655	-0.034336	0.10668	0.047161	0.23976	0.15009	
 MFOG_R 	0.3293	0.2794	0.026723	0.050824	0.082682	-0.059438	0.15935	0.21045	0.3107	0.33218	0.3626	0.32965	0.34444	0.22181	0.13199	0.27346	0.46804	0.69297	0.68079	1	0.63779	0.6022	0.39721	0.32344	0.33508	0.27769	0.21188	0.28249	0.25958	0.26179	0.054246	0.19391	0.084809	0.20471	0.37972	0.39993	0.25116	0.46579	0.33986	0.47146	0.41235	0.278	0.50258	0.50468	0.37517	0.44778	0.22854	0.24053	0.29428	0.29285	0.28672	0.40214	0.32286	0.31224	0.18523	0.26765	0.20735	0.31918	0.0070221	0.27497	0.046411	0.38214	0.23039	0.082039	0.060331	0.16491	0.40584	0.38755	0.059384	0.029087	0.12904	-0.23949	-0.0089836	0.064118	0.060304	0.1137	0.10125	0.16485	
 RG_L 	0.50934	0.43688	0.42188	0.34549	0.35749	0.39017	0.26548	0.24835	0.28841	0.29035	0.33921	0.39913	0.43789	0.32292	0.25474	0.4755	0.52029	0.58613	0.61201	0.63779	1	0.83075	0.54118	0.49976	0.45513	0.40454	0.1507	0.27424	0.30484	0.4037	0.15106	0.19684	0.2165	0.30822	0.46593	0.58338	0.52523	0.6381	0.47212	0.52734	0.58253	0.48119	0.46024	0.53304	0.46125	0.50336	0.47788	0.46858	0.4305	0.43962	0.4349	0.5781	0.53319	0.53995	0.49536	0.5307	0.58221	0.52767	-0.0015959	0.2747	0.17178	0.61918	0.3916	0.2044	0.36664	0.42029	0.56687	0.52989	0.27082	0.19082	0.4118	0.011067	-0.080421	0.063944	0.34995	0.24028	0.26093	0.094042	
 RG_R 	0.45868	0.33561	0.39035	0.40991	0.37319	0.33811	0.26997	0.32749	0.27173	0.28056	0.22414	0.27678	0.2391	0.33269	0.15088	0.30518	0.51838	0.5643	0.53502	0.6022	0.83075	1	0.36038	0.33177	0.35893	0.26165	0.042841	0.19711	0.13185	0.20485	0.16472	0.25414	0.18785	0.25734	0.2948	0.40107	0.48572	0.61043	0.37688	0.54196	0.48463	0.45389	0.38577	0.51327	0.43864	0.51901	0.41371	0.39571	0.37648	0.35994	0.3663	0.48569	0.43179	0.46774	0.43761	0.46803	0.48747	0.5142	0.13741	0.38364	0.17346	0.4906	0.2981	0.064732	0.34228	0.3967	0.4254	0.35695	0.24447	0.16308	0.36656	-0.048049	-0.047981	-0.015612	0.25669	0.16772	0.19055	-0.0015343	
 PoCG_L 	0.78117	0.79748	0.53053	0.43538	0.41958	0.37689	0.52368	0.46367	0.5857	0.53855	0.60814	0.57129	0.59049	0.42315	0.55221	0.63557	0.30805	0.52288	0.39437	0.39721	0.54118	0.36038	1	0.90842	0.92676	0.85293	0.67759	0.65971	0.75538	0.71224	0.35021	0.28467	0.40451	0.51746	0.70119	0.78281	0.60322	0.71994	0.70751	0.6022	0.77091	0.59547	0.71672	0.7071	0.75696	0.73993	0.72619	0.66686	0.76571	0.73821	0.77492	0.79107	0.72767	0.70572	0.70317	0.72416	0.41586	0.42357	-0.10255	0.11689	0.016128	0.51567	0.672	0.60771	0.38645	0.49708	0.67024	0.69053	0.56414	0.55496	0.2171	-0.10244	-0.23913	0.028803	0.53273	0.54237	0.35813	0.16486	
 PoCG_R 	0.7525	0.77526	0.55795	0.43654	0.4417	0.39869	0.57783	0.49139	0.59113	0.52665	0.59339	0.54964	0.53109	0.35283	0.56028	0.55153	0.3397	0.49927	0.36241	0.32344	0.49976	0.33177	0.90842	1	0.87899	0.89053	0.69278	0.71511	0.74224	0.78342	0.44428	0.32957	0.45799	0.50754	0.66237	0.73086	0.57694	0.66341	0.68553	0.5594	0.77212	0.58455	0.75595	0.70942	0.724	0.69056	0.76123	0.66938	0.75803	0.73797	0.75626	0.75777	0.7277	0.70387	0.73371	0.76211	0.35917	0.36018	-0.12017	0.20465	0.10606	0.53869	0.60032	0.63327	0.46499	0.52675	0.64527	0.67166	0.62606	0.58655	0.26251	-0.0012044	-0.20303	0.074731	0.55604	0.51096	0.40624	0.23817	
 PrCG_L 	0.8457	0.85255	0.57649	0.57675	0.49765	0.39522	0.65008	0.62142	0.64544	0.57774	0.71612	0.66312	0.53105	0.51848	0.63509	0.63331	0.26482	0.56734	0.31096	0.33508	0.45513	0.35893	0.92676	0.87899	1	0.90083	0.69603	0.69	0.6895	0.61449	0.42285	0.33543	0.37226	0.4218	0.62904	0.72511	0.59092	0.70181	0.72483	0.64486	0.72826	0.55903	0.74868	0.73533	0.81967	0.76976	0.73048	0.64385	0.79861	0.75882	0.79895	0.74781	0.71003	0.70223	0.74702	0.74892	0.35827	0.45579	-0.054059	0.1789	0.041914	0.50983	0.6051	0.57792	0.38292	0.48349	0.62424	0.65791	0.54862	0.52741	0.23885	-0.14226	-0.17191	0.042961	0.53025	0.51444	0.3583	0.13859	
 PrCG_R 	0.735	0.86326	0.53711	0.51895	0.49122	0.35293	0.66815	0.6121	0.65326	0.58773	0.67388	0.65937	0.42967	0.34	0.60856	0.53395	0.17069	0.50696	0.28371	0.27769	0.40454	0.26165	0.85293	0.89053	0.90083	1	0.71989	0.70078	0.62009	0.6583	0.4792	0.41185	0.42029	0.43093	0.59304	0.68084	0.50456	0.57692	0.64601	0.53466	0.64865	0.43712	0.71104	0.64436	0.7207	0.6555	0.71834	0.64233	0.76849	0.76125	0.75572	0.6975	0.68194	0.65752	0.69661	0.71365	0.29801	0.39699	-0.14909	0.17151	0.097865	0.50096	0.51523	0.6019	0.42862	0.50846	0.54198	0.59087	0.50557	0.44344	0.26962	-0.07212	-0.18985	0.13751	0.53349	0.47806	0.30024	0.11544	
 SPG_L 	0.61421	0.69212	0.45563	0.35227	0.44706	0.2029	0.67107	0.55583	0.62482	0.52605	0.58387	0.34637	0.31659	0.19902	0.53915	0.29375	0.15772	0.37535	0.30032	0.21188	0.1507	0.042841	0.67759	0.69278	0.69603	0.71989	1	0.87499	0.66727	0.56684	0.56714	0.46875	0.6787	0.6053	0.37232	0.42847	0.29466	0.32006	0.55471	0.42542	0.48756	0.34898	0.68495	0.55344	0.59225	0.52624	0.61444	0.55135	0.70485	0.7346	0.66838	0.60929	0.46462	0.47864	0.42934	0.46386	0.11322	0.20046	-0.066349	0.10643	-0.0026298	0.18144	0.38867	0.47649	0.42102	0.41451	0.32758	0.32303	0.58665	0.62242	0.025257	0.064662	-0.036198	0.12893	0.40819	0.32761	0.30639	0.23438	
 SPG_R 	0.68245	0.78458	0.55522	0.47249	0.52014	0.37746	0.69832	0.66411	0.5523	0.53569	0.52339	0.37477	0.33904	0.30293	0.45566	0.33875	0.20121	0.44901	0.32499	0.28249	0.27424	0.19711	0.65971	0.71511	0.69	0.70078	0.87499	1	0.51405	0.58907	0.62548	0.54498	0.72284	0.67622	0.37639	0.4373	0.37727	0.42916	0.68197	0.59759	0.56372	0.45916	0.74752	0.71656	0.64954	0.66294	0.70692	0.69846	0.73286	0.79007	0.69291	0.69368	0.61831	0.62998	0.56966	0.63245	0.077732	0.18386	-0.1047	0.24698	-0.0086982	0.32152	0.29414	0.37259	0.48874	0.5167	0.34683	0.32569	0.64407	0.63408	0.13515	-0.022776	-0.023298	0.14961	0.37363	0.29926	0.23547	0.23026	
 SMG_L 	0.56175	0.52971	0.2921	0.11664	0.11393	0.039996	0.28812	0.19643	0.60782	0.44881	0.55656	0.43106	0.46773	0.21961	0.55802	0.56833	0.25568	0.34435	0.26557	0.25958	0.30484	0.13185	0.75538	0.74224	0.6895	0.62009	0.66727	0.51405	1	0.82062	0.19323	0.058471	0.25936	0.33301	0.65765	0.62275	0.45753	0.4663	0.41061	0.21392	0.53477	0.37787	0.56368	0.47543	0.56984	0.47066	0.54072	0.37711	0.54134	0.49739	0.53887	0.52352	0.4827	0.43925	0.47598	0.48409	0.45356	0.40977	-0.085965	0.044565	0.13954	0.32344	0.72609	0.70686	0.15178	0.17247	0.61014	0.65471	0.58671	0.59599	0.15959	0.041083	-0.0074923	0.10121	0.57215	0.5901	0.5108	0.37323	
 SMG_R 	0.53264	0.60297	0.38354	0.22953	0.17141	0.22886	0.32582	0.26522	0.59265	0.53969	0.47606	0.52286	0.44869	0.22048	0.45929	0.59226	0.19991	0.38618	0.25475	0.26179	0.4037	0.20485	0.71224	0.78342	0.61449	0.6583	0.56684	0.58907	0.82062	1	0.28542	0.22476	0.31069	0.44435	0.70166	0.67627	0.52776	0.51697	0.50377	0.3494	0.56681	0.42251	0.59073	0.56953	0.52855	0.47439	0.61108	0.49187	0.5391	0.53741	0.54087	0.58062	0.56446	0.52429	0.52288	0.57159	0.46404	0.39442	-0.2347	0.16527	0.17891	0.42209	0.62796	0.67547	0.24291	0.30127	0.56061	0.66809	0.64044	0.54938	0.31687	0.040318	-0.099677	0.16827	0.6164	0.57823	0.40553	0.3375	
 AG_L 	0.52985	0.50431	0.69688	0.61421	0.71982	0.51847	0.80668	0.66434	0.50697	0.42423	0.34591	0.23643	0.1877	0.43769	0.46123	0.11658	0.14634	0.32705	0.19322	0.054246	0.15106	0.16472	0.35021	0.44428	0.42285	0.4792	0.56714	0.62548	0.19323	0.28542	1	0.78233	0.69941	0.55916	0.20587	0.31484	0.30362	0.23251	0.68495	0.59165	0.41161	0.30345	0.51153	0.44241	0.37861	0.36239	0.51676	0.48393	0.47516	0.51611	0.3936	0.45169	0.37077	0.42501	0.44956	0.48057	0.17057	0.21587	-0.035277	0.13393	0.11626	0.1039	0.020167	0.18878	0.72747	0.67231	0.1611	0.10391	0.62378	0.6016	0.24556	0.19613	0.044476	0.056529	0.44604	0.28377	0.2684	0.13223	
