Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
kirby815b_3_1_ax_MNI.img	Thalamus_R	9075	104.4085	225.1048	177.9967	16.0665	
kirby815b_3_1_ax_MNI.img	BasalForebrain_L	4071	96.4950	243.6569	182.4599	27.5160	
kirby815b_3_1_ax_MNI.img	BasalForebrain_R	3946	90.3343	243.7940	179.4045	26.1325	
kirby815b_3_1_ax_MNI.img	midbrain_L	7532	128.0207	249.7482	205.9009	14.8437	
kirby815b_3_1_ax_MNI.img	midbrain_R	7453	95.9489	253.3979	203.5330	17.1879	
kirby815b_3_1_ax_MNI.img	Cerebellum_R	89605	41.8873	235.1250	144.1497	36.2796	
kirby815b_3_1_ax_MNI.img	Cerebellum_L	89317	33.5567	243.1495	141.0606	38.1326	
kirby815b_3_1_ax_MNI.img	Pons_L	11392	94.8831	239.3933	202.2287	15.3329	
kirby815b_3_1_ax_MNI.img	Pons_R	12027	104.5692	236.6586	201.5789	13.8705	
kirby815b_3_1_ax_MNI.img	Medulla_L	2978	60.2919	238.5533	193.5826	26.2891	
kirby815b_3_1_ax_MNI.img	Medulla_R	3183	94.2840	237.4212	199.2941	19.0852	
kirby815b_3_1_ax_MNI.img	AnteriorWM_L	109634	60.6772	233.9908	195.9020	16.3724	
kirby815b_3_1_ax_MNI.img	AnteriorWM_R	111304	63.3304	229.5412	195.8143	16.0938	
kirby815b_3_1_ax_MNI.img	PosteriorWM_L	85835	77.7971	228.7993	191.8527	18.3746	
kirby815b_3_1_ax_MNI.img	PosteriorWM_R	88563	50.1201	231.6880	192.2741	18.4185	
kirby815b_3_1_ax_MNI.img	CorpusCallosum_L	17542	107.7396	245.6563	202.2056	12.5875	
kirby815b_3_1_ax_MNI.img	CorpusCallosum_R	19060	114.9734	237.4062	202.5109	12.8850	
kirby815b_3_1_ax_MNI.img	InferiorWM_L	72440	94.0738	236.0409	195.3550	18.0918	
kirby815b_3_1_ax_MNI.img	InferiorWM_R	74161	40.9749	235.3210	195.8098	16.9556	
kirby815b_3_1_ax_MNI.img	LimbicWM_L	15845	64.5544	239.7405	190.9216	18.0004	
kirby815b_3_1_ax_MNI.img	LimbicWM_R	16594	69.5091	238.4190	190.2823	18.9463	
kirby815b_3_1_ax_MNI.img	LateralVentricle_L	6639	3.0462	194.5683	67.0658	38.4737	
kirby815b_3_1_ax_MNI.img	LateralVentricle_R	5991	4.5370	202.1716	75.0890	38.3618	
kirby815b_3_1_ax_MNI.img	III_ventricle	1499	37.5856	189.5430	121.2716	28.9638	
kirby815b_3_1_ax_MNI.img	FrontSul_L	13925	4.4882	98.2675	51.0492	16.8939	
kirby815b_3_1_ax_MNI.img	FrontSul_R	13048	3.7165	107.1624	60.6939	17.5582	
kirby815b_3_1_ax_MNI.img	CentralSul_L	2338	7.4245	120.7910	73.0581	19.7742	
kirby815b_3_1_ax_MNI.img	CentralSul_R	2018	12.0364	121.6889	73.7991	20.8227	
kirby815b_3_1_ax_MNI.img	SylvianFissureExt_L	4178	10.7309	127.5456	67.4488	19.8130	
kirby815b_3_1_ax_MNI.img	SylvianFissureExt_R	3606	8.7223	139.1583	68.1856	21.3325	
kirby815b_3_1_ax_MNI.img	ParietSul_L	10711	4.6490	117.1489	68.9677	18.8851	
kirby815b_3_1_ax_MNI.img	ParietSul_R	9572	6.9396	116.2944	69.7636	18.6479	
kirby815b_3_1_ax_MNI.img	CinguSul_L	4480	10.4024	119.1065	75.9176	20.3774	
kirby815b_3_1_ax_MNI.img	CinguSul_R	3765	12.5898	112.9270	75.0560	19.0725	
kirby815b_3_1_ax_MNI.img	OcciptSul_L	1245	13.7972	110.5697	69.8556	14.5752	
kirby815b_3_1_ax_MNI.img	OcciptSul_R	1234	11.5093	109.0558	70.6888	15.0063	
kirby815b_3_1_ax_MNI.img	TempSul_L	356	36.9979	100.1567	69.1736	11.2431	
kirby815b_3_1_ax_MNI.img	TempSul_R	324	19.8336	93.8844	63.0545	12.5591	
kirby815b_3_1_ax_MNI.img	IV_ventricle	1755	25.4255	194.7125	111.8236	38.5196	



Type1-L4 Statistics

kirby815b_3_1_ax_MNI.img	SFG_L	36551	40.9104	197.9803	104.2582	25.3449	
kirby815b_3_1_ax_MNI.img	SFG_R	30072	50.2932	196.9754	108.4567	23.7989	
kirby815b_3_1_ax_MNI.img	MFG_L	31406	43.2704	193.5737	102.7572	23.8904	
kirby815b_3_1_ax_MNI.img	MFG_R	30998	47.6559	190.8369	106.4349	22.5610	
kirby815b_3_1_ax_MNI.img	IFG_L	14163	39.6620	199.7760	115.1732	23.6829	
kirby815b_3_1_ax_MNI.img	IFG_R	12070	34.6256	193.3708	117.1685	21.5118	
kirby815b_3_1_ax_MNI.img	OG_L	11872	33.5649	188.3568	118.3318	22.8532	
kirby815b_3_1_ax_MNI.img	OG_R	11647	25.9221	193.4240	115.2893	22.7550	
kirby815b_3_1_ax_MNI.img	RG_L	7035	39.5971	193.4756	113.4108	22.1116	
kirby815b_3_1_ax_MNI.img	RG_R	7271	37.2787	185.9520	114.3743	19.9466	
kirby815b_3_1_ax_MNI.img	PoCG_L	14853	38.7980	189.5063	113.4642	22.4120	
kirby815b_3_1_ax_MNI.img	PoCG_R	14123	24.3589	178.9801	117.2219	21.7096	
kirby815b_3_1_ax_MNI.img	PrCG_L	19576	38.7506	196.1925	113.4959	22.8196	
kirby815b_3_1_ax_MNI.img	PrCG_R	20814	37.0561	184.4612	117.4407	21.8899	
kirby815b_3_1_ax_MNI.img	SPG_L	9936	53.4556	195.9445	115.3849	25.1398	
kirby815b_3_1_ax_MNI.img	SPG_R	8711	52.9088	194.2966	115.3579	25.2280	
kirby815b_3_1_ax_MNI.img	SMG_L	11611	48.8946	180.6218	108.0921	22.2644	
kirby815b_3_1_ax_MNI.img	SMG_R	12958	52.6545	181.9990	110.7252	20.9797	
kirby815b_3_1_ax_MNI.img	AG_L	8984	48.2359	191.3584	108.9060	23.6397	
kirby815b_3_1_ax_MNI.img	AG_R	14547	40.0022	186.0368	105.2552	20.1010	
kirby815b_3_1_ax_MNI.img	PrCu_L	9957	42.5514	190.6076	113.8558	20.8693	
kirby815b_3_1_ax_MNI.img	PrCu_R	9477	40.5466	189.8741	110.7055	20.7165	
kirby815b_3_1_ax_MNI.img	STG_L	25434	32.8249	183.8225	112.6671	19.8177	
kirby815b_3_1_ax_MNI.img	STG_R	26971	37.5994	180.7282	117.3585	18.7916	
kirby815b_3_1_ax_MNI.img	MTG_L	24250	44.3449	202.4409	108.9362	23.1623	
kirby815b_3_1_ax_MNI.img	MTG_R	22334	49.5541	194.3977	112.0775	21.1464	
kirby815b_3_1_ax_MNI.img	ITG_L	14042	41.3327	190.2422	108.9606	22.0181	
kirby815b_3_1_ax_MNI.img	ITG_R	15308	46.4377	193.4615	118.0273	21.3287	
kirby815b_3_1_ax_MNI.img	Limbic_L	2547	73.4997	202.2600	141.7059	16.5378	
kirby815b_3_1_ax_MNI.img	Limbic_R	3076	36.0278	217.3628	144.3729	20.2995	
kirby815b_3_1_ax_MNI.img	FuG_L	18748	44.7536	192.4734	117.6010	18.6403	
kirby815b_3_1_ax_MNI.img	FuG_R	18524	41.0999	198.9803	122.8218	18.6768	
kirby815b_3_1_ax_MNI.img	SOG_L	3098	59.0390	192.3619	125.5523	24.7791	
kirby815b_3_1_ax_MNI.img	SOG_R	4469	60.3023	192.2980	121.4337	24.5371	
kirby815b_3_1_ax_MNI.img	MOG_L	25910	33.6994	183.4069	108.5961	21.9170	
kirby815b_3_1_ax_MNI.img	MOG_R	21056	37.8969	194.6579	112.3929	21.6386	
kirby815b_3_1_ax_MNI.img	IOG_L	5005	63.1095	190.1345	114.7696	24.6671	
kirby815b_3_1_ax_MNI.img	IOG_R	6719	50.7503	204.1793	123.9708	25.6768	
kirby815b_3_1_ax_MNI.img	Cu_L	11506	35.9427	193.5257	123.7902	23.4702	
kirby815b_3_1_ax_MNI.img	Cu_R	10026	47.8780	197.1422	124.2352	23.2231	
kirby815b_3_1_ax_MNI.img	LG_L	9949	26.7762	191.6393	127.3198	21.0993	
kirby815b_3_1_ax_MNI.img	LG_R	9829	36.7012	186.5249	129.0228	21.0801	
kirby815b_3_1_ax_MNI.img	Cingulate_L	27392	44.6098	204.1399	119.5504	22.6199	
kirby815b_3_1_ax_MNI.img	Cingulate_R	29917	32.3312	199.1077	116.9875	21.4742	
kirby815b_3_1_ax_MNI.img	Insula_L	8316	37.4576	180.7155	117.3413	18.3487	
kirby815b_3_1_ax_MNI.img	Insula_R	9169	52.3401	187.3370	124.9293	19.2502	
kirby815b_3_1_ax_MNI.img	Amyg_L	2469	97.9340	184.1187	140.0134	10.8877	
kirby815b_3_1_ax_MNI.img	Amyg_R	3201	82.0471	203.0316	144.5133	12.9093	
kirby815b_3_1_ax_MNI.img	Hippo_L	5207	59.0698	195.4630	133.1597	18.3807	
kirby815b_3_1_ax_MNI.img	Hippo_R	5160	68.0240	208.9731	136.2353	17.8281	
kirby815b_3_1_ax_MNI.img	Caud_L	4561	73.7473	202.9626	146.8854	16.9599	
kirby815b_3_1_ax_MNI.img	Caud_R	4598	88.8566	200.2414	146.5883	16.6088	
kirby815b_3_1_ax_MNI.img	Put_L	5950	120.8890	206.0144	170.1524	12.7026	
kirby815b_3_1_ax_MNI.img	Put_R	5839	129.0818	207.2506	170.2696	13.4358	
kirby815b_3_1_ax_MNI.img	GP_L	2084	175.0206	233.7392	206.9739	7.6306	
kirby815b_3_1_ax_MNI.img	GP_R	2081	147.5640	234.0507	207.6718	7.9609	
kirby815b_3_1_ax_MNI.img	Thalamus_L	8845	103.4079	217.9047	178.5939	15.9416	
kirby815b_3_1_ax_MNI.img	Thalamus_R	9075	104.4085	225.1048	177.9967	16.0665	
kirby815b_3_1_ax_MNI.img	BasalForebrain_L	5049	96.4950	243.6569	177.4966	27.1679	
kirby815b_3_1_ax_MNI.img	BasalForebrain_R	5066	90.3343	243.7940	173.8026	25.9274	
kirby815b_3_1_ax_MNI.img	midbrain_L	7532	128.0207	249.7482	205.9009	14.8437	
kirby815b_3_1_ax_MNI.img	midbrain_R	7453	95.9489	253.3979	203.5330	17.1879	
kirby815b_3_1_ax_MNI.img	Cerebellum_R	71944	41.8873	217.0953	130.3203	25.1013	
kirby815b_3_1_ax_MNI.img	Cerebellum_L	72302	33.5567	210.1577	127.1142	27.1515	
kirby815b_3_1_ax_MNI.img	Pons_L	11392	94.8831	239.3933	202.2287	15.3329	
kirby815b_3_1_ax_MNI.img	Pons_R	12027	104.5692	236.6586	201.5789	13.8705	
kirby815b_3_1_ax_MNI.img	Medulla_L	2978	60.2919	238.5533	193.5826	26.2891	
kirby815b_3_1_ax_MNI.img	Medulla_R	3183	94.2840	237.4212	199.2941	19.0852	
kirby815b_3_1_ax_MNI.img	ant_DPWM_L	44107	157.6013	233.9908	204.5886	5.5797	
kirby815b_3_1_ax_MNI.img	ant_DPWM_R	44358	154.8188	229.5412	204.6349	5.5096	
kirby815b_3_1_ax_MNI.img	post_DPWM_L	8718	172.3018	223.2384	205.3312	4.4332	
kirby815b_3_1_ax_MNI.img	post_DPWM_R	7272	170.3524	221.7895	205.3358	4.5176	
kirby815b_3_1_ax_MNI.img	GCC_L	3308	121.0608	245.6563	202.9328	12.1135	
kirby815b_3_1_ax_MNI.img	GCC_R	3793	123.5889	226.4688	201.2102	11.3504	
kirby815b_3_1_ax_MNI.img	BCC_L	4705	115.6392	223.9063	200.1659	14.6037	
kirby815b_3_1_ax_MNI.img	BCC_R	5033	116.6038	235.3915	200.0091	14.6873	
kirby815b_3_1_ax_MNI.img	SCC_L	9529	107.7396	231.7574	202.9603	11.5166	
kirby815b_3_1_ax_MNI.img	SCC_R	10234	114.9734	237.4062	204.2233	12.1955	
kirby815b_3_1_ax_MNI.img	PVA_posterior_L	868	77.7971	214.6066	154.1072	27.0396	
kirby815b_3_1_ax_MNI.img	PVA_posterior_R	780	40.9749	208.5435	150.0627	30.0875	
kirby815b_3_1_ax_MNI.img	ALIC_L	2757	156.0356	232.0030	206.1502	12.4742	
kirby815b_3_1_ax_MNI.img	ALIC_R	2897	133.2961	225.9323	204.4542	10.5656	
kirby815b_3_1_ax_MNI.img	PLIC_L	4313	182.6176	236.0409	211.1421	8.2393	
kirby815b_3_1_ax_MNI.img	PLIC_R	4090	179.5241	231.5967	210.2383	7.6298	
kirby815b_3_1_ax_MNI.img	inf_DPWM_L	28341	121.9819	235.4162	198.7589	15.7843	
kirby815b_3_1_ax_MNI.img	inf_DPWM_R	26347	126.3347	235.3210	199.4336	14.3024	
kirby815b_3_1_ax_MNI.img	CGC_L	3140	134.0042	226.4243	195.6070	16.3058	
kirby815b_3_1_ax_MNI.img	CGC_R	4965	129.9136	220.5037	193.7197	16.2904	
kirby815b_3_1_ax_MNI.img	CGH_L	2289	136.7247	231.8277	195.9048	16.7141	
kirby815b_3_1_ax_MNI.img	CGH_R	2549	144.8803	238.4190	196.3137	16.8043	
kirby815b_3_1_ax_MNI.img	Fx/ST_L	2018	127.2708	231.4455	191.9001	15.5599	
kirby815b_3_1_ax_MNI.img	Fx/ST_R	1967	96.2280	229.7642	191.0930	17.8851	
kirby815b_3_1_ax_MNI.img	Fx_L	873	64.5544	239.7405	163.3964	33.2933	
kirby815b_3_1_ax_MNI.img	Fx_R	1051	69.5091	229.1093	165.4877	31.4830	
kirby815b_3_1_ax_MNI.img	PeripheralParietalWM_L	42710	114.2240	228.7993	192.2288	17.9810	
kirby815b_3_1_ax_MNI.img	PeripheralParietalWM_R	45344	99.1279	228.7320	191.6484	18.6595	
kirby815b_3_1_ax_MNI.img	AnteriorLateralVentricle_L	4279	3.0462	181.9203	62.0599	35.3152	
kirby815b_3_1_ax_MNI.img	PosteriorLateralVentricle_L	1592	5.1899	194.5683	64.4529	39.9593	
kirby815b_3_1_ax_MNI.img	InferiorLateralVentricle_L	768	20.1799	187.3445	100.3737	35.6935	
kirby815b_3_1_ax_MNI.img	AnteriorLateralVentricle_R	3819	6.9857	202.1716	70.7773	36.2555	
kirby815b_3_1_ax_MNI.img	PosteriorLateralVentricle_R	1302	4.5370	191.0560	75.9461	42.8100	
kirby815b_3_1_ax_MNI.img	InferiorLateralVentricle_R	870	20.4206	191.6233	92.7329	35.0309	
kirby815b_3_1_ax_MNI.img	III_ventricle	1499	37.5856	189.5430	121.2716	28.9638	
kirby815b_3_1_ax_MNI.img	PVA_anterior_L	876	60.6772	204.0390	157.5516	31.1222	
kirby815b_3_1_ax_MNI.img	PVA_anterior_R	919	63.3304	204.3814	163.8623	25.6767	
kirby815b_3_1_ax_MNI.img	PeripheralFrontalWM_L	64651	117.0699	228.8189	190.4954	17.8762	
kirby815b_3_1_ax_MNI.img	PeripheralFrontalWM_R	66027	116.2526	227.7874	190.3332	17.6219	
kirby815b_3_1_ax_MNI.img	PeripheralTemporalWM_L	36724	113.0424	234.5066	190.3541	18.5817	
kirby815b_3_1_ax_MNI.img	PeripheralTemporalWM_R	40597	96.2495	230.4345	191.6374	17.5780	
kirby815b_3_1_ax_MNI.img	PeripheralOccipitalWM_L	33844	111.9285	227.9889	188.5905	18.6027	
kirby815b_3_1_ax_MNI.img	PeripheralOccipitalWM_R	35397	117.6655	231.6880	191.0589	17.8967	
kirby815b_3_1_ax_MNI.img	PeripheralCingulateWM_L	7525	133.5291	222.8538	190.3817	13.6988	
kirby815b_3_1_ax_MNI.img	PeripheralCingulateWM_R	6062	132.9664	221.1997	188.9665	15.4070	
kirby815b_3_1_ax_MNI.img	CerebellumWM_R	17661	143.0948	235.1250	200.4849	12.5897	
kirby815b_3_1_ax_MNI.img	CerebellumWM_L	17015	141.6368	243.1495	200.3234	12.7199	
kirby815b_3_1_ax_MNI.img	FrontSul_L	13925	4.4882	98.2675	51.0492	16.8939	
kirby815b_3_1_ax_MNI.img	FrontSul_R	13048	3.7165	107.1624	60.6939	17.5582	
kirby815b_3_1_ax_MNI.img	CentralSul_L	2338	7.4245	120.7910	73.0581	19.7742	
kirby815b_3_1_ax_MNI.img	CentralSul_R	2018	12.0364	121.6889	73.7991	20.8227	
kirby815b_3_1_ax_MNI.img	SylFrontSul_L	1964	14.7984	118.9172	70.5836	21.0593	
kirby815b_3_1_ax_MNI.img	SylFrontSul_R	1972	8.7223	139.1583	73.2944	22.4555	
kirby815b_3_1_ax_MNI.img	SylTempSul_L	1700	10.7309	127.5456	60.5575	17.6681	
kirby815b_3_1_ax_MNI.img	SylTempSul_R	1251	16.7711	111.0066	58.5289	17.0726	
kirby815b_3_1_ax_MNI.img	SylParieSul_L	514	29.9646	105.9142	78.2629	12.3389	
kirby815b_3_1_ax_MNI.img	SylParieSul_R	383	22.1656	115.7294	73.4231	16.4273	
kirby815b_3_1_ax_MNI.img	ParietSul_L	10711	4.6490	117.1489	68.9677	18.8851	
kirby815b_3_1_ax_MNI.img	ParietSul_R	9572	6.9396	116.2944	69.7636	18.6479	
kirby815b_3_1_ax_MNI.img	CinguSul_L	4480	10.4024	119.1065	75.9176	20.3774	
kirby815b_3_1_ax_MNI.img	CinguSul_R	3765	12.5898	112.9270	75.0560	19.0725	
kirby815b_3_1_ax_MNI.img	OcciptSul_L	1245	13.7972	110.5697	69.8556	14.5752	
kirby815b_3_1_ax_MNI.img	OcciptSul_R	1234	11.5093	109.0558	70.6888	15.0063	
kirby815b_3_1_ax_MNI.img	TempSul_L	356	36.9979	100.1567	69.1736	11.2431	
kirby815b_3_1_ax_MNI.img	TempSul_R	324	19.8336	93.8844	63.0545	12.5591	
kirby815b_3_1_ax_MNI.img	Caudate_tail_L	554	81.8342	195.8105	148.9197	20.0370	
kirby815b_3_1_ax_MNI.img	Caudate_tail_R	497	70.1371	203.7505	152.3876	18.7998	
kirby815b_3_1_ax_MNI.img	IV_ventricle	1755	25.4255	194.7125	111.8236	38.5196	



Type1-L5 Statistics

kirby815b_3_1_ax_MNI.img	SFG_L	15766	41.7209	184.2442	104.7222	25.1916	
kirby815b_3_1_ax_MNI.img	SFG_R	12238	50.2932	183.4912	107.6147	24.0998	
kirby815b_3_1_ax_MNI.img	SFG_PFC_L	16573	40.9104	197.9803	104.5927	25.7526	
kirby815b_3_1_ax_MNI.img	SFG_PFC_R	11974	55.1317	196.9754	109.9130	24.0605	
kirby815b_3_1_ax_MNI.img	SFG_pole_L	4212	44.2810	181.0201	101.2053	24.0588	
kirby815b_3_1_ax_MNI.img	SFG_pole_R	5860	50.7034	179.4168	107.2395	22.4371	
kirby815b_3_1_ax_MNI.img	MFG_L	12433	45.3887	193.5737	105.7280	25.2430	
kirby815b_3_1_ax_MNI.img	MFG_R	11722	47.6559	190.8369	109.3992	23.9564	
kirby815b_3_1_ax_MNI.img	MFG_DPFC_L	18973	43.2704	188.9359	100.8105	22.7515	
kirby815b_3_1_ax_MNI.img	MFG_DPFC_R	19276	52.2915	177.9604	104.6322	21.4694	
kirby815b_3_1_ax_MNI.img	IFG_opercularis_L	5214	39.6620	199.7760	112.1030	23.9280	
kirby815b_3_1_ax_MNI.img	IFG_opercularis_R	4759	51.7444	190.5940	116.3799	21.3981	
kirby815b_3_1_ax_MNI.img	IFG_orbitalis_L	5002	46.8654	186.8248	118.7086	22.6408	
kirby815b_3_1_ax_MNI.img	IFG_orbitalis_R	3319	45.5138	193.3708	118.5778	21.8296	
kirby815b_3_1_ax_MNI.img	IFG_triangularis_L	3947	49.8640	189.1455	114.7487	24.0450	
kirby815b_3_1_ax_MNI.img	IFG_triangularis_R	3992	34.6256	180.3472	116.9369	21.3231	
kirby815b_3_1_ax_MNI.img	LFOG_L	6016	33.5649	187.3080	115.1652	22.6464	
kirby815b_3_1_ax_MNI.img	LFOG_R	5785	36.0593	193.4240	115.3048	22.9761	
kirby815b_3_1_ax_MNI.img	MFOG_L	5856	53.0015	188.3568	121.5849	22.6063	
kirby815b_3_1_ax_MNI.img	MFOG_R	5862	25.9221	189.2489	115.2740	22.5346	
kirby815b_3_1_ax_MNI.img	RG_L	7035	39.5971	193.4756	113.4108	22.1116	
kirby815b_3_1_ax_MNI.img	RG_R	7271	37.2787	185.9520	114.3743	19.9466	
kirby815b_3_1_ax_MNI.img	PoCG_L	14853	38.7980	189.5063	113.4642	22.4120	
kirby815b_3_1_ax_MNI.img	PoCG_R	14123	24.3589	178.9801	117.2219	21.7096	
kirby815b_3_1_ax_MNI.img	PrCG_L	19576	38.7506	196.1925	113.4959	22.8196	
kirby815b_3_1_ax_MNI.img	PrCG_R	20814	37.0561	184.4612	117.4407	21.8899	
kirby815b_3_1_ax_MNI.img	SPG_L	9936	53.4556	195.9445	115.3849	25.1398	
kirby815b_3_1_ax_MNI.img	SPG_R	8711	52.9088	194.2966	115.3579	25.2280	
kirby815b_3_1_ax_MNI.img	SMG_L	11611	48.8946	180.6218	108.0921	22.2644	
kirby815b_3_1_ax_MNI.img	SMG_R	12958	52.6545	181.9990	110.7252	20.9797	
kirby815b_3_1_ax_MNI.img	AG_L	8984	48.2359	191.3584	108.9060	23.6397	
kirby815b_3_1_ax_MNI.img	AG_R	14547	40.0022	186.0368	105.2552	20.1010	
kirby815b_3_1_ax_MNI.img	PrCu_L	9957	42.5514	190.6076	113.8558	20.8693	
kirby815b_3_1_ax_MNI.img	PrCu_R	9477	40.5466	189.8741	110.7055	20.7165	
kirby815b_3_1_ax_MNI.img	STG_L	18342	32.8249	183.8225	113.9911	20.3257	
kirby815b_3_1_ax_MNI.img	STG_R	18527	37.5994	178.8391	118.4250	19.2933	
kirby815b_3_1_ax_MNI.img	STG_L_pole	7092	38.0538	171.4117	109.2429	17.9928	
kirby815b_3_1_ax_MNI.img	STG_R_pole	8444	42.6314	180.7282	115.0184	17.4136	
kirby815b_3_1_ax_MNI.img	MTG_L	22118	44.3449	202.4409	108.9823	23.4853	
kirby815b_3_1_ax_MNI.img	MTG_R	19111	49.5541	194.3977	111.2537	21.3122	
kirby815b_3_1_ax_MNI.img	MTG_L_pole	2132	54.9119	168.3737	108.4579	19.4929	
kirby815b_3_1_ax_MNI.img	MTG_R_pole	3223	50.5006	184.8416	116.9624	19.4304	
kirby815b_3_1_ax_MNI.img	ITG_L	14042	41.3327	190.2422	108.9606	22.0181	
kirby815b_3_1_ax_MNI.img	ITG_R	15308	46.4377	193.4615	118.0273	21.3287	
kirby815b_3_1_ax_MNI.img	PHG_L	1398	84.3988	190.1211	140.3329	17.4065	
kirby815b_3_1_ax_MNI.img	PHG_R	1832	36.0278	217.3628	143.4773	20.2954	
kirby815b_3_1_ax_MNI.img	ENT_L	1149	73.4997	202.2600	143.3764	15.2492	
kirby815b_3_1_ax_MNI.img	ENT_R	1244	72.7683	216.0192	145.6917	20.2334	
kirby815b_3_1_ax_MNI.img	FuG_L	18748	44.7536	192.4734	117.6010	18.6403	
kirby815b_3_1_ax_MNI.img	FuG_R	18524	41.0999	198.9803	122.8218	18.6768	
kirby815b_3_1_ax_MNI.img	SOG_L	3098	59.0390	192.3619	125.5523	24.7791	
kirby815b_3_1_ax_MNI.img	SOG_R	4469	60.3023	192.2980	121.4337	24.5371	
kirby815b_3_1_ax_MNI.img	MOG_L	25910	33.6994	183.4069	108.5961	21.9170	
