	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.21332	-0.030883	0.17325	0.12621	0.18793	-0.10932	0.77792	0.41529	0.44466	0.12413	Inf	0.53401	0.47637	0.45116	1.1395	0.78388	0.4563	0.63178	0.023133	0.16136	-0.15005	-0.1781	-0.1131	0.092463	0.20911	0.21968	0.12841	-0.043308	0.81056	0.31775	0.90624	0.5233	0.27089	0.02562	0.020354	3.5134e-05	-0.25065	-0.10082	0.10196	-0.22305	-0.18914	-0.062208	0.54814	0.45695	0.10008	0.067667	-0.29276	-0.39067	0.21534	-0.050101	-0.3358	-0.30635	-0.13592	-0.2655	-0.28109	-0.35613	-0.10009	-0.029147	0.13673	-0.10381	-0.037652	0.031403	-0.018233	0.072791	0.089609	0.0077789	0.019037	-0.074728	0.22921	0.50936	0.0034703	0.10718	0.34706	-0.2293	0.20807	-0.20181	0.032567	0.075662	
 IFG_opercularis_R 	-0.051921	0.1382	-0.41347	0.11992	-0.12931	-0.10896	0.0092599	0.52856	0.19493	0.39596	0.53401	Inf	-0.036389	0.6555	0.47404	1.2123	0.060107	0.71603	-0.30658	0.45475	-0.21454	-0.21575	-0.037774	0.17463	0.14667	0.56178	0.16471	0.16985	0.67516	0.69974	0.12918	0.58785	-0.041852	0.1394	0.37974	0.36258	-0.037067	0.34654	-0.40405	0.081684	-0.53837	-0.048456	0.22208	0.38826	-0.040511	0.11528	-0.10296	-0.15299	0.22904	0.055913	-0.041445	-0.26457	-0.0089951	-0.067263	-0.1564	-0.19499	-0.21008	0.0025044	-0.13847	-0.074803	-0.085753	-0.025592	0.088657	0.21528	-0.3589	-0.13234	0.26906	0.36065	0.50322	0.34442	0.030781	-0.15278	0.30747	-0.068128	0.23631	-0.0044848	-0.018674	0.25589	
 IFG_orbitalis_L 	0.59183	0.20062	0.47719	0.10589	0.54164	0.1872	0.67257	0.13315	0.40712	0.11124	0.47637	-0.036389	Inf	0.14797	0.43109	0.050458	0.41846	0.17218	-0.028422	-0.038794	-0.077892	-0.15826	-0.0047353	0.063763	0.20832	0.0478	0.009936	-0.10236	0.19549	-0.011036	0.39898	0.096925	0.090954	-0.03691	0.1574	0.13541	0.063507	0.085135	0.37687	-0.12804	0.16308	-0.055043	0.38749	0.072079	0.087947	0.049437	-0.16646	-0.20865	-0.072375	-0.086357	-0.16977	-0.0039413	-0.2328	-0.237	-0.25451	-0.1954	0.17009	-0.013927	0.1701	-0.10638	0.044432	0.13427	0.20728	0.26134	0.079613	-0.067842	0.14562	-0.016645	0.10051	0.3775	-0.025134	0.15592	0.12267	-0.12984	0.046315	-0.24347	0.15689	0.065278	
 IFG_orbitalis_R 	0.21587	0.50176	-0.22136	0.21053	0.17487	0.33787	0.24024	0.52442	0.45203	0.78855	0.45116	0.6555	0.14797	Inf	0.33736	0.59234	0.33148	0.46309	-0.082652	0.43026	0.030548	-0.11405	-0.2072	0.027989	-0.031075	0.31665	-0.097741	-0.05889	0.43672	0.54874	0.18588	0.50726	0.0079658	0.16498	0.28709	0.21195	-0.080634	0.41539	-0.040855	0.2327	-0.087965	-0.05894	0.20233	0.28158	-0.26414	-0.11936	-0.21774	-0.19916	0.039455	-0.1414	-0.002618	-0.26753	-0.18582	-0.27141	-0.34442	-0.34323	-0.0043099	0.11099	0.089006	0.2126	0.0096469	-0.011881	0.17764	0.4054	-0.37464	-0.22084	0.2402	0.25136	0.45759	0.26743	0.21087	0.2162	0.33728	-0.092111	0.33132	-0.10689	-0.03187	0.22346	
 IFG_triangularis_L 	0.1188	-0.11858	0.10987	0.020271	0.028843	-0.14278	0.48445	0.16935	0.19363	-0.021584	1.1395	0.47404	0.43109	0.33736	Inf	0.61538	0.27848	0.48274	-0.045414	0.05369	-0.32431	-0.42536	-0.031781	0.16081	0.232	0.22278	0.13821	-0.019938	0.54234	0.18255	0.47719	0.22328	0.13407	-0.076097	0.09834	0.13294	-0.070781	0.065353	0.055545	-0.2764	-0.17191	-0.041432	0.24517	0.24169	0.041281	0.11291	-0.17524	-0.28851	0.23651	0.05471	-0.18287	-0.1794	-0.057937	-0.13833	-0.19167	-0.26394	-0.24564	-0.26002	-0.048215	-0.31005	-0.10874	0.11264	-0.092189	-0.087856	-0.00079139	-0.12142	0.11121	0.073594	0.1155	0.375	0.020954	0.062885	0.38449	-0.076261	0.017173	0.0067069	-0.019689	0.032983	
 IFG_triangularis_R 	0.0050893	0.022922	-0.33118	0.033028	-0.088826	-0.27871	0.10696	0.50612	0.21543	0.28754	0.78388	1.2123	0.050458	0.59234	0.61538	Inf	0.24977	0.72437	-0.066265	0.38642	-0.1125	-0.13557	0.018786	0.30579	0.20983	0.60231	0.29645	0.31045	1.0208	0.87807	0.35181	0.72515	0.071295	0.14988	0.30563	0.25463	-0.17462	0.18295	-0.31031	-0.066284	-0.43588	-0.063755	0.44191	0.59359	0.17102	0.26244	-0.075285	-0.11178	0.3345	0.13095	-0.082484	-0.19235	-0.020188	-0.084874	-0.11908	-0.18138	-0.23678	0.013652	-0.030891	-0.027681	-0.088019	-0.012584	0.1182	0.17203	-0.26889	-0.090906	0.17474	0.19952	0.52134	0.39571	-0.034305	-0.17991	0.20469	-0.15015	0.24377	-0.11284	0.0048349	0.16404	
 LFOG_L 	0.31205	0.12954	0.22938	0.047498	0.20915	0.02528	0.27998	0.086553	0.45561	0.24769	0.4563	0.060107	0.41846	0.33148	0.27848	0.24977	Inf	0.4699	0.4874	0.46413	0.5234	0.38421	-0.15198	-0.06996	-0.07695	-0.065046	-0.15146	-0.15122	0.26898	0.060264	0.3974	0.11789	0.20224	0.020966	0.025652	-0.0018979	-0.13369	0.10238	0.19629	-0.016479	-0.0063825	-0.15185	0.25287	0.0027366	-0.16304	-0.14734	-0.13824	-0.095121	-0.15041	-0.28456	-0.1296	-0.10849	-0.33448	-0.43418	-0.33289	-0.35202	0.41241	0.26117	0.44874	0.19382	0.12334	0.34332	0.39293	0.31568	0.088013	0.050968	0.1806	0.044469	-0.011812	0.033813	-0.030622	0.16392	0.22767	-0.064467	0.16974	-0.41863	0.032252	0.07561	
 LFOG_R 	-0.018744	0.011287	0.011343	0.42819	0.051162	0.04926	0.25051	0.63044	0.28009	0.32227	0.63178	0.71603	0.17218	0.46309	0.48274	0.72437	0.4699	Inf	-0.024391	0.51711	0.091513	0.10772	-0.14261	0.09795	0.0098697	0.28827	-0.074566	0.001591	0.36544	0.31544	0.52036	0.68222	0.30679	0.38639	0.098005	0.1544	-0.29151	0.13875	-0.080987	0.028866	-0.1852	0.134	0.38852	0.50031	0.021013	0.18875	-0.15248	-0.21395	0.30403	0.0036491	-0.12965	-0.35246	-0.069288	-0.22607	-0.25592	-0.33243	0.076843	0.2523	0.064701	-0.088199	-0.05685	0.35448	0.23375	0.20872	0.16331	0.35984	0.11518	0.25171	0.33767	0.29934	-0.0033679	0.050928	0.20555	-0.11714	0.098303	-0.18674	0.13148	0.46317	
 MFOG_L 	-0.017482	0.047403	0.058029	-0.13626	0.11698	0.02179	-0.15591	-0.26031	-0.056272	-0.1145	0.023133	-0.30658	-0.028422	-0.082652	-0.045414	-0.066265	0.4874	-0.024391	Inf	0.28023	0.82754	0.48883	0.0078102	-0.011057	-0.023548	-0.0067286	-0.010259	0.0041644	0.082142	0.011765	-0.029414	-0.21257	0.14383	-0.12037	0.010793	-0.10378	-0.099869	-0.11763	0.13362	-0.11921	0.070601	-0.26431	0.1482	-0.18892	-0.063469	-0.0074172	0.010992	0.1171	-0.22765	-0.25425	0.052844	0.022653	-0.25138	-0.23713	-0.11737	-0.13474	0.26721	0.2241	0.56449	0.34203	0.34259	0.16692	0.2135	0.21555	0.10355	0.0065318	0.13535	0.094451	-0.17368	-0.26851	-0.2226	-0.058274	0.0010547	0.047241	0.12107	-0.19981	-0.12345	-0.1268	
 MFOG_R 	-0.0989	0.079599	-0.20093	0.14468	0.049692	0.040076	-0.092885	0.2383	0.19643	0.36239	0.16136	0.45475	-0.038794	0.43026	0.05369	0.38642	0.46413	0.51711	0.28023	Inf	0.48665	0.34233	-0.14211	-0.032564	-0.16256	0.11023	-0.1296	0.050226	0.1713	0.246	0.076071	0.25856	0.13345	0.30102	0.089607	0.079053	-0.11777	0.30007	-0.18162	0.28959	-0.15793	0.023061	0.15858	0.092675	-0.051424	-0.047454	0.051143	0.13013	-0.064055	-0.087938	0.11473	-0.10564	-0.13951	-0.15376	-0.13931	-0.11057	0.2252	0.27247	0.17585	0.15363	-0.094005	0.13039	0.31929	0.33897	-0.112	0.11389	0.12193	0.21248	0.21019	0.035981	-0.064584	-0.090073	0.072143	-0.013188	0.11199	-0.11754	0.00074205	0.21495	
 RG_L 	0.017825	0.19942	0.023961	0.01969	0.18414	0.19558	-0.20743	-0.0078883	0.16551	0.23718	-0.15005	-0.21454	-0.077892	0.030548	-0.32431	-0.1125	0.5234	0.091513	0.82754	0.48665	Inf	1.0092	-0.093453	-0.092201	-0.16498	-0.018255	-0.20432	-0.039037	-0.039948	0.010681	-0.02356	-0.012033	0.23767	0.19503	0.027783	-0.012546	-0.17365	0.088016	0.039146	0.11636	0.049989	-0.14438	0.14886	-0.15849	-0.17624	-0.15733	0.011032	0.19151	-0.18449	-0.25411	0.10304	-0.071166	-0.18233	-0.23139	-0.13289	-0.11404	0.54981	0.60095	0.62608	0.64958	0.29601	0.35338	0.41172	0.38067	0.17984	0.24496	0.14032	0.11837	0.059986	-0.20116	-0.15552	0.012997	-0.056845	-0.043727	0.17907	-0.28104	-0.10624	0.024849	
 RG_R 	0.026087	0.053631	0.16876	0.26909	0.11681	0.11179	-0.093954	0.12859	0.075072	0.11424	-0.1781	-0.21575	-0.15826	-0.11405	-0.42536	-0.13557	0.38421	0.10772	0.48883	0.34233	1.0092	Inf	-0.12834	-0.17592	-0.23753	-0.15666	-0.16549	-0.013522	-0.14574	-0.08602	0.13292	0.12402	0.33472	0.31822	-0.20357	-0.24599	-0.23083	-0.093893	0.030471	0.070799	0.076809	0.09928	0.16912	-0.0003288	-0.0098117	-0.1008	0.006102	0.14458	0.060331	-0.044404	0.052114	-0.063614	-0.048441	-0.12094	-0.04648	-0.038371	0.55344	0.75358	0.38714	0.4707	0.21804	0.3157	0.25632	0.20732	0.44952	0.56593	-0.056195	-0.15966	0.092763	-0.10147	-0.11782	-0.016313	-0.12201	-0.13289	0.10789	-0.29202	0.10419	0.19624	
 PoCG_L 	0.1823	0.017703	-0.14128	-0.20269	-0.095017	-0.25164	-0.17646	-0.20041	-0.36228	-0.38007	-0.1131	-0.037774	-0.0047353	-0.2072	-0.031781	0.018786	-0.15198	-0.14261	0.0078102	-0.14211	-0.093453	-0.12834	Inf	1.3418	1.3674	0.69818	0.88048	0.79085	0.18797	0.18348	-0.16836	-0.10283	-0.19209	-0.10488	0.61525	0.53805	0.26965	0.15278	0.22902	0.19819	0.051889	0.30154	0.21361	-0.18919	0.38902	0.34721	0.74938	0.57528	0.26946	0.53407	0.36945	0.77209	0.71835	0.83356	0.8033	0.80867	-0.20223	-0.033968	-0.20287	-0.065785	-0.060014	-0.14573	0.1051	-0.05929	-0.24396	-0.18673	0.20072	0.16612	0.15256	-0.012094	-0.061991	-0.23557	-0.1418	-0.20018	-0.32724	0.053212	-0.32006	-0.29371	
 PoCG_R 	0.04602	-0.0045065	-0.27489	-0.17569	-0.055676	-0.28147	-0.18271	-0.088621	-0.27107	-0.21208	0.092463	0.17463	0.063763	0.027989	0.16081	0.30579	-0.06996	0.09795	-0.011057	-0.032564	-0.092201	-0.17592	1.3418	Inf	1.2715	1.0546	0.84748	0.87233	0.45459	0.49534	-0.082395	0.05153	-0.14291	-0.053547	0.80347	0.70622	0.21228	0.3133	0.10574	0.14057	-0.054826	0.27589	0.33066	0.024712	0.4157	0.42607	0.50946	0.41184	0.39121	0.51446	0.36793	0.51934	0.60101	0.64173	0.5681	0.54876	-0.26971	-0.041846	-0.22324	-0.086392	-0.048709	-0.079149	0.21399	0.066177	-0.3107	-0.21278	0.34404	0.34007	0.3937	0.15956	-0.058212	-0.23926	0.0072731	-0.20874	-0.1821	0.044815	-0.23586	-0.04952	
 PrCG_L 	0.32609	0.16266	-0.10276	-0.16128	0.021398	-0.19361	0.066872	0.0056016	-0.12033	-0.23628	0.20911	0.14667	0.20832	-0.031075	0.232	0.20983	-0.07695	0.0098697	-0.023548	-0.16256	-0.16498	-0.23753	1.3674	1.2715	Inf	0.97254	0.92443	0.72593	0.47457	0.33443	0.019422	0.062532	-0.12741	-0.10636	0.71217	0.60666	0.21897	0.15762	0.23682	0.17322	-0.045196	0.20581	0.37675	-0.027995	0.31356	0.31101	0.45075	0.30312	0.30167	0.42224	0.28849	0.55358	0.52455	0.56732	0.49674	0.48373	-0.25469	-0.11709	-0.15058	-0.029652	0.036426	-0.097131	0.14313	0.066388	-0.27933	-0.24934	0.30069	0.20654	0.30539	0.20844	-0.041552	-0.15174	0.0068722	-0.20442	-0.23922	-0.04397	-0.19222	-0.17959	
 PrCG_R 	0.1042	0.32449	-0.41239	-0.070323	-0.076987	-0.10553	-0.15835	0.26841	-0.067353	0.13883	0.21968	0.56178	0.0478	0.31665	0.22278	0.60231	-0.065046	0.28827	-0.0067286	0.11023	-0.018255	-0.15666	0.69818	1.0546	0.97254	Inf	0.59754	0.70606	0.63262	0.83327	-0.078893	0.32875	-0.12195	0.070383	1.0137	0.91635	0.12081	0.41643	-0.077425	0.20053	-0.22607	0.1097	0.3587	0.1504	0.10215	0.33743	0.22301	0.19281	0.29014	0.2718	0.31204	0.21202	0.2827	0.27948	0.1949	0.1803	-0.23795	0.025646	-0.13505	0.074083	0.13699	-0.017547	0.27094	0.36284	-0.44384	-0.23914	0.55237	0.61198	0.62585	0.21973	-0.057629	-0.25962	0.11346	-0.062891	-0.018564	-0.0044226	-0.18289	0.10909	
 SPG_L 	0.19236	0.066084	-0.17716	-0.12989	-0.11025	-0.32193	-0.044232	0.0039092	-0.12704	-0.26953	0.12841	0.16471	0.009936	-0.097741	0.13821	0.29645	-0.15146	-0.074566	-0.010259	-0.1296	-0.20432	-0.16549	0.88048	0.84748	0.92443	0.59754	Inf	1.2592	0.48674	0.36204	-0.043315	0.083465	0.086162	0.022981	0.37319	0.31652	0.079271	0.065293	0.10928	0.23319	-0.10685	0.20049	0.29978	0.12579	0.51465	0.53525	0.60283	0.48185	0.53663	0.673	0.30416	0.60715	0.66086	0.72094	0.68505	0.68144	-0.35744	-0.19871	-0.25241	-0.055849	0.018016	-0.17872	0.17718	-0.022083	-0.2489	-0.10846	0.10653	-0.010639	0.312	0.2166	-0.18623	-0.28212	-0.075917	-0.3001	-0.19623	-0.010217	-0.10978	-0.24656	
 SPG_R 	0.10223	0.14169	-0.25676	-0.093539	-0.14022	-0.31346	-0.20563	0.062753	-0.21634	-0.12483	-0.043308	0.16985	-0.10236	-0.05889	-0.019938	0.31045	-0.15122	0.001591	0.0041644	0.050226	-0.039037	-0.013522	0.79085	0.87233	0.72593	0.70606	1.2592	Inf	0.38149	0.4779	-0.1438	0.16913	0.10429	0.24543	0.40412	0.3654	-0.012178	0.14482	-0.029469	0.28169	-0.063953	0.24725	0.33173	0.18706	0.46121	0.58487	0.65	0.65825	0.62766	0.86941	0.41213	0.58426	0.64713	0.70555	0.6143	0.62323	-0.19102	-0.058388	-0.31935	0.0059305	-0.038349	-0.13399	0.3363	0.14083	-0.22003	0.024605	0.12301	0.087116	0.49861	0.21299	-0.20603	-0.41715	-0.20483	-0.26529	-0.26298	-0.060289	-0.060806	-0.066803	
