	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_R 	0.1748	0.43702	0.48092	0.6942	0.46371	0.61677	0.69499	0.87841	0.45558	0.67659	0.62927	Inf	0.51833	0.62112	0.45668	0.73922	0.3833	0.61448	0.4767	0.32308	0.28689	0.65387	-0.31617	0.084166	-0.17519	0.33479	0.17239	0.40792	0.082304	0.0068076	0.69514	1.0326	0.0020107	0.41909	0.18723	0.13533	0.30819	0.41241	0.62067	0.81984	0.35825	0.65601	0.68814	0.38779	0.62673	0.70599	0.28553	0.38115	0.77396	0.7375	0.75368	0.65893	0.26359	0.30273	0.47875	0.42153	-0.064138	-0.051384	0.020841	-0.17412	-0.15313	0.0033006	-0.28343	-0.27309	0.51876	0.55	0.021755	-0.12166	0.60191	0.52328	-0.062983	-0.15939	0.046514	-0.083979	0.32752	-0.43957	-0.47504	-0.42219	
 IFG_orbitalis_L 	0.37936	0.25922	0.52708	0.46087	0.55618	0.32016	0.5858	0.23755	0.22389	0.21151	0.86579	0.51833	Inf	0.68417	0.78547	0.45486	0.7966	0.31348	0.19685	0.12826	0.25348	0.52894	0.053107	0.336	0.12936	0.36963	0.22249	0.47306	0.038144	-0.0058474	0.4732	0.41765	0.08208	0.29384	0.49485	0.33373	0.52525	0.56141	0.93053	0.70589	0.74125	0.66056	0.63893	0.24257	0.70448	0.53295	0.32313	0.35573	0.53319	0.50819	0.41249	0.40046	0.46072	0.38826	0.51253	0.45272	-0.066043	-0.0032418	0.047981	-0.079132	-0.23682	0.17843	-0.07155	-0.11284	0.55807	0.41719	0.30202	0.19171	0.62928	0.63406	-0.0081515	0.17581	0.1295	0.095661	0.33082	-0.20837	-0.43202	-0.34848	
 IFG_orbitalis_R 	0.23289	0.45442	0.50487	0.50103	0.27628	0.32852	0.28058	0.2694	0.28361	0.27264	0.48681	0.62112	0.68417	Inf	0.39607	0.58474	0.59284	0.56557	0.076083	-0.044382	0.26131	0.38666	-0.14667	0.18729	0.050802	0.2788	-0.092995	0.15517	0.12063	0.095902	0.35416	0.43004	-0.21239	0.10214	0.57276	0.41517	0.60527	0.6799	0.60758	0.72339	0.54538	0.55868	0.45209	0.29677	0.39003	0.43479	0.02724	0.21128	0.2314	0.22706	0.42332	0.40265	0.11908	0.11175	0.28062	0.25868	0.08986	0.069989	-0.0044552	0.044475	-0.39574	0.026526	-0.11137	-0.14104	0.37736	0.37398	0.28384	0.28631	0.41321	0.37426	0.026587	0.05343	0.058366	0.1005	0.24415	-0.060195	-0.58108	-0.28632	
 IFG_triangularis_L 	0.40963	0.3599	0.36343	0.28781	0.30585	0.053833	0.4888	0.37183	0.48333	0.20728	0.80748	0.45668	0.78547	0.39607	Inf	0.76445	0.69524	0.25978	0.16785	0.084599	-0.068898	0.28309	0.17617	0.19447	0.17893	0.30404	0.28576	0.29725	0.33982	0.091531	0.50399	0.39626	-0.017742	0.12607	0.20676	0.11852	0.29417	0.2158	0.74113	0.58365	0.34885	0.3613	0.64129	0.36065	0.44475	0.38028	0.09939	0.051143	0.49226	0.51267	0.33502	0.39881	0.18026	0.14667	0.22145	0.12897	-0.22187	-0.1513	-0.042772	0.019276	-0.40794	0.14469	-0.11622	-0.17307	0.24327	0.039608	0.16452	0.078416	0.53335	0.59499	-0.19986	-0.04362	0.15	0.17613	0.11597	-0.054115	-0.33868	-0.46061	
 IFG_triangularis_R 	0.23279	0.52954	0.26213	0.45146	0.19392	0.27547	0.41359	0.55663	0.65525	0.40474	0.70208	0.73922	0.45486	0.58474	0.76445	Inf	0.41062	0.41538	0.24435	0.095951	0.030367	0.36832	0.07224	0.27948	0.14868	0.45893	0.23793	0.34476	0.54843	0.28632	0.48425	0.57664	0.0058673	0.2788	0.40067	0.36042	0.41626	0.42213	0.69868	0.89259	0.28077	0.3726	0.64644	0.74364	0.41672	0.50889	0.088177	0.14414	0.48458	0.54856	0.58918	0.59779	0.078769	0.13417	0.17507	0.19938	-0.1386	-0.040752	-0.090502	-0.0077125	-0.43524	-0.012363	-0.1348	-0.10883	0.27127	0.24121	0.22959	0.20539	0.59972	0.61074	-0.063564	-0.027582	0.13768	0.15479	0.13665	-0.20315	-0.36172	-0.32131	
 LFOG_L 	0.36393	0.33502	0.44778	0.39953	0.36138	0.29522	0.35128	0.23868	0.16962	0.10131	0.52486	0.3833	0.7966	0.59284	0.69524	0.41062	Inf	0.46388	0.14324	-0.023755	0.24034	0.37671	0.13641	0.27675	0.1729	0.33462	0.20871	0.32392	0.097363	-0.039702	0.3738	0.41451	-0.059383	0.12952	0.34079	0.17193	0.51566	0.49608	0.69901	0.61487	0.50583	0.49353	0.50275	0.22768	0.54958	0.47163	0.16353	0.15768	0.32075	0.35818	0.38115	0.34511	0.23724	0.17184	0.30167	0.22701	-0.0033095	-0.015845	-0.064135	-0.13891	-0.48926	0.08914	-0.064866	-0.17371	0.33659	0.20087	0.30946	0.19445	0.45421	0.45998	-0.13775	-0.015007	0.16801	0.1956	0.083783	-0.17026	-0.55984	-0.396	
 LFOG_R 	0.10722	0.36014	0.31919	0.53198	0.28551	0.61109	0.24545	0.36461	0.14784	0.39419	0.21097	0.61448	0.31348	0.56557	0.25978	0.41538	0.46388	Inf	0.54217	0.38147	0.43788	0.71372	-0.29019	-0.075697	-0.23828	0.048419	-0.14691	0.09389	-0.017329	-0.077946	0.42175	0.56666	-0.27603	0.044262	0.35091	0.21688	0.47785	0.47088	0.57369	0.76774	0.30952	0.63383	0.49483	0.40747	0.50971	0.68069	0.074745	0.22326	0.25915	0.2623	0.5681	0.46089	0.17344	0.16679	0.2853	0.317	0.03974	0.01735	0.014746	0.016574	-0.18107	0.0091238	-0.29244	-0.32263	0.3429	0.39994	-0.13992	-0.09456	0.24887	0.25286	-0.11699	-0.15017	0.012613	0.0037034	0.093401	-0.2351	-0.52321	-0.28594	
 MFOG_L 	0.042161	0.19914	0.28561	0.32577	0.50877	0.57021	0.44708	0.32669	0.27315	0.46826	0.29022	0.4767	0.19685	0.076083	0.16785	0.24435	0.14324	0.54217	Inf	0.82128	0.43812	0.76278	-0.37014	-0.28858	-0.33594	-0.0444	-0.2228	-0.050705	-0.046682	-0.11127	0.48002	0.42157	0.10556	0.24212	0.18963	0.15056	0.21489	0.1694	0.35128	0.43865	0.037205	0.20361	0.22805	0.17894	0.31187	0.44413	-0.016025	0.15997	0.29898	0.31403	0.34533	0.34908	0.12848	0.19853	0.23519	0.25112	0.01783	0.065059	0.084775	-0.28483	0.184	0.077137	-0.038247	-0.15845	0.4268	0.37308	-0.23536	-0.26065	0.24522	0.2259	0.13202	0.068612	0.21639	0.035814	0.10017	-0.39014	-0.11039	-0.17956	
 MFOG_R 	0.065222	0.19896	0.40339	0.2825	0.59746	0.50019	0.29186	0.2754	0.20308	0.42232	0.21832	0.32308	0.12826	-0.044382	0.084599	0.095951	-0.023755	0.38147	0.82128	Inf	0.66627	0.75836	-0.27881	-0.054628	-0.15448	0.19451	-0.069576	0.061941	-0.11403	-0.0059869	0.31527	0.28587	0.081762	0.20298	0.020907	0.15607	0.058882	0.18017	0.17459	0.24365	-0.046496	0.21384	0.18146	0.14954	0.31118	0.40202	0.31003	0.37264	0.31125	0.25547	0.3935	0.39735	0.29677	0.39805	0.23932	0.32662	0.12084	0.2473	0.30521	-0.088081	0.34575	0.18962	0.032119	0.10492	0.25049	0.27538	-0.1648	-0.21187	0.3021	0.23968	0.18083	0.072785	0.14419	-0.089043	0.12217	-0.30673	-0.12764	-0.29876	
 RG_L 	0.075879	0.20471	0.54891	0.43808	0.3888	0.60922	0.16689	0.17426	0.082383	0.23922	0.1588	0.28689	0.25348	0.26131	-0.068898	0.030367	0.24034	0.43788	0.43812	0.66627	Inf	0.8831	-0.16762	0.16909	0.0075378	0.35258	-0.05647	0.12639	-0.26457	0.029436	0.10473	0.21134	0.093272	0.27728	0.19301	0.27382	0.14307	0.31099	0.13618	0.25722	-0.02101	0.19808	-0.037588	0.015141	0.18564	0.29495	0.41329	0.50133	0.15926	0.12361	0.32844	0.31486	0.35481	0.36914	0.27874	0.39412	0.52136	0.53093	0.27525	0.00081747	0.14858	0.14797	0.15949	0.18916	0.38843	0.52075	0.048471	0.054021	0.31657	0.18384	0.18022	0.094265	0.031541	-0.05668	0.20734	-0.1597	-0.30745	-0.28768	
 RG_R 	0.17542	0.29937	0.63647	0.72226	0.70171	0.7827	0.54767	0.43465	0.20438	0.45855	0.54581	0.65387	0.52894	0.38666	0.28309	0.36832	0.37671	0.71372	0.76278	0.75836	0.8831	Inf	-0.32368	0.0509	-0.15947	0.28607	-0.037919	0.19241	-0.17559	-0.11378	0.57597	0.59058	-0.035175	0.31415	0.16783	0.15779	0.2768	0.4093	0.63148	0.67324	0.28815	0.5379	0.41513	0.20561	0.60829	0.7438	0.4001	0.55572	0.45182	0.43947	0.61139	0.58639	0.46655	0.52864	0.50838	0.60988	0.14971	0.26275	0.16082	-0.069882	0.074382	0.27981	-0.077232	-0.062619	0.75148	0.77163	-0.10864	-0.13686	0.56481	0.46778	0.070999	0.12897	0.10959	-0.13345	0.38724	-0.32424	-0.35837	-0.29433	
 PoCG_L 	0.24597	0.16199	-0.10828	-0.20892	-0.15834	-0.21829	-0.20766	-0.12278	0.0011563	-0.25223	-0.083805	-0.31617	0.053107	-0.14667	0.17617	0.07224	0.13641	-0.29019	-0.37014	-0.27881	-0.16762	-0.32368	Inf	0.76442	1.072	0.42579	0.50434	0.27649	0.40275	0.47093	-0.41829	-0.29766	0.092606	-0.013623	0.1999	0.31	0.057041	0.0082616	-0.13051	-0.085563	-0.09486	-0.24242	-0.15681	0.10171	-0.11759	-0.18165	0.12339	-0.12434	-0.041289	0.025205	-0.041883	-0.041449	0.02523	-0.051313	-0.039351	-0.095369	0.13584	0.084405	-0.20271	-0.0057819	-0.20994	-0.030205	0.39822	0.23633	-0.2979	-0.29109	0.36823	0.4326	0.1367	0.2132	0.068517	0.11109	-0.041866	0.14862	-0.16717	0.1176	0.085575	0.060356	
 PoCG_R 	0.39038	0.32805	0.26246	0.18536	0.17396	0.12353	0.065524	0.1474	0.21661	0.097333	0.16979	0.084166	0.336	0.18729	0.19447	0.27948	0.27675	-0.075697	-0.28858	-0.054628	0.16909	0.0509	0.76442	Inf	0.87862	1.0652	0.60824	0.70337	0.21323	0.40485	-0.079356	0.056384	0.16512	0.27846	0.34575	0.49029	0.21587	0.28091	0.1669	0.21135	0.13022	0.19042	0.20986	0.21089	0.25506	0.22789	0.6182	0.48237	0.26307	0.22207	0.29378	0.24474	0.54145	0.47458	0.3937	0.42832	0.18905	0.23261	-0.038636	0.071358	-0.18977	0.12209	0.28055	0.33211	0.11617	0.1053	0.55847	0.52099	0.62087	0.59687	0.016914	0.073819	-0.088716	0.083178	-0.00010484	-0.0056336	-0.17995	-0.11047	
 PrCG_L 	0.48931	0.32846	0.14817	-0.050347	0.0067404	-0.13325	-0.0060538	-0.012017	0.21783	-0.054168	0.087548	-0.17519	0.12936	0.050802	0.17893	0.14868	0.1729	-0.23828	-0.33594	-0.15448	0.0075378	-0.15947	1.072	0.87862	Inf	0.69694	0.4472	0.30937	0.37818	0.46489	-0.16414	-0.14268	0.25825	0.20231	0.30423	0.42822	0.12518	0.20208	-0.029135	-0.0010544	-0.045629	-0.11762	-0.016125	0.064257	-0.032652	-0.033416	0.23822	0.1095	0.07334	0.091428	0.09285	0.068945	0.19399	0.15133	0.086413	0.015994	0.25794	0.28185	-0.25658	-0.062629	-0.24673	0.096514	0.631	0.52098	-0.087651	-0.0678	0.62633	0.57731	0.34638	0.43196	0.13716	0.13906	0.15355	0.21191	-0.089813	0.12014	0.05811	-0.04911	
 PrCG_R 	0.64383	0.73993	0.53767	0.46438	0.30017	0.29587	0.40017	0.51102	0.47239	0.36781	0.47314	0.33479	0.36963	0.2788	0.30404	0.45893	0.33462	0.048419	-0.0444	0.19451	0.35258	0.28607	0.42579	1.0652	0.69694	Inf	0.64656	0.81692	0.22781	0.36538	0.13928	0.25957	0.29882	0.49996	0.16634	0.3499	0.144	0.27408	0.24408	0.37377	0.12084	0.26523	0.32411	0.31899	0.3625	0.39878	0.57409	0.40075	0.48297	0.49409	0.51038	0.52907	0.35675	0.37377	0.32823	0.33233	0.20543	0.32449	-0.015031	-0.053929	-0.21454	0.06581	0.27108	0.44576	0.13344	0.16452	0.51103	0.31024	0.72049	0.67491	-0.043451	-0.0015554	-0.042095	0.060001	-0.066877	-0.19816	-0.36003	-0.42843	
 SPG_L 	0.58863	0.44934	0.3419	0.34707	0.15242	0.1007	0.44012	0.59039	0.42078	0.35898	0.31595	0.17239	0.22249	-0.092995	0.28576	0.23793	0.20871	-0.14691	-0.2228	-0.069576	-0.05647	-0.037919	0.50434	0.60824	0.4472	0.64656	Inf	1.0378	0.21765	0.14354	0.16273	0.30167	0.3529	0.41956	-0.13842	-0.057	-0.086991	-0.072481	0.11462	0.09332	0.17066	0.17642	0.32296	0.25301	0.24659	0.12146	0.59197	0.12862	0.57826	0.58918	0.30984	0.26129	0.16281	0.1152	0.17307	0.068079	-0.00027066	0.11794	-0.10709	-0.12346	-0.27641	-0.051662	0.15011	0.26511	-0.057709	-0.12644	0.30184	0.009742	0.52851	0.54792	-0.2358	0.0096608	-0.073181	-0.11432	-0.070926	-0.23978	-0.22516	-0.3263	
 SPG_R 	0.57509	0.57298	0.46576	0.59865	0.36056	0.40227	0.52245	0.68049	0.40668	0.53803	0.50422	0.40792	0.47306	0.15517	0.29725	0.34476	0.32392	0.09389	-0.050705	0.061941	0.12639	0.19241	0.27649	0.70337	0.30937	0.81692	1.0378	Inf	0.11157	0.058054	0.31297	0.48909	0.18201	0.44025	0.078795	0.072921	0.12385	0.13067	0.37144	0.36261	0.35905	0.45454	0.51618	0.36391	0.44953	0.35619	0.58545	0.30021	0.63405	0.60904	0.43631	0.39709	0.32399	0.28062	0.3411	0.34208	-0.021312	0.10596	-0.065254	-0.15623	-0.22061	-0.085607	0.0033006	0.17187	0.097595	0.083996	0.27369	-0.026218	0.59268	0.59284	-0.14633	-0.013125	-0.12275	-0.031558	-0.066514	-0.43033	-0.44485	-0.35356	
 SMG_L 	0.052988	0.34214	-0.055297	0.018444	-0.15588	-0.0051712	-0.086426	0.19041	0.3545	0.15295	0.17221	0.082304	0.038144	0.12063	0.33982	0.54843	0.097363	-0.017329	-0.046682	-0.11403	-0.26457	-0.17559	0.40275	0.21323	0.37818	0.22781	0.21765	0.11157	Inf	0.92517	-0.036454	0.02166	0.088561	0.090619	0.32547	0.36319	0.10405	0.13042	0.050786	0.1882	-0.019945	-0.081187	0.049276	0.45639	-0.06773	0.027505	-0.21215	-0.25632	0.10388	0.19096	0.18245	0.20725	-0.35424	-0.25584	-0.25197	-0.32454	0.14218	0.09397	-0.24861	-0.12355	-0.17287	-0.084221	0.3285	0.2648	-0.23148	-0.12746	0.4924	0.4814	0.213	0.23994	0.067046	-0.17689	0.20201	0.24474	-0.042858	0.091081	0.0096125	0.011501	
