Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
kirby127a_3_1_ax_MNI.img	Thalamus_R	7270	69.6876	227.7648	178.1165	21.8670	
kirby127a_3_1_ax_MNI.img	BasalForebrain_L	3755	42.4401	242.3272	173.6192	34.3285	
kirby127a_3_1_ax_MNI.img	BasalForebrain_R	3826	41.1013	244.5666	167.1901	32.7326	
kirby127a_3_1_ax_MNI.img	midbrain_L	5690	85.0379	238.0205	198.1252	21.1612	
kirby127a_3_1_ax_MNI.img	midbrain_R	5985	82.3482	238.6248	198.1429	23.4132	
kirby127a_3_1_ax_MNI.img	Cerebellum_R	81622	11.8719	236.5132	129.7261	39.5069	
kirby127a_3_1_ax_MNI.img	Cerebellum_L	81968	5.7368	234.0421	128.0518	39.8649	
kirby127a_3_1_ax_MNI.img	Pons_L	8532	75.7090	231.1596	194.2114	19.9929	
kirby127a_3_1_ax_MNI.img	Pons_R	9152	80.7003	245.9575	197.0118	18.1584	
kirby127a_3_1_ax_MNI.img	Medulla_L	2687	71.5077	240.1226	186.1720	30.2639	
kirby127a_3_1_ax_MNI.img	Medulla_R	2860	68.8453	235.6852	190.3729	26.6493	
kirby127a_3_1_ax_MNI.img	AnteriorWM_L	98689	50.6819	233.5000	184.5730	24.4084	
kirby127a_3_1_ax_MNI.img	AnteriorWM_R	104061	56.8913	233.3633	184.7374	23.4076	
kirby127a_3_1_ax_MNI.img	PosteriorWM_L	79865	43.8625	235.6808	178.3734	25.5776	
kirby127a_3_1_ax_MNI.img	PosteriorWM_R	81294	34.1432	237.2781	180.0940	25.3459	
kirby127a_3_1_ax_MNI.img	CorpusCallosum_L	13790	64.2844	241.6671	193.2197	22.7082	
kirby127a_3_1_ax_MNI.img	CorpusCallosum_R	14890	79.0192	234.9857	193.9432	22.3898	
kirby127a_3_1_ax_MNI.img	InferiorWM_L	65593	62.0656	245.1064	184.0522	25.2075	
kirby127a_3_1_ax_MNI.img	InferiorWM_R	65248	42.1037	243.5860	184.0673	24.9689	
kirby127a_3_1_ax_MNI.img	LimbicWM_L	16345	46.8577	253.2734	179.4523	25.6760	
kirby127a_3_1_ax_MNI.img	LimbicWM_R	15475	42.2068	241.8920	176.9526	27.1026	
kirby127a_3_1_ax_MNI.img	LateralVentricle_L	24264	2.3349	208.2963	32.2777	25.6627	
kirby127a_3_1_ax_MNI.img	LateralVentricle_R	22086	1.1252	202.9849	34.0693	27.1475	
kirby127a_3_1_ax_MNI.img	III_ventricle	2718	16.1442	160.1126	68.5890	26.8547	
kirby127a_3_1_ax_MNI.img	FrontSul_L	17244	1.4451	92.9977	36.1344	13.7885	
kirby127a_3_1_ax_MNI.img	FrontSul_R	12651	2.5378	91.0001	35.8780	15.8371	
kirby127a_3_1_ax_MNI.img	CentralSul_L	2472	6.1136	84.0943	36.1204	13.7711	
kirby127a_3_1_ax_MNI.img	CentralSul_R	1998	9.1899	96.0302	44.8081	15.8105	
kirby127a_3_1_ax_MNI.img	SylvianFissureExt_L	4373	3.4708	113.3397	38.7054	15.5366	
kirby127a_3_1_ax_MNI.img	SylvianFissureExt_R	3275	7.6201	95.7900	41.5480	14.0848	
kirby127a_3_1_ax_MNI.img	ParietSul_L	9895	2.0990	93.3520	35.6553	15.3947	
kirby127a_3_1_ax_MNI.img	ParietSul_R	11055	3.8026	91.8938	36.6521	15.8997	
kirby127a_3_1_ax_MNI.img	CinguSul_L	1290	11.1496	99.0041	51.0837	14.9113	
kirby127a_3_1_ax_MNI.img	CinguSul_R	1638	8.9737	99.7612	48.0789	15.3572	
kirby127a_3_1_ax_MNI.img	OcciptSul_L	2192	5.9370	92.7682	42.0268	16.0837	
kirby127a_3_1_ax_MNI.img	OcciptSul_R	2390	8.8778	94.4243	42.3692	15.2318	
kirby127a_3_1_ax_MNI.img	TempSul_L	1260	9.0992	85.4508	43.3092	12.9751	
kirby127a_3_1_ax_MNI.img	TempSul_R	1024	7.2343	88.7506	44.3942	11.6026	
kirby127a_3_1_ax_MNI.img	IV_ventricle	3073	14.0958	168.6887	62.0745	32.4896	



Type1-L4 Statistics

kirby127a_3_1_ax_MNI.img	SFG_L	32792	20.9756	179.3082	91.8188	23.2418	
kirby127a_3_1_ax_MNI.img	SFG_R	30001	17.7212	175.8268	94.5781	22.3752	
kirby127a_3_1_ax_MNI.img	MFG_L	29870	16.7612	177.2462	88.6698	22.8742	
kirby127a_3_1_ax_MNI.img	MFG_R	31452	15.6247	165.7465	95.0183	21.6802	
kirby127a_3_1_ax_MNI.img	IFG_L	14844	15.2933	169.7199	96.7994	23.3715	
kirby127a_3_1_ax_MNI.img	IFG_R	13163	16.1481	175.4023	100.1483	21.8805	
kirby127a_3_1_ax_MNI.img	OG_L	10858	24.2972	187.9139	103.7483	22.6511	
kirby127a_3_1_ax_MNI.img	OG_R	10488	19.4953	184.1459	102.9953	20.2859	
kirby127a_3_1_ax_MNI.img	RG_L	7180	24.5967	187.1199	101.7194	20.5794	
kirby127a_3_1_ax_MNI.img	RG_R	7270	27.2872	172.7702	104.0777	19.0913	
kirby127a_3_1_ax_MNI.img	PoCG_L	12217	17.7029	160.0781	92.8942	22.9446	
kirby127a_3_1_ax_MNI.img	PoCG_R	12671	8.7513	161.9194	98.2941	23.9533	
kirby127a_3_1_ax_MNI.img	PrCG_L	16859	16.4043	160.0075	94.1508	23.4797	
kirby127a_3_1_ax_MNI.img	PrCG_R	20031	18.3732	171.8226	101.1187	23.8054	
kirby127a_3_1_ax_MNI.img	SPG_L	8672	20.5903	182.4627	96.5201	24.1658	
kirby127a_3_1_ax_MNI.img	SPG_R	8057	32.7951	173.3494	99.0766	23.7770	
kirby127a_3_1_ax_MNI.img	SMG_L	9830	15.7073	169.9084	91.1523	23.4804	
kirby127a_3_1_ax_MNI.img	SMG_R	10887	17.0360	161.8141	95.2282	23.2422	
kirby127a_3_1_ax_MNI.img	AG_L	8405	12.7444	171.3012	90.7649	23.3278	
kirby127a_3_1_ax_MNI.img	AG_R	15342	14.9825	176.3750	93.2708	25.2406	
kirby127a_3_1_ax_MNI.img	PrCu_L	8342	13.4763	169.2500	94.9431	23.2892	
kirby127a_3_1_ax_MNI.img	PrCu_R	7382	23.0064	172.1958	94.9028	23.0857	
kirby127a_3_1_ax_MNI.img	STG_L	20220	22.7412	174.3142	98.7518	22.8140	
kirby127a_3_1_ax_MNI.img	STG_R	18855	12.1732	166.1696	101.1378	22.9304	
kirby127a_3_1_ax_MNI.img	MTG_L	21641	18.6005	174.7285	95.4703	22.0270	
kirby127a_3_1_ax_MNI.img	MTG_R	21879	23.3801	182.5781	98.6974	20.4605	
kirby127a_3_1_ax_MNI.img	ITG_L	14373	22.9620	175.5168	98.8919	20.6215	
kirby127a_3_1_ax_MNI.img	ITG_R	13951	34.0055	181.5667	102.0918	19.7087	
kirby127a_3_1_ax_MNI.img	Limbic_L	2447	52.2479	186.2149	121.4722	19.2768	
kirby127a_3_1_ax_MNI.img	Limbic_R	2654	44.3434	193.2826	126.0812	21.4659	
kirby127a_3_1_ax_MNI.img	FuG_L	15989	26.9018	165.9927	105.8532	20.1521	
kirby127a_3_1_ax_MNI.img	FuG_R	15322	20.9929	169.1410	103.0460	19.2499	
kirby127a_3_1_ax_MNI.img	SOG_L	2926	25.1138	179.4337	103.7956	25.7273	
kirby127a_3_1_ax_MNI.img	SOG_R	2634	24.9622	172.7833	101.0061	25.4605	
kirby127a_3_1_ax_MNI.img	MOG_L	18659	7.9760	165.4623	94.6163	24.4109	
kirby127a_3_1_ax_MNI.img	MOG_R	16084	8.8203	169.2968	95.3899	24.1829	
kirby127a_3_1_ax_MNI.img	IOG_L	4865	15.2678	173.0732	95.5532	25.6299	
kirby127a_3_1_ax_MNI.img	IOG_R	5125	15.7874	176.1900	97.8116	25.0259	
kirby127a_3_1_ax_MNI.img	Cu_L	7015	10.6190	176.4505	103.2995	25.0487	
kirby127a_3_1_ax_MNI.img	Cu_R	7739	18.5683	167.1978	99.9380	26.7573	
kirby127a_3_1_ax_MNI.img	LG_L	9244	16.0489	180.5943	108.4364	24.0280	
kirby127a_3_1_ax_MNI.img	LG_R	8284	16.1146	171.8874	103.4475	23.9271	
kirby127a_3_1_ax_MNI.img	Cingulate_L	25670	19.8556	208.0257	105.0875	22.1911	
kirby127a_3_1_ax_MNI.img	Cingulate_R	30284	20.6634	201.9496	102.0612	21.4648	
kirby127a_3_1_ax_MNI.img	Insula_L	8303	31.5738	206.2368	105.6792	18.7981	
kirby127a_3_1_ax_MNI.img	Insula_R	8116	26.6572	203.2555	112.4611	20.1177	
kirby127a_3_1_ax_MNI.img	Amyg_L	2245	54.9271	190.0304	127.5918	12.1733	
kirby127a_3_1_ax_MNI.img	Amyg_R	2688	50.9049	205.7797	132.9427	14.6476	
kirby127a_3_1_ax_MNI.img	Hippo_L	4510	54.8340	194.0589	126.3054	16.4483	
kirby127a_3_1_ax_MNI.img	Hippo_R	4284	51.9755	190.4776	126.7837	17.1521	
kirby127a_3_1_ax_MNI.img	Caud_L	4131	59.0527	207.3402	141.8159	20.0756	
kirby127a_3_1_ax_MNI.img	Caud_R	4265	71.7137	195.3425	139.1834	17.7870	
kirby127a_3_1_ax_MNI.img	Put_L	4910	116.9693	204.1942	160.6802	11.3269	
kirby127a_3_1_ax_MNI.img	Put_R	4968	104.8339	202.4388	160.7601	11.9614	
kirby127a_3_1_ax_MNI.img	GP_L	1593	140.1793	231.8190	200.6897	9.7145	
kirby127a_3_1_ax_MNI.img	GP_R	1685	173.3712	237.8651	201.3075	8.2953	
kirby127a_3_1_ax_MNI.img	Thalamus_L	7192	90.8543	235.4706	180.3574	20.8074	
kirby127a_3_1_ax_MNI.img	Thalamus_R	7270	69.6876	227.7648	178.1165	21.8670	
kirby127a_3_1_ax_MNI.img	BasalForebrain_L	4608	42.4401	242.3272	168.7837	33.0645	
kirby127a_3_1_ax_MNI.img	BasalForebrain_R	4735	41.1013	244.5666	163.0186	31.4050	
kirby127a_3_1_ax_MNI.img	midbrain_L	5690	85.0379	238.0205	198.1252	21.1612	
kirby127a_3_1_ax_MNI.img	midbrain_R	5985	82.3482	238.6248	198.1429	23.4132	
kirby127a_3_1_ax_MNI.img	Cerebellum_R	66414	11.8719	199.4447	115.6815	27.9699	
kirby127a_3_1_ax_MNI.img	Cerebellum_L	67712	5.7368	202.6544	114.5971	28.5825	
kirby127a_3_1_ax_MNI.img	Pons_L	8532	75.7090	231.1596	194.2114	19.9929	
kirby127a_3_1_ax_MNI.img	Pons_R	9152	80.7003	245.9575	197.0118	18.1584	
kirby127a_3_1_ax_MNI.img	Medulla_L	2687	71.5077	240.1226	186.1720	30.2639	
kirby127a_3_1_ax_MNI.img	Medulla_R	2860	68.8453	235.6852	190.3729	26.6493	
kirby127a_3_1_ax_MNI.img	ant_DPWM_L	29966	135.1093	233.5000	200.8530	7.7110	
kirby127a_3_1_ax_MNI.img	ant_DPWM_R	31532	140.7089	233.3633	200.0018	7.5461	
kirby127a_3_1_ax_MNI.img	post_DPWM_L	4954	167.5739	221.4831	200.2665	5.8315	
kirby127a_3_1_ax_MNI.img	post_DPWM_R	4291	161.0480	220.9180	199.1513	5.5941	
kirby127a_3_1_ax_MNI.img	GCC_L	2890	87.9609	231.6740	196.4346	18.7596	
kirby127a_3_1_ax_MNI.img	GCC_R	3191	93.7767	232.1721	193.5221	18.5977	
kirby127a_3_1_ax_MNI.img	BCC_L	4722	64.2844	241.6671	190.2054	25.9084	
kirby127a_3_1_ax_MNI.img	BCC_R	4994	79.0192	234.9857	190.9944	26.9977	
kirby127a_3_1_ax_MNI.img	SCC_L	6178	69.4298	232.3305	194.0198	21.4690	
kirby127a_3_1_ax_MNI.img	SCC_R	6705	88.3722	232.2777	196.3400	19.8360	
kirby127a_3_1_ax_MNI.img	PVA_posterior_L	1330	43.8625	207.7422	127.6533	35.5131	
kirby127a_3_1_ax_MNI.img	PVA_posterior_R	1261	34.1432	203.6072	126.0497	35.6169	
kirby127a_3_1_ax_MNI.img	ALIC_L	2668	152.5495	242.5302	203.8412	16.5661	
kirby127a_3_1_ax_MNI.img	ALIC_R	2867	150.6532	232.1176	201.6646	12.9907	
kirby127a_3_1_ax_MNI.img	PLIC_L	3893	154.8578	235.7487	207.2875	10.4083	
kirby127a_3_1_ax_MNI.img	PLIC_R	3752	177.4157	235.4990	206.7774	8.6440	
kirby127a_3_1_ax_MNI.img	inf_DPWM_L	21675	83.4271	234.2905	189.7010	21.5304	
kirby127a_3_1_ax_MNI.img	inf_DPWM_R	20610	93.2987	236.2556	191.9889	20.2932	
kirby127a_3_1_ax_MNI.img	CGC_L	3592	114.7150	231.4596	187.9759	21.9760	
kirby127a_3_1_ax_MNI.img	CGC_R	4031	113.2898	233.7011	185.5402	23.3770	
kirby127a_3_1_ax_MNI.img	CGH_L	2054	122.9121	229.7544	184.2695	22.0864	
kirby127a_3_1_ax_MNI.img	CGH_R	1947	116.4871	233.3491	185.4663	23.0570	
kirby127a_3_1_ax_MNI.img	Fx/ST_L	1652	76.5180	225.5595	179.9060	22.2694	
kirby127a_3_1_ax_MNI.img	Fx/ST_R	1624	95.7890	230.9141	182.6908	22.8807	
kirby127a_3_1_ax_MNI.img	Fx_L	963	46.8577	253.2734	142.1653	44.4330	
kirby127a_3_1_ax_MNI.img	Fx_R	1151	42.2068	241.8920	140.8015	41.6224	
kirby127a_3_1_ax_MNI.img	PeripheralParietalWM_L	37864	101.6699	225.4068	179.8980	24.8790	
kirby127a_3_1_ax_MNI.img	PeripheralParietalWM_R	41336	95.7084	225.1364	180.9281	24.1509	
kirby127a_3_1_ax_MNI.img	AnteriorLateralVentricle_L	17664	2.7827	208.2963	31.0479	23.6485	
kirby127a_3_1_ax_MNI.img	PosteriorLateralVentricle_L	5637	2.3349	148.1393	29.1226	24.2503	
kirby127a_3_1_ax_MNI.img	InferiorLateralVentricle_L	963	9.5492	167.3427	73.3032	33.5264	
kirby127a_3_1_ax_MNI.img	AnteriorLateralVentricle_R	16225	1.1252	202.9849	32.5968	24.6296	
kirby127a_3_1_ax_MNI.img	PosteriorLateralVentricle_R	4831	1.2822	175.8649	31.8484	29.2606	
kirby127a_3_1_ax_MNI.img	InferiorLateralVentricle_R	1030	5.3160	151.7776	67.6815	32.3181	
kirby127a_3_1_ax_MNI.img	III_ventricle	2718	16.1442	160.1126	68.5890	26.8547	
kirby127a_3_1_ax_MNI.img	PVA_anterior_L	985	50.6819	198.1124	138.6820	34.2996	
kirby127a_3_1_ax_MNI.img	PVA_anterior_R	1018	56.8913	196.7142	142.1246	29.6920	
kirby127a_3_1_ax_MNI.img	PeripheralFrontalWM_L	67738	94.9572	231.1216	178.0383	25.1795	
kirby127a_3_1_ax_MNI.img	PeripheralFrontalWM_R	71511	101.6905	229.3507	178.6134	24.3631	
kirby127a_3_1_ax_MNI.img	PeripheralTemporalWM_L	36935	93.7764	245.1064	177.4768	25.1555	
kirby127a_3_1_ax_MNI.img	PeripheralTemporalWM_R	37570	93.0555	243.5860	176.7466	25.0173	
kirby127a_3_1_ax_MNI.img	PeripheralOccipitalWM_L	36139	78.5829	235.6808	175.0761	24.7370	
kirby127a_3_1_ax_MNI.img	PeripheralOccipitalWM_R	34855	96.4639	237.2781	178.0801	25.4468	
kirby127a_3_1_ax_MNI.img	PeripheralCingulateWM_L	8084	100.6853	229.2224	178.7902	21.2979	
kirby127a_3_1_ax_MNI.img	PeripheralCingulateWM_R	6722	109.3343	220.0978	174.1408	21.9400	
kirby127a_3_1_ax_MNI.img	CerebellumWM_R	15208	122.0864	236.5132	191.0593	18.3661	
kirby127a_3_1_ax_MNI.img	CerebellumWM_L	14256	112.8312	234.0421	191.9576	17.7032	
kirby127a_3_1_ax_MNI.img	FrontSul_L	17244	1.4451	92.9977	36.1344	13.7885	
kirby127a_3_1_ax_MNI.img	FrontSul_R	12651	2.5378	91.0001	35.8780	15.8371	
kirby127a_3_1_ax_MNI.img	CentralSul_L	2472	6.1136	84.0943	36.1204	13.7711	
kirby127a_3_1_ax_MNI.img	CentralSul_R	1998	9.1899	96.0302	44.8081	15.8105	
kirby127a_3_1_ax_MNI.img	SylFrontSul_L	1792	6.5586	113.3397	41.1519	16.3440	
kirby127a_3_1_ax_MNI.img	SylFrontSul_R	1282	7.6201	95.7900	43.4547	14.9547	
kirby127a_3_1_ax_MNI.img	SylTempSul_L	1843	5.3023	93.0072	39.1209	14.1339	
kirby127a_3_1_ax_MNI.img	SylTempSul_R	1675	10.4450	83.6962	40.7648	13.3844	
kirby127a_3_1_ax_MNI.img	SylParieSul_L	738	3.4708	73.6952	31.7270	14.8038	
kirby127a_3_1_ax_MNI.img	SylParieSul_R	318	10.2387	74.3670	37.9859	12.9350	
kirby127a_3_1_ax_MNI.img	ParietSul_L	9895	2.0990	93.3520	35.6553	15.3947	
kirby127a_3_1_ax_MNI.img	ParietSul_R	11055	3.8026	91.8938	36.6521	15.8997	
kirby127a_3_1_ax_MNI.img	CinguSul_L	1290	11.1496	99.0041	51.0837	14.9113	
kirby127a_3_1_ax_MNI.img	CinguSul_R	1638	8.9737	99.7612	48.0789	15.3572	
kirby127a_3_1_ax_MNI.img	OcciptSul_L	2192	5.9370	92.7682	42.0268	16.0837	
kirby127a_3_1_ax_MNI.img	OcciptSul_R	2390	8.8778	94.4243	42.3692	15.2318	
kirby127a_3_1_ax_MNI.img	TempSul_L	1260	9.0992	85.4508	43.3092	12.9751	
kirby127a_3_1_ax_MNI.img	TempSul_R	1024	7.2343	88.7506	44.3942	11.6026	
kirby127a_3_1_ax_MNI.img	Caudate_tail_L	412	60.6603	184.8955	126.1088	23.6016	
kirby127a_3_1_ax_MNI.img	Caudate_tail_R	389	46.6090	189.2027	122.6813	26.7800	
kirby127a_3_1_ax_MNI.img	IV_ventricle	3073	14.0958	168.6887	62.0745	32.4896	



Type1-L5 Statistics

kirby127a_3_1_ax_MNI.img	SFG_L	14751	25.4626	165.4923	91.5852	22.6977	
kirby127a_3_1_ax_MNI.img	SFG_R	11306	24.9518	159.5840	92.7571	21.0128	
kirby127a_3_1_ax_MNI.img	SFG_PFC_L	14525	20.9756	171.5441	91.4030	22.6844	
kirby127a_3_1_ax_MNI.img	SFG_PFC_R	13048	24.7990	168.1587	94.3850	21.5981	
kirby127a_3_1_ax_MNI.img	SFG_pole_L	3516	26.0565	179.3082	94.5163	27.2509	
kirby127a_3_1_ax_MNI.img	SFG_pole_R	5647	17.7212	175.8268	98.6705	25.9709	
kirby127a_3_1_ax_MNI.img	MFG_L	11302	22.0524	177.2462	90.3527	22.5332	
kirby127a_3_1_ax_MNI.img	MFG_R	12717	29.0406	161.9973	94.8654	21.9699	
kirby127a_3_1_ax_MNI.img	MFG_DPFC_L	18568	16.7612	166.9340	87.6455	23.0191	
kirby127a_3_1_ax_MNI.img	MFG_DPFC_R	18735	15.6247	165.7465	95.1221	21.4808	
kirby127a_3_1_ax_MNI.img	IFG_opercularis_L	4775	30.2226	161.0066	94.2188	22.9255	
kirby127a_3_1_ax_MNI.img	IFG_opercularis_R	4566	30.9941	167.9565	100.6030	21.7983	
kirby127a_3_1_ax_MNI.img	IFG_orbitalis_L	5156	21.2280	167.4743	99.4304	23.5232	
kirby127a_3_1_ax_MNI.img	IFG_orbitalis_R	4419	16.1481	173.2062	99.0199	21.9239	
kirby127a_3_1_ax_MNI.img	IFG_triangularis_L	4913	15.2933	169.7199	96.5464	23.3458	
kirby127a_3_1_ax_MNI.img	IFG_triangularis_R	4178	34.5982	175.4023	100.8450	21.8773	
kirby127a_3_1_ax_MNI.img	LFOG_L	5334	24.2972	173.5862	101.0271	22.6464	
kirby127a_3_1_ax_MNI.img	LFOG_R	5094	29.6223	152.8501	100.7834	19.5914	
kirby127a_3_1_ax_MNI.img	MFOG_L	5524	31.3919	187.9139	106.3758	22.3432	
kirby127a_3_1_ax_MNI.img	MFOG_R	5394	19.4953	184.1459	105.0841	20.7047	
kirby127a_3_1_ax_MNI.img	RG_L	7180	24.5967	187.1199	101.7194	20.5794	
kirby127a_3_1_ax_MNI.img	RG_R	7270	27.2872	172.7702	104.0777	19.0913	
kirby127a_3_1_ax_MNI.img	PoCG_L	12217	17.7029	160.0781	92.8942	22.9446	
kirby127a_3_1_ax_MNI.img	PoCG_R	12671	8.7513	161.9194	98.2941	23.9533	
kirby127a_3_1_ax_MNI.img	PrCG_L	16859	16.4043	160.0075	94.1508	23.4797	
kirby127a_3_1_ax_MNI.img	PrCG_R	20031	18.3732	171.8226	101.1187	23.8054	
kirby127a_3_1_ax_MNI.img	SPG_L	8672	20.5903	182.4627	96.5201	24.1658	
kirby127a_3_1_ax_MNI.img	SPG_R	8057	32.7951	173.3494	99.0766	23.7770	
kirby127a_3_1_ax_MNI.img	SMG_L	9830	15.7073	169.9084	91.1523	23.4804	
kirby127a_3_1_ax_MNI.img	SMG_R	10887	17.0360	161.8141	95.2282	23.2422	
kirby127a_3_1_ax_MNI.img	AG_L	8405	12.7444	171.3012	90.7649	23.3278	
kirby127a_3_1_ax_MNI.img	AG_R	15342	14.9825	176.3750	93.2708	25.2406	
kirby127a_3_1_ax_MNI.img	PrCu_L	8342	13.4763	169.2500	94.9431	23.2892	
kirby127a_3_1_ax_MNI.img	PrCu_R	7382	23.0064	172.1958	94.9028	23.0857	
kirby127a_3_1_ax_MNI.img	STG_L	14738	22.7412	174.3142	97.5424	23.7207	
kirby127a_3_1_ax_MNI.img	STG_R	12683	12.1732	166.1696	100.9906	23.9589	
kirby127a_3_1_ax_MNI.img	STG_L_pole	5482	26.4943	157.1786	102.0033	19.8124	
kirby127a_3_1_ax_MNI.img	STG_R_pole	6172	29.9426	156.4848	101.4404	20.6535	
kirby127a_3_1_ax_MNI.img	MTG_L	18604	18.6005	174.7285	94.1563	22.1076	
kirby127a_3_1_ax_MNI.img	MTG_R	18502	23.3801	182.5781	97.2568	20.3443	
kirby127a_3_1_ax_MNI.img	MTG_L_pole	3037	28.7518	169.1714	103.5197	19.6989	
kirby127a_3_1_ax_MNI.img	MTG_R_pole	3377	29.2819	170.5594	106.5906	19.2598	
kirby127a_3_1_ax_MNI.img	ITG_L	14373	22.9620	175.5168	98.8919	20.6215	
kirby127a_3_1_ax_MNI.img	ITG_R	13951	34.0055	181.5667	102.0918	19.7087	
kirby127a_3_1_ax_MNI.img	PHG_L	1376	56.4794	186.2149	121.9041	20.0585	
kirby127a_3_1_ax_MNI.img	PHG_R	1443	44.3434	185.3056	126.2523	21.8245	
kirby127a_3_1_ax_MNI.img	ENT_L	1071	52.2479	170.9845	120.9174	18.2084	
kirby127a_3_1_ax_MNI.img	ENT_R	1211	55.4403	193.2826	125.8773	21.0287	
kirby127a_3_1_ax_MNI.img	FuG_L	15989	26.9018	165.9927	105.8532	20.1521	
kirby127a_3_1_ax_MNI.img	FuG_R	15322	20.9929	169.1410	103.0460	19.2499	
kirby127a_3_1_ax_MNI.img	SOG_L	2926	25.1138	179.4337	103.7956	25.7273	
kirby127a_3_1_ax_MNI.img	SOG_R	2634	24.9622	172.7833	101.0061	25.4605	
kirby127a_3_1_ax_MNI.img	MOG_L	18659	7.9760	165.4623	94.6163	24.4109	
