	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.45854	0.5293	0.33295	0.22485	0.11059	0.24672	0.41057	0.042249	0.42689	0.24808	1	0.48461	0.71067	0.55675	0.61454	0.62336	0.55025	0.38488	0.30257	0.031511	0.29536	0.25774	0.40807	0.51966	0.58878	0.62574	0.20593	0.22401	0.29273	0.34643	0.2584	0.026754	-0.028875	-0.10755	0.45911	0.57693	0.51153	0.46353	0.26005	0.2216	0.36147	-0.062588	0.24047	0.088128	0.13245	-0.024865	0.10443	0.010777	0.024974	0.0057594	-0.030638	0.089938	-0.00096647	0.044819	0.032447	0.042971	0.31161	0.24056	-0.043836	-0.057244	0.14021	0.35543	0.46742	0.44116	-0.13953	-0.17402	0.51781	0.52403	-0.053115	-0.0063982	0.28018	0.51494	0.23953	0.16091	0.1714	0.17556	0.1046	0.10077	
 IFG_opercularis_R 	0.27051	0.55429	0.34546	0.45388	0.24553	0.40059	0.40821	0.3805	0.19038	0.34239	0.48461	1	0.49593	0.72168	0.55867	0.72705	0.6231	0.66844	0.14061	-0.017707	0.31166	0.25298	0.29686	0.32124	0.29806	0.53397	-0.028654	0.071688	0.018033	0.20651	0.23681	0.31805	0.06567	0.080832	0.34266	0.47549	0.32587	0.51051	0.36291	0.4145	0.24035	-0.15288	0.010064	0.073983	0.15492	-0.036893	-0.1006	-0.14053	-0.0088889	-0.050273	0.024618	0.049965	-0.15863	-0.065732	-0.17569	-0.091443	0.36673	0.30173	-0.024502	-0.071039	0.056996	0.1005	0.34833	0.38223	0.04288	0.063193	0.39916	0.54723	-0.0033592	-0.047487	0.18322	0.18986	0.34063	0.26327	-0.098281	0.34327	0.38668	0.37966	
 IFG_orbitalis_L 	0.55337	0.63214	0.56862	0.44025	0.35406	0.56394	0.63662	0.1802	0.47965	0.27099	0.71067	0.49593	1	0.62303	0.75193	0.68075	0.60764	0.51932	0.33724	0.28195	0.37708	0.37177	0.40795	0.51952	0.55823	0.62826	0.19901	0.25329	0.32014	0.43317	0.4143	0.1746	0.071164	0.0031015	0.33212	0.4241	0.54056	0.35725	0.48437	0.33153	0.53964	0.10947	0.37532	0.23628	0.1041	0.057692	0.18812	0.043429	0.12531	0.066771	0.081033	0.2031	0.22721	0.24993	0.19342	0.25495	0.48156	0.30752	0.025396	-0.021788	0.16581	0.36669	0.40096	0.39792	0.081742	-0.046593	0.47865	0.37164	0.028276	0.027231	0.28267	0.43263	0.20655	0.14931	0.050712	0.17778	0.14792	0.16108	
 IFG_orbitalis_R 	0.25228	0.53905	0.28752	0.40134	0.15952	0.4423	0.40054	0.3406	0.33484	0.47728	0.55675	0.72168	0.62303	1	0.53798	0.75643	0.58316	0.67625	0.20197	0.077717	0.36439	0.36995	0.4113	0.39177	0.46293	0.54834	0.12778	0.025056	0.23065	0.31332	0.28178	0.37137	0.073043	0.13191	0.506	0.60204	0.57412	0.74081	0.33331	0.4251	0.2822	0.0056283	0.10311	0.17962	0.28419	0.11497	0.083108	-0.02409	0.068664	0.025319	0.20776	0.22862	0.0044175	0.042714	0.00846	0.052933	0.35538	0.40108	-0.15087	-0.15011	0.11467	0.23954	0.45114	0.48551	-0.10056	-0.0050936	0.52245	0.58386	0.012896	-0.017155	0.25848	0.23825	0.2122	0.30637	-0.052134	0.2418	0.24741	0.25407	
 IFG_triangularis_L 	0.48788	0.53093	0.57512	0.45892	0.3117	0.46806	0.70762	0.28859	0.32476	0.22519	0.61454	0.55867	0.75193	0.53798	1	0.66356	0.55471	0.57169	0.073304	0.048851	0.30544	0.27133	0.33689	0.51653	0.41109	0.51126	0.28864	0.36927	0.17656	0.31021	0.54838	0.35086	0.065625	0.090494	0.27631	0.35027	0.40897	0.33878	0.5798	0.4795	0.39399	0.26722	0.46272	0.40597	0.288	0.28642	0.18265	0.030685	0.36663	0.3197	0.20923	0.34435	0.23359	0.29456	0.21289	0.30293	0.40309	0.15326	-0.01405	0.17161	0.061826	0.21022	0.23321	0.1776	0.20671	0.0405	0.27433	0.22665	0.12135	0.11191	0.30222	0.45093	0.29252	0.17365	0.21229	0.19233	0.18652	0.19823	
 IFG_triangularis_R 	0.43374	0.66864	0.56023	0.58032	0.37881	0.56693	0.58195	0.31514	0.34715	0.32867	0.62336	0.72705	0.68075	0.75643	0.66356	1	0.62195	0.6797	0.28945	0.089869	0.4555	0.39634	0.336	0.38223	0.41734	0.58994	0.19862	0.24569	0.14366	0.34673	0.37977	0.33446	0.195	0.19458	0.38894	0.53137	0.48166	0.55898	0.5063	0.55121	0.42179	0.16063	0.25409	0.25311	0.14094	0.040862	0.088567	0.14229	0.12978	0.075198	0.23533	0.3127	0.047641	0.13801	0.010796	0.093068	0.46418	0.35019	-0.0029659	-0.00034021	0.17205	0.14486	0.4691	0.47764	0.18831	0.11549	0.36569	0.41381	0.17333	0.12847	0.27367	0.36256	0.42053	0.45277	0.08417	0.30823	0.26624	0.25771	
 LFOG_L 	0.48201	0.6662	0.50512	0.53016	0.39875	0.4815	0.51049	0.32362	0.31243	0.28517	0.55025	0.6231	0.60764	0.58316	0.55471	0.62195	1	0.67679	0.33263	0.26337	0.56587	0.55401	0.45856	0.50523	0.48229	0.63699	0.15139	0.27452	0.16583	0.36805	0.24731	0.27204	0.2422	0.1586	0.38057	0.48404	0.49545	0.53574	0.27514	0.29813	0.22435	0.012066	0.232	0.069436	0.067347	-0.040376	0.13177	-0.022282	0.15187	0.070897	0.10673	0.14706	-0.0064861	0.05252	0.027625	0.057183	0.55617	0.51135	-0.019689	-0.018815	0.073933	0.30906	0.57598	0.48824	0.26487	0.24788	0.54891	0.61466	-0.0059454	-0.0071791	0.26928	0.39753	0.4775	0.4729	0.077481	0.26989	0.28938	0.27785	
 LFOG_R 	0.4506	0.69416	0.41682	0.58431	0.29492	0.49576	0.47788	0.43105	0.33978	0.49543	0.38488	0.66844	0.51932	0.67625	0.57169	0.6797	0.67679	1	0.23017	0.33713	0.60461	0.57577	0.36167	0.40995	0.39108	0.62529	0.24519	0.37476	0.18155	0.42105	0.21209	0.35998	0.3732	0.35324	0.41965	0.49017	0.47373	0.58351	0.31675	0.40182	0.28323	0.027243	0.077964	0.30704	0.19502	0.1155	0.1821	0.067004	0.20996	0.18703	0.31695	0.35276	0.043102	0.12984	0.11139	0.15	0.61449	0.5543	0.00023963	0.023868	0.13918	0.36877	0.55992	0.57063	0.23342	0.33213	0.50536	0.52236	0.20557	0.10926	0.22333	0.29227	0.40355	0.48706	0.017092	0.53491	0.40703	0.47216	
 MFOG_L 	0.34897	0.39438	0.26576	0.35799	0.28653	0.40027	0.0878	0.01813	0.29606	0.11147	0.30257	0.14061	0.33724	0.20197	0.073304	0.28945	0.33263	0.23017	1	0.53502	0.38326	0.30534	0.18313	0.21114	0.32495	0.42862	0.18559	0.28945	0.2743	0.26282	-0.033727	-0.17307	0.16527	0.070081	0.063395	0.088257	0.17702	0.042703	-0.041107	-0.063819	0.33072	-0.060753	0.17304	-0.080377	0.054969	-0.071563	0.25727	0.14523	-0.0074503	-0.0055151	0.077663	0.070072	0.12153	0.11426	0.081732	0.12497	0.2617	0.21722	0.07664	0.11802	0.21849	0.2485	0.43222	0.42857	0.19962	0.1152	0.27057	0.13658	0.08136	0.088659	0.14828	0.33889	0.064846	0.092101	-0.11581	0.10329	0.070903	0.088936	
 MFOG_R 	0.43178	0.39955	0.20614	0.35419	0.24295	0.40143	0.13999	0.26234	0.42818	0.31427	0.031511	-0.017707	0.28195	0.077717	0.048851	0.089869	0.26337	0.33713	0.53502	1	0.41341	0.49526	0.35087	0.29983	0.4099	0.42577	0.36162	0.37082	0.45307	0.47559	-0.08938	0.010681	0.43245	0.33277	0.16712	0.13414	0.24763	0.066903	0.016289	-0.0049669	0.24662	0.062999	0.22149	0.15753	0.047916	0.081061	0.46989	0.25462	0.18462	0.12323	0.23231	0.205	0.3552	0.23735	0.40217	0.30934	0.28422	0.34599	0.19921	0.21448	0.191	0.37563	0.48526	0.48818	0.23842	0.36125	0.3784	0.26655	0.2184	0.20557	0.24258	0.22845	0.20956	0.23518	-0.12579	0.20133	0.19185	0.16278	
 RG_L 	0.48298	0.52743	0.55309	0.65587	0.67774	0.67369	0.27953	0.21614	0.14483	0.14906	0.29536	0.31166	0.37708	0.36439	0.30544	0.4555	0.56587	0.60461	0.38326	0.41341	1	0.87815	0.31327	0.35352	0.35942	0.53568	0.18437	0.33296	0.1366	0.38078	-0.0063701	0.24291	0.39629	0.31326	0.33125	0.40831	0.53873	0.51031	0.32624	0.26105	0.35063	0.24336	0.14243	0.072827	-0.14237	-0.15571	0.31759	0.18722	0.12072	0.038352	0.20169	0.14688	0.11123	0.12423	0.19898	0.14848	0.77791	0.76913	0.15327	0.12543	0.29348	0.34611	0.56838	0.51876	0.47798	0.49272	0.41383	0.47582	0.043889	-0.019823	0.13662	0.16734	0.47755	0.53464	-0.11778	0.33399	0.20968	0.2616	
 RG_R 	0.51635	0.56244	0.51643	0.6587	0.58106	0.63146	0.31487	0.32278	0.25583	0.28928	0.25774	0.25298	0.37177	0.36995	0.27133	0.39634	0.55401	0.57577	0.30534	0.49526	0.87815	1	0.37895	0.37322	0.39293	0.48442	0.27614	0.35168	0.19997	0.39738	0.094076	0.35093	0.43059	0.37488	0.37799	0.46158	0.5653	0.55484	0.32832	0.27626	0.33112	0.25632	0.2639	0.22037	-0.13217	-0.094465	0.37965	0.21107	0.099173	0.018862	0.1698	0.14784	0.12645	0.091122	0.22354	0.13357	0.71531	0.75999	0.24601	0.2047	0.33224	0.48418	0.61975	0.54541	0.38416	0.462	0.42106	0.4999	0.018633	-0.029182	0.26439	0.19255	0.4778	0.51811	-0.19563	0.32041	0.22947	0.27412	
 PoCG_L 	0.575	0.51798	0.27192	0.38621	0.15568	0.36316	0.32492	0.42905	0.52325	0.49191	0.40807	0.29686	0.40795	0.4113	0.33689	0.336	0.45856	0.36167	0.18313	0.35087	0.31327	0.37895	1	0.81818	0.7896	0.64474	0.65616	0.40679	0.68966	0.65465	0.30912	0.40547	0.53805	0.48855	0.57605	0.53696	0.55088	0.35179	0.12235	0.18178	0.18247	0.093666	0.34994	0.29661	0.21354	0.17335	0.40174	0.24571	0.39829	0.26769	0.20356	0.15776	0.29007	0.19252	0.47376	0.30571	0.22414	0.36591	0.21087	-0.0056369	0.20996	0.22123	0.6413	0.61923	0.14188	0.40628	0.62062	0.59086	0.31691	0.38434	0.35118	0.33895	0.31137	0.24602	0.16918	0.29736	0.41595	0.32117	
 PoCG_R 	0.62039	0.61713	0.38895	0.38789	0.18029	0.38424	0.37975	0.30859	0.40248	0.36352	0.51966	0.32124	0.51952	0.39177	0.51653	0.38223	0.50523	0.40995	0.21114	0.29983	0.35352	0.37322	0.81818	1	0.7181	0.73522	0.5556	0.55356	0.57003	0.67438	0.29681	0.36009	0.48462	0.46551	0.45593	0.47102	0.49998	0.2776	0.15271	0.10352	0.23938	0.21554	0.35856	0.2516	0.11492	0.19409	0.29531	0.19621	0.437	0.34948	0.052678	0.1023	0.26579	0.28033	0.45757	0.38225	0.24202	0.26795	0.094721	0.091303	0.28848	0.37373	0.51961	0.5131	0.21086	0.45193	0.49231	0.50251	0.20575	0.27732	0.40006	0.40422	0.37155	0.24483	0.14263	0.31071	0.42978	0.33779	
 PrCG_L 	0.68919	0.59864	0.25895	0.34725	0.12003	0.3751	0.41994	0.4195	0.57783	0.44752	0.58878	0.29806	0.55823	0.46293	0.41109	0.41734	0.48229	0.39108	0.32495	0.4099	0.35942	0.39293	0.7896	0.7181	1	0.80757	0.68735	0.47265	0.78542	0.75297	0.24171	0.26758	0.35457	0.30504	0.60891	0.57909	0.63192	0.43504	0.24084	0.23646	0.26247	0.089567	0.35385	0.23162	0.24397	0.13067	0.56306	0.31775	0.33059	0.23458	0.27971	0.25863	0.40353	0.29318	0.51788	0.3747	0.2387	0.35994	0.1772	0.047165	0.19885	0.31217	0.74604	0.68067	0.065974	0.21185	0.69646	0.63333	0.31931	0.38031	0.4641	0.53562	0.28855	0.19959	0.20992	0.22861	0.40439	0.30947	
 PrCG_R 	0.68431	0.77403	0.48398	0.5232	0.31969	0.50552	0.46039	0.42549	0.43715	0.40571	0.62574	0.53397	0.62826	0.54834	0.51126	0.58994	0.63699	0.62529	0.42862	0.42577	0.53568	0.48442	0.64474	0.73522	0.80757	1	0.50828	0.62529	0.53989	0.77455	0.14944	0.24029	0.36029	0.30321	0.49909	0.57536	0.59905	0.4789	0.31531	0.27679	0.3691	0.10783	0.27893	0.23591	0.20629	0.16203	0.42224	0.31353	0.30787	0.24195	0.26385	0.2806	0.28695	0.30072	0.3942	0.36408	0.39035	0.43471	0.081726	0.086945	0.30992	0.37177	0.68162	0.70969	0.22983	0.34251	0.59156	0.62355	0.28299	0.27353	0.37894	0.42493	0.36376	0.25599	0.1244	0.33726	0.43353	0.36617	
 SPG_L 	0.63624	0.4247	0.25445	0.37321	0.078447	0.35357	0.32992	0.52902	0.5309	0.41225	0.20593	-0.028654	0.19901	0.12778	0.28864	0.19862	0.15139	0.24519	0.18559	0.36162	0.18437	0.27614	0.65616	0.5556	0.68735	0.50828	1	0.74156	0.76505	0.67614	0.35895	0.40813	0.55703	0.58359	0.36217	0.29645	0.39732	0.16577	0.19737	0.29073	0.18487	0.29529	0.46713	0.50979	0.38254	0.39489	0.73898	0.59214	0.5969	0.53096	0.56748	0.5096	0.57673	0.46492	0.65808	0.52863	0.10334	0.18119	0.27062	0.30032	0.21777	0.065178	0.53428	0.46146	0.22328	0.39051	0.36569	0.21449	0.56311	0.62871	0.39349	0.36727	0.18163	0.067845	0.30181	0.14945	0.34402	0.18268	
 SPG_R 	0.6429	0.55468	0.4838	0.49584	0.27623	0.43094	0.34986	0.35093	0.29968	0.18368	0.22401	0.071688	0.25329	0.025056	0.36927	0.24569	0.27452	0.37476	0.28945	0.37082	0.33296	0.35168	0.40679	0.55356	0.47265	0.62529	0.74156	1	0.40894	0.62111	0.18343	0.19936	0.48881	0.51787	0.15509	0.17175	0.30288	0.064076	0.22658	0.20794	0.28225	0.3249	0.38769	0.4455	0.28074	0.44216	0.63121	0.59178	0.57586	0.56948	0.46541	0.51309	0.51612	0.52924	0.58471	0.57434	0.25048	0.15989	0.19711	0.43816	0.2496	0.19761	0.38564	0.3573	0.4158	0.45426	0.17311	0.11843	0.47385	0.48044	0.23765	0.23938	0.26926	0.11066	0.2213	0.29188	0.26254	0.16977	
 SMG_L 	0.53799	0.35757	0.082056	0.21303	-0.034442	0.30152	0.22463	0.44836	0.60855	0.48516	0.29273	0.018033	0.32014	0.23065	0.17656	0.14366	0.16583	0.18155	0.2743	0.45307	0.1366	0.19997	0.68966	0.57003	0.78542	0.53989	0.76505	0.40894	1	0.77186	0.24531	0.30044	0.44593	0.41914	0.49955	0.40094	0.43897	0.19306	0.07156	0.12216	0.18062	0.064821	0.3192	0.33041	0.35997	0.26022	0.59251	0.38167	0.37918	0.3072	0.40587	0.29985	0.49017	0.33715	0.59962	0.42762	0.049805	0.22473	0.32671	0.13087	0.19972	0.13934	0.57858	0.57937	0.051908	0.28691	0.57664	0.38004	0.47538	0.5332	0.43203	0.41031	0.04091	0.028379	0.14588	0.20471	0.42645	0.27186	
 SMG_R 	0.61742	0.56361	0.29617	0.37612	0.17706	0.43858	0.32717	0.47773	0.47308	0.42878	0.34643	0.20651	0.43317	0.31332	0.31021	0.34673	0.36805	0.42105	0.26282	0.47559	0.38078	0.39738	0.65465	0.67438	0.75297	0.77455	0.67614	0.62111	0.77186	1	0.16188	0.37891	0.56897	0.52285	0.48576	0.47391	0.47452	0.28925	0.24262	0.23695	0.28554	0.19393	0.27216	0.39978	0.25142	0.26382	0.51555	0.41791	0.38057	0.30771	0.38073	0.36932	0.4037	0.35119	0.53944	0.41576	0.23731	0.34392	0.28749	0.23045	0.32498	0.2608	0.62386	0.65857	0.27625	0.51081	0.5662	0.45633	0.49952	0.47576	0.43842	0.35224	0.33913	0.27673	0.16733	0.35391	0.43531	0.33692	
 AG_L 	0.49085	0.44016	0.52192	0.4281	0.23385	0.35586	0.7466	0.48791	0.47393	0.2928	0.2584	0.23681	0.4143	0.28178	0.54838	0.37977	0.24731	0.21209	-0.033727	-0.08938	-0.0063701	0.094076	0.30912	0.29681	0.24171	0.14944	0.35895	0.18343	0.24531	0.16188	1	0.67904	0.31389	0.31459	0.28484	0.28734	0.29661	0.18353	0.55941	0.56291	0.25042	0.32272	0.57949	0.59468	0.26169	0.33461	0.10739	0.10946	0.48121	0.36442	0.31871	0.41265	0.3567	0.30576	0.21904	0.23975	0.2026	0.038461	0.1192	0.093545	0.1102	-0.070663	0.23815	0.16833	0.25328	0.1084	0.056775	-0.021219	0.37582	0.39441	0.40609	0.39151	0.1309	-0.02932	0.27401	0.10872	0.27923	0.21856	
