	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.28555	0.04342	0.12152	-0.02559	-0.048255	-0.20274	0.57135	0.25848	0.45402	0.13544	1	0.38648	0.43963	0.12294	0.43691	0.006968	0.11772	-0.069502	0.076646	-0.10002	0.19115	-0.20014	-0.16493	-0.18259	-0.061643	-0.018679	0.076537	0.068624	0.21205	0.11862	0.44745	0.25408	0.18355	0.14724	-0.074929	0.13068	0.061335	-0.054011	0.31247	0.019729	-0.15934	0.30701	0.25061	0.20605	0.135	0.12138	0.09802	0.12547	0.16741	0.072496	-0.0077257	-0.20248	0.04284	0.058171	-0.0024413	0.02718	-0.091405	-0.22317	0.10492	-0.076614	-0.10217	0.27356	-0.037761	-0.15941	0.082465	-0.087284	0.1225	0.036819	0.20601	0.27745	-0.30376	-0.12738	0.042408	-0.06135	-0.06774	-0.24154	0.034129	-0.026601	
 IFG_opercularis_R 	0.14216	0.27308	-0.17348	0.05447	-0.51085	-0.36087	0.34264	0.62564	0.47232	0.55971	0.38648	1	0.40307	0.56598	0.031891	0.43401	-0.15772	-0.015066	-0.025762	0.013919	-0.14699	-0.35525	-0.00013506	-0.094453	0.040782	0.10553	-0.007366	0.1331	0.25113	0.088645	0.36961	0.59913	0.16757	0.39746	0.15217	0.29072	0.057262	0.21163	0.021204	0.12872	-0.14464	0.019409	0.17403	0.24394	0.061285	0.10306	0.094461	0.020867	0.095927	0.035398	0.062707	-0.036576	0.039525	0.0050694	-0.15231	-0.11533	-0.42184	-0.18416	0.10534	-0.13647	-0.2093	-0.14496	0.17278	0.033453	-0.085701	0.11606	0.11574	0.39739	0.31833	0.16721	-0.10583	-0.11067	0.0092739	0.023341	-0.076643	-0.026385	0.12431	0.10773	
 IFG_orbitalis_L 	0.29744	0.11867	0.34537	0.34027	-0.015309	-0.0677	0.48639	0.43653	0.59454	0.24317	0.43963	0.40307	1	0.56602	0.22502	0.24189	0.064581	0.12992	-0.0011473	-0.034494	0.011043	-0.16831	-0.093547	-0.081249	-0.10085	-0.046184	-0.26834	-0.10921	-0.031271	-0.18286	0.7201	0.44441	0.11979	0.1314	-0.17005	-0.0013594	0.14456	-0.017799	0.22349	0.045616	0.020177	0.14609	0.36556	0.28257	-0.1519	-0.018004	-0.29866	-0.26474	-0.024381	-0.21784	-0.28516	-0.27824	-0.23542	-0.22337	-0.29956	-0.19086	0.07548	-0.10659	0.076835	0.0048001	-0.11891	0.07747	0.21178	-0.092979	0.28744	0.15396	0.14978	-0.017298	-0.028475	-0.0047423	0.078947	0.15445	0.018478	0.023923	-0.10649	-0.083151	0.0028275	0.16224	
 IFG_orbitalis_R 	0.11435	0.31766	0.029077	0.3669	-0.26949	-0.14961	0.28724	0.56849	0.58543	0.66753	0.12294	0.56598	0.56602	1	-0.12443	0.33385	0.078461	0.26039	0.18495	0.29166	-0.0080028	-0.20044	-0.052375	-0.10279	-0.067762	-0.021687	-0.13151	0.0753	0.16613	-0.12437	0.46851	0.58209	0.11498	0.36886	-0.01885	0.021679	0.061103	0.18372	-0.071467	0.040168	-0.089637	0.041746	0.20566	0.29555	-0.02861	-0.035888	-0.15973	-0.12491	0.045017	-0.043396	-0.14074	-0.084622	-0.16001	-0.14816	-0.24478	-0.18359	-0.036049	-0.096817	0.17139	0.028094	-0.14323	-0.052201	0.20712	0.15993	0.0098923	0.16897	0.15008	0.25617	0.072326	-0.029537	0.14199	0.079515	0.005394	0.098637	0.07741	0.067122	-0.062913	0.16941	
 IFG_triangularis_L 	0.054105	0.02976	0.33266	0.10904	0.068921	-0.12951	0.056903	-0.26378	0.087398	-0.18673	0.43691	0.031891	0.22502	-0.12443	1	0.33329	0.20691	-0.40404	-0.21182	-0.35664	0.11963	-0.084882	-0.10868	-0.019735	0.035051	0.02025	-0.13299	-0.1726	0.087643	0.11581	0.053933	-0.2255	-0.2688	-0.21899	0.18282	0.22073	0.33258	0.23784	0.46739	0.28503	0.052269	0.18799	0.085269	0.21066	0.18817	0.19533	-0.070081	-0.011201	-0.064561	-0.04262	0.055419	0.10449	-0.082181	-0.072301	0.01201	-0.02847	0.25525	0.17157	0.23198	0.13524	0.23563	-0.041015	0.010397	0.14632	0.12889	-0.13284	0.30965	0.12879	-0.028803	0.061257	-0.094752	-0.010147	0.18385	0.10555	-0.036123	-0.1539	-0.017354	-0.20308	
 IFG_triangularis_R 	0.044996	0.25743	0.091463	0.2094	-0.11252	-0.10194	-0.10527	0.056161	0.13727	0.14986	0.006968	0.43401	0.24189	0.33385	0.33329	1	0.069668	-0.14307	-0.16018	-0.28748	-0.068388	-0.080358	0.00090609	0.012641	0.10153	0.17594	-0.24529	-0.16804	0.19983	0.059431	0.024281	0.086716	-0.069943	0.069605	0.25776	0.26448	0.38535	0.48986	0.028393	0.39068	0.089997	-0.013202	-0.047553	0.2133	-0.0032335	-0.031686	-0.099588	-0.059995	-0.16359	-0.12633	-0.13372	0.021201	-0.0086696	-0.018646	-0.066627	-0.0046072	0.081396	0.10019	0.32999	0.15027	0.070155	-0.20272	0.1894	0.2832	0.060372	0.057555	0.33712	0.28468	0.055577	-0.018724	0.046124	-0.037152	0.14332	0.19284	0.12253	0.17648	0.058484	0.045283	
 LFOG_L 	0.062994	0.26167	0.073882	0.070211	0.29019	0.19938	0.10595	-0.063121	0.26325	0.1567	0.11772	-0.15772	0.064581	0.078461	0.20691	0.069668	1	0.2355	0.52959	0.38557	0.45609	0.33594	0.21839	0.28591	0.15443	0.21139	0.18072	0.19569	0.061794	0.24574	-0.15093	-0.17904	0.033361	0.050058	0.21399	0.11695	0.15759	0.22714	0.22736	0.38605	0.21922	0.43431	0.29385	0.35701	0.29561	0.32927	0.093731	0.23725	0.086711	0.17574	0.29738	0.31953	0.13366	0.14254	0.16125	0.17302	0.2318	0.092642	0.13454	0.14362	0.60092	0.34313	0.19185	0.37073	0.054031	-0.046179	0.54141	0.14666	0.15883	0.21435	-0.11962	0.017132	-0.035405	0.080383	0.23591	0.1927	-0.051632	-0.16715	
 LFOG_R 	0.0013346	-0.014191	-0.12413	-0.0070444	0.10841	0.39307	0.16517	0.29591	0.1395	0.25424	-0.069502	-0.015066	0.12992	0.26039	-0.40404	-0.14307	0.2355	1	0.39579	0.61414	-0.021996	0.25813	0.27751	0.24664	0.13533	0.094989	0.11508	0.19003	-0.093521	-0.023108	0.085022	0.14481	0.057655	-0.0036359	0.026686	0.048819	-0.18429	0.021576	-0.048418	0.0042776	-0.047194	0.22564	0.11856	-0.049274	-0.096043	-0.089362	0.058455	0.072057	0.00728	0.059098	0.028833	0.014595	0.053177	0.070342	0.035068	0.10677	-0.1488	-0.21315	-0.28836	-0.024746	-0.043347	0.088857	0.15297	-0.17363	-0.08988	-0.016826	-0.013088	0.032937	-0.058324	-0.089053	-0.041704	-0.25387	-0.093026	-0.02698	0.10174	0.24536	-0.30132	-0.070009	
 MFOG_L 	0.16627	0.16863	0.00010297	0.085466	0.32643	0.2841	0.23633	0.17527	0.20614	0.2553	0.076646	-0.025762	-0.0011473	0.18495	-0.21182	-0.16018	0.52959	0.39579	1	0.69192	0.51631	0.50451	0.14834	0.12991	0.091655	0.089917	0.29212	0.21822	-0.090001	0.012233	0.027037	0.067914	0.21924	0.18355	0.086134	0.015047	-0.083102	0.054545	0.1461	0.23897	0.09994	0.39967	0.29984	0.23025	0.082571	0.20762	0.17251	0.2417	0.17894	0.21066	0.18585	0.046821	0.1571	0.14851	0.081631	0.10309	-0.066164	0.03472	0.071917	0.064222	0.26058	0.47231	0.15741	0.10558	0.037785	-0.067216	0.17055	0.0047728	0.097505	0.15511	-0.10756	-0.037456	0.034897	0.060209	0.19205	0.03468	-0.13624	-0.12095	
 MFOG_R 	-0.030399	0.14458	-0.19673	0.019074	0.097364	0.26865	0.10263	0.24516	0.16308	0.37411	-0.10002	0.013919	-0.034494	0.29166	-0.35664	-0.28748	0.38557	0.61414	0.69192	1	0.25808	0.33096	0.26923	0.26548	0.13925	0.12833	0.24267	0.3354	-0.13676	0.049853	0.028011	0.13147	0.036143	0.11425	0.11985	0.07826	-0.17031	0.026	-0.050115	0.016506	0.090727	0.2223	0.27677	0.14245	0.11965	0.1657	0.20896	0.20887	0.14583	0.17344	0.19618	0.15602	0.13306	0.13059	0.099246	0.067709	-0.080038	-0.049858	-0.092242	-0.017436	0.20817	0.35092	0.20166	0.11249	-0.17741	-0.11278	0.10949	0.13541	0.10064	0.058806	-0.048174	-0.018922	-0.052822	0.045228	0.13898	0.19757	-0.18393	-0.13909	
 RG_L 	0.31593	0.25628	0.33019	0.30908	0.46329	0.25279	0.32587	0.16074	0.18775	0.040441	0.19115	-0.14699	0.011043	-0.0080028	0.11963	-0.068388	0.45609	-0.021996	0.51631	0.25808	1	0.60533	0.11797	0.11971	0.094418	0.10274	0.28807	0.27113	-0.081427	0.034508	0.14567	0.13555	0.33885	0.30829	0.013439	0.048906	0.13415	-0.021004	0.23016	0.296	0.11602	0.33217	0.45582	0.4898	0.26063	0.28512	0.2593	0.29736	0.42442	0.37384	0.26993	0.17249	0.17122	0.14214	0.26942	0.23966	0.40623	0.34743	0.24725	0.18798	0.4472	0.62434	0.1199	0.15768	0.42038	0.14593	0.2703	-0.095352	0.28769	0.37996	-0.29171	-0.061399	-0.15587	-0.12678	-0.0020063	-0.087322	-0.15095	-0.20165	
 RG_R 	0.035979	-0.065803	0.27639	0.31485	0.60679	0.67391	0.023215	-0.056888	-0.13173	-0.12246	-0.20014	-0.35525	-0.16831	-0.20044	-0.084882	-0.080358	0.33594	0.25813	0.50451	0.33096	0.60533	1	0.10545	0.17756	0.073131	0.038669	0.017256	0.061737	-0.35413	-0.14892	-0.041571	-0.030572	0.09366	0.087236	-0.042176	-0.03836	-0.013477	-0.083818	0.059189	0.18919	0.096245	0.14891	0.17367	0.19294	-0.036653	-0.036457	-0.00054143	0.01749	0.068537	0.07918	0.062249	0.024618	0.035103	0.055199	0.14538	0.15146	0.35479	0.48496	-0.029711	0.14639	0.44122	0.3612	-0.067544	0.02522	0.41182	0.18388	0.13608	-0.12218	0.049435	0.14497	-0.055386	0.063866	-0.069098	-0.14567	0.059269	0.041918	-0.075715	-0.082341	
 PoCG_L 	0.11461	0.42889	-0.38433	-0.35308	-0.18258	-0.098954	-0.10006	-0.053446	-0.18279	-0.15748	-0.16493	-0.00013506	-0.093547	-0.052375	-0.10868	0.00090609	0.21839	0.27751	0.14834	0.26923	0.11797	0.10545	1	0.89779	0.85037	0.7822	0.56652	0.57612	0.31028	0.64332	-0.27779	-0.13721	-0.20361	-0.24678	0.70252	0.5954	0.18655	0.29892	0.21699	0.48367	0.282	0.18018	0.16249	0.13371	0.35605	0.40379	0.46614	0.40361	0.12347	0.3527	0.62671	0.63661	0.22718	0.24489	0.26369	0.38951	-0.20303	-0.34979	-0.013199	0.021393	0.18702	0.19686	0.52986	0.18024	-0.34449	-0.40674	0.1531	0.2846	0.31999	0.26418	-0.23004	-0.27969	-0.11576	0.059865	0.16513	0.21523	-0.34371	-0.20443	
 PoCG_R 	0.15074	0.47295	-0.29752	-0.32356	-0.10907	-0.015358	-0.1206	-0.12239	-0.19116	-0.21026	-0.18259	-0.094453	-0.081249	-0.10279	-0.019735	0.012641	0.28591	0.24664	0.12991	0.26548	0.11971	0.17756	0.89779	1	0.83953	0.84211	0.46578	0.56434	0.1383	0.59336	-0.26557	-0.21093	-0.23762	-0.23298	0.70545	0.62346	0.217	0.28638	0.22545	0.47073	0.30832	0.18033	0.22898	0.20511	0.29474	0.43273	0.40901	0.3308	0.032982	0.24847	0.53391	0.61479	0.16293	0.18801	0.21311	0.33776	-0.14525	-0.27321	0.038735	0.13023	0.26523	0.20319	0.51526	0.2856	-0.2588	-0.33889	0.14018	0.27052	0.28204	0.25652	-0.18109	-0.16031	-0.023711	0.13491	0.18821	0.18687	-0.17997	-0.099353	
 PrCG_L 	0.14808	0.46471	-0.33692	-0.30335	-0.1645	-0.14923	-0.16815	-0.17347	-0.24976	-0.27568	-0.061643	0.040782	-0.10085	-0.067762	0.035051	0.10153	0.15443	0.13533	0.091655	0.13925	0.094418	0.073131	0.85037	0.83953	1	0.90984	0.49043	0.48406	0.26805	0.66173	-0.30023	-0.19814	-0.19018	-0.28709	0.76178	0.70017	0.28943	0.39707	0.13801	0.41805	0.22353	0.1573	0.11234	0.11996	0.2982	0.35237	0.53671	0.4975	0.15616	0.31666	0.58848	0.55444	0.3475	0.3724	0.37397	0.52192	-0.19221	-0.32751	0.11558	0.087536	0.1478	0.19047	0.43408	0.23731	-0.38916	-0.46354	0.17754	0.40137	0.31727	0.28528	-0.31275	-0.31379	-0.033512	0.10103	0.11553	0.10063	-0.19977	-0.16329	
 PrCG_R 	0.17466	0.52934	-0.31007	-0.34114	-0.16944	-0.16035	-0.14662	-0.14105	-0.19245	-0.22819	-0.018679	0.10553	-0.046184	-0.021687	0.02025	0.17594	0.21139	0.094989	0.089917	0.12833	0.10274	0.038669	0.7822	0.84211	0.90984	1	0.43062	0.45207	0.27525	0.64403	-0.27289	-0.19653	-0.18727	-0.21884	0.73856	0.73471	0.27235	0.3701	0.10562	0.40378	0.21093	0.13371	0.16349	0.20671	0.29878	0.4066	0.48586	0.44759	0.14706	0.23837	0.52214	0.48726	0.29235	0.3075	0.32368	0.44365	-0.22038	-0.34309	0.13268	0.090122	0.1766	0.1739	0.4308	0.28736	-0.36473	-0.42989	0.20954	0.43207	0.31916	0.25148	-0.25587	-0.21934	0.028689	0.12715	0.17144	0.1303	-0.11635	-0.097105	
 SPG_L 	0.22615	0.3756	-0.30456	-0.37341	-0.17693	-0.19287	0.17518	0.078117	-0.024303	-0.064484	0.076537	-0.007366	-0.26834	-0.13151	-0.13299	-0.24529	0.18072	0.11508	0.29212	0.24267	0.28807	0.017256	0.56652	0.46578	0.49043	0.43062	1	0.76291	0.26198	0.47336	-0.18149	0.011474	0.26442	0.15797	0.33943	0.31486	-0.057803	0.019486	0.22829	0.1765	0.06495	0.12112	0.13557	0.14505	0.36813	0.44584	0.75331	0.64501	0.56682	0.72889	0.71572	0.5315	0.43798	0.37443	0.39723	0.43302	-0.26083	-0.25176	0.049302	-0.078266	0.082326	0.19774	0.17382	0.038502	-0.25306	-0.22747	0.0031495	0.099616	0.36855	0.36853	-0.23395	-0.20363	-0.017414	0.063637	0.137	0.025927	-0.1727	-0.12242	
 SPG_R 	0.29527	0.56304	-0.30277	-0.25813	-0.36861	-0.31166	0.23383	0.25947	0.10294	0.13285	0.068624	0.1331	-0.10921	0.0753	-0.1726	-0.16804	0.19569	0.19003	0.21822	0.3354	0.27113	0.061737	0.57612	0.56434	0.48406	0.45207	0.76291	1	0.22922	0.52902	-0.014638	0.265	0.24853	0.34775	0.3737	0.36114	0.0088179	0.014317	0.19548	0.20158	0.071125	0.10932	0.34001	0.35436	0.41988	0.44627	0.56514	0.4627	0.40838	0.58606	0.61491	0.51712	0.21587	0.2018	0.17679	0.29603	-0.20751	-0.26433	0.038162	-0.12199	0.11027	0.23664	0.22328	0.14483	-0.21514	-0.12527	0.084731	0.22394	0.46682	0.4236	-0.15564	-0.098733	-0.13275	-0.059816	0.1292	0.0039292	-0.042433	0.067945	
 SMG_L 	-0.039029	0.26532	-0.29768	-0.17999	-0.35333	-0.39127	-0.092232	0.0091339	0.029109	0.16236	0.21205	0.25113	-0.031271	0.16613	0.087643	0.19983	0.061794	-0.093521	-0.090001	-0.13676	-0.081427	-0.35413	0.31028	0.1383	0.26805	0.27525	0.26198	0.22922	1	0.5866	-0.18703	0.067272	-0.13258	-0.03739	0.37462	0.34008	0.16192	0.29939	0.1136	0.33669	0.11947	0.090969	-0.00013635	0.19293	0.30509	0.30612	0.10984	0.17591	0.10666	0.26349	0.32754	0.35553	-0.006635	0.019686	0.05042	0.11723	-0.20532	-0.29549	0.19707	0.053216	-0.037735	-0.11657	0.10105	0.13986	-0.39821	-0.28608	0.19649	0.28416	0.12225	0.047698	-0.10819	-0.2813	-0.017423	0.055686	0.18762	0.11156	-0.24438	-0.10058	
