	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.29371	0.043447	0.12212	-0.025595	-0.048293	-0.20559	0.64952	0.26448	0.48976	0.13628	Inf	0.40766	0.47177	0.12356	0.46841	0.0069681	0.11827	-0.069614	0.076797	-0.10036	0.19353	-0.20288	-0.16645	-0.18466	-0.061722	-0.018681	0.076687	0.068732	0.21531	0.11918	0.4815	0.25977	0.18565	0.14832	-0.07507	0.13143	0.061413	-0.054064	0.32328	0.019732	-0.16071	0.31725	0.25606	0.20905	0.13583	0.12198	0.098336	0.12614	0.169	0.072623	-0.0077259	-0.20532	0.042866	0.058236	-0.0024413	0.027186	-0.091661	-0.22699	0.1053	-0.076764	-0.10253	0.28071	-0.037779	-0.16079	0.082653	-0.087506	0.12312	0.036836	0.20901	0.28492	-0.31366	-0.12808	0.042433	-0.061427	-0.067843	-0.24641	0.034142	-0.026607	
 IFG_opercularis_R 	0.14312	0.28019	-0.17526	0.054524	-0.56389	-0.37789	0.35708	0.73421	0.51305	0.63241	0.40766	Inf	0.42731	0.64159	0.031902	0.46482	-0.15905	-0.015067	-0.025767	0.013919	-0.14806	-0.37144	-0.00013506	-0.094736	0.040805	0.10593	-0.0073662	0.1339	0.25662	0.088878	0.38798	0.69179	0.16916	0.42063	0.15336	0.29936	0.057324	0.21488	0.021207	0.12944	-0.14566	0.019411	0.17582	0.24896	0.061362	0.10343	0.094743	0.02087	0.096223	0.035413	0.062789	-0.036592	0.039546	0.0050695	-0.1535	-0.11584	-0.44993	-0.18628	0.10574	-0.13733	-0.21244	-0.14599	0.17453	0.033465	-0.085911	0.11658	0.11626	0.42055	0.32979	0.16879	-0.10623	-0.11112	0.0092742	0.023346	-0.076794	-0.026391	0.12495	0.10815	
 IFG_orbitalis_L 	0.30671	0.11923	0.36017	0.3544	-0.01531	-0.067804	0.53132	0.46794	0.68466	0.24814	0.47177	0.42731	Inf	0.64165	0.22894	0.24678	0.064671	0.13066	-0.0011473	-0.034508	0.011043	-0.16993	-0.093821	-0.081429	-0.10119	-0.046217	-0.27508	-0.10965	-0.031281	-0.18494	0.90785	0.47771	0.12037	0.13216	-0.17172	-0.0013594	0.14558	-0.017801	0.22733	0.045648	0.020179	0.14714	0.38328	0.29047	-0.15309	-0.018006	-0.30805	-0.2712	-0.024385	-0.22139	-0.29329	-0.28578	-0.23992	-0.2272	-0.30904	-0.19323	0.075624	-0.10699	0.076987	0.0048002	-0.11947	0.077626	0.21504	-0.093249	0.29577	0.1552	0.15091	-0.0173	-0.028482	-0.0047424	0.079111	0.15569	0.01848	0.023927	-0.1069	-0.083343	0.0028275	0.16369	
 IFG_orbitalis_R 	0.11485	0.32904	0.029085	0.38484	-0.27631	-0.15074	0.29555	0.64529	0.67068	0.80627	0.12356	0.64159	0.64165	Inf	-0.12508	0.34716	0.078623	0.26653	0.1871	0.30038	-0.0080029	-0.20319	-0.052423	-0.10315	-0.067866	-0.02169	-0.13228	0.075443	0.16769	-0.12502	0.50815	0.66562	0.11549	0.38711	-0.018852	0.021683	0.061179	0.18583	-0.071589	0.04019	-0.089878	0.04177	0.20864	0.30463	-0.028618	-0.035903	-0.16111	-0.12556	0.045048	-0.043423	-0.14168	-0.084825	-0.1614	-0.14926	-0.24986	-0.1857	-0.036065	-0.097121	0.1731	0.028101	-0.14422	-0.052248	0.21016	0.16132	0.0098926	0.17061	0.15122	0.26201	0.072452	-0.029546	0.14296	0.079684	0.005394	0.098959	0.077565	0.067223	-0.062996	0.17106	
 IFG_triangularis_L 	0.054158	0.029768	0.34581	0.10948	0.069031	-0.13024	0.056965	-0.27017	0.087621	-0.18895	0.46841	0.031902	0.22894	-0.12508	Inf	0.34652	0.20994	-0.42847	-0.21507	-0.37303	0.1202	-0.085087	-0.10911	-0.019737	0.035066	0.020253	-0.13378	-0.17435	0.087868	0.11634	0.053986	-0.22944	-0.27557	-0.22259	0.1849	0.22442	0.34573	0.24248	0.50672	0.29315	0.052316	0.19025	0.085477	0.21386	0.19044	0.19787	-0.070197	-0.011201	-0.064651	-0.042646	0.055476	0.10488	-0.082367	-0.072427	0.01201	-0.028478	0.26102	0.17328	0.23628	0.13608	0.24014	-0.041038	0.010398	0.14738	0.12961	-0.13363	0.32016	0.12951	-0.028811	0.061333	-0.095037	-0.010147	0.18596	0.10594	-0.036139	-0.15513	-0.017356	-0.20594	
 IFG_triangularis_R 	0.045027	0.26335	0.091719	0.21254	-0.113	-0.1023	-0.10566	0.05622	0.13815	0.151	0.0069681	0.46482	0.24678	0.34716	0.34652	Inf	0.069781	-0.14406	-0.16157	-0.29581	-0.068495	-0.080532	0.00090609	0.012642	0.10188	0.17779	-0.2504	-0.16965	0.20256	0.059501	0.024286	0.086934	-0.070058	0.069718	0.26371	0.27092	0.40633	0.53588	0.0284	0.4126	0.090241	-0.013202	-0.047588	0.21663	-0.0032335	-0.031696	-0.099919	-0.060067	-0.16507	-0.12701	-0.13453	0.021204	-0.0086698	-0.018649	-0.066725	-0.0046072	0.081576	0.10053	0.34282	0.15142	0.070271	-0.20557	0.19171	0.29116	0.060446	0.057618	0.35084	0.29277	0.055634	-0.018726	0.046157	-0.037169	0.14431	0.19529	0.12315	0.17834	0.058551	0.045314	
 LFOG_L 	0.063077	0.2679	0.074017	0.070327	0.29877	0.20209	0.10635	-0.063205	0.26959	0.158	0.11827	-0.15905	0.064671	0.078623	0.20994	0.069781	Inf	0.24001	0.58957	0.40659	0.49237	0.34951	0.22196	0.29411	0.15567	0.21462	0.18273	0.19824	0.061873	0.25087	-0.15209	-0.18099	0.033373	0.0501	0.21735	0.11749	0.15892	0.23117	0.23141	0.40715	0.22284	0.46519	0.30278	0.37345	0.3047	0.34201	0.094007	0.24186	0.086929	0.17758	0.30665	0.33112	0.13447	0.14351	0.16267	0.17478	0.23609	0.092909	0.13536	0.14462	0.69458	0.35763	0.19426	0.38927	0.054084	-0.046212	0.60615	0.14772	0.16018	0.21773	-0.1202	0.017133	-0.03542	0.080557	0.24044	0.19514	-0.051678	-0.16874	
 LFOG_R 	0.0013346	-0.014192	-0.12477	-0.0070445	0.10884	0.41542	0.1667	0.30503	0.14042	0.25994	-0.069614	-0.015067	0.13066	0.26653	-0.42847	-0.14406	0.24001	Inf	0.41865	0.71554	-0.021999	0.2641	0.28498	0.25183	0.13617	0.095276	0.1156	0.19236	-0.093795	-0.023112	0.085228	0.14583	0.057719	-0.003636	0.026692	0.048858	-0.18642	0.02158	-0.048456	0.0042776	-0.047229	0.22959	0.11912	-0.049314	-0.09634	-0.089601	0.058522	0.072182	0.0072802	0.059167	0.028841	0.014596	0.053227	0.070459	0.035083	0.10718	-0.14991	-0.21647	-0.29678	-0.024751	-0.043375	0.089092	0.15419	-0.17541	-0.090123	-0.016828	-0.013088	0.032949	-0.05839	-0.08929	-0.041728	-0.25955	-0.093296	-0.026986	0.10209	0.25047	-0.31097	-0.070123	
 MFOG_L 	0.16783	0.17025	0.00010297	0.085675	0.33883	0.29214	0.24088	0.1771	0.20914	0.26108	0.076797	-0.025767	-0.0011473	0.1871	-0.21507	-0.16157	0.58957	0.41865	Inf	0.85163	0.5713	0.55533	0.14944	0.13065	0.091913	0.09016	0.30088	0.22179	-0.090245	0.012234	0.027044	0.068019	0.22286	0.18565	0.086348	0.015048	-0.083294	0.0546	0.14716	0.24369	0.10027	0.42325	0.30934	0.23446	0.082759	0.21069	0.17425	0.24658	0.18089	0.21387	0.18804	0.046855	0.15841	0.14962	0.081814	0.10345	-0.066261	0.034734	0.072042	0.064311	0.26673	0.51304	0.15873	0.10598	0.037803	-0.067317	0.17224	0.0047728	0.097816	0.15637	-0.10798	-0.037474	0.034912	0.060282	0.19446	0.034694	-0.13709	-0.12155	
 MFOG_R 	-0.030409	0.1456	-0.19932	0.019076	0.097674	0.27541	0.103	0.25025	0.16455	0.39319	-0.10036	0.013919	-0.034508	0.30038	-0.37303	-0.29581	0.40659	0.71554	0.85163	Inf	0.26405	0.34391	0.27603	0.272	0.14016	0.12904	0.24761	0.3489	-0.13762	0.049895	0.028018	0.13223	0.036159	0.11475	0.12043	0.07842	-0.17199	0.026006	-0.050157	0.016508	0.090977	0.22607	0.28418	0.14343	0.12023	0.16724	0.21208	0.21199	0.14688	0.17521	0.19876	0.1573	0.13386	0.13134	0.099574	0.067813	-0.080209	-0.049899	-0.092505	-0.017438	0.21126	0.3665	0.20446	0.11297	-0.1793	-0.11326	0.10993	0.13625	0.10099	0.058874	-0.048211	-0.018924	-0.052871	0.045259	0.13988	0.2002	-0.18605	-0.14	
 RG_L 	0.32712	0.26212	0.34304	0.31953	0.5015	0.25839	0.3382	0.16214	0.19	0.040463	0.19353	-0.14806	0.011043	-0.0080029	0.1202	-0.068495	0.49237	-0.021999	0.5713	0.26405	Inf	0.70151	0.11852	0.12029	0.0947	0.1031	0.29646	0.27808	-0.081608	0.034522	0.14671	0.13638	0.35279	0.31865	0.01344	0.048945	0.13497	-0.021007	0.23436	0.30513	0.11655	0.34526	0.49202	0.53579	0.26678	0.29325	0.26535	0.30662	0.45307	0.39288	0.27679	0.17423	0.17292	0.14311	0.27624	0.24442	0.43108	0.36252	0.25248	0.19025	0.48119	0.73209	0.12048	0.15901	0.44815	0.14698	0.27719	-0.095643	0.29605	0.40002	-0.30043	-0.061476	-0.15715	-0.12746	-0.0020063	-0.087545	-0.15211	-0.20445	
 RG_R 	0.035995	-0.065899	0.28377	0.32592	0.70383	0.81787	0.02322	-0.05695	-0.1325	-0.12308	-0.20288	-0.37144	-0.16993	-0.20319	-0.085087	-0.080532	0.34951	0.2641	0.55533	0.34391	0.70151	Inf	0.10585	0.17946	0.073262	0.038689	0.017258	0.061816	-0.37016	-0.15004	-0.041595	-0.030581	0.093936	0.087458	-0.042201	-0.038379	-0.013477	-0.084015	0.059259	0.1915	0.096544	0.15003	0.17545	0.19539	-0.036669	-0.036473	-0.00054143	0.017491	0.068644	0.079346	0.062329	0.024623	0.035118	0.055256	0.14641	0.15264	0.37091	0.52945	-0.02972	0.14745	0.47375	0.37826	-0.067647	0.025226	0.4378	0.186	0.13693	-0.1228	0.049475	0.146	-0.055443	0.063953	-0.069208	-0.14672	0.059338	0.041942	-0.07586	-0.082527	
 PoCG_L 	0.11512	0.45854	-0.40513	-0.36895	-0.18465	-0.099278	-0.1004	-0.053497	-0.18487	-0.15881	-0.16645	-0.00013506	-0.093821	-0.052423	-0.10911	0.00090609	0.22196	0.28498	0.14944	0.27603	0.11852	0.10585	Inf	1.4607	1.2575	1.051	0.64239	0.65663	0.32086	0.76383	-0.28529	-0.13808	-0.2065	-0.25198	0.87226	0.68598	0.18876	0.30833	0.22049	0.52776	0.28985	0.18217	0.16394	0.13451	0.37236	0.42817	0.50512	0.42796	0.1241	0.36852	0.73598	0.75245	0.23121	0.24997	0.27007	0.41122	-0.20589	-0.36521	-0.0132	0.021396	0.18925	0.19947	0.58995	0.18223	-0.35918	-0.4317	0.15432	0.29269	0.33164	0.2706	-0.23424	-0.28734	-0.11628	0.059936	0.16665	0.21865	-0.35829	-0.20736	
 PoCG_R 	0.15189	0.51386	-0.30679	-0.33562	-0.1095	-0.015359	-0.12119	-0.123	-0.19354	-0.21344	-0.18466	-0.094736	-0.081429	-0.10315	-0.019737	0.012642	0.29411	0.25183	0.13065	0.272	0.12029	0.17946	1.4607	Inf	1.2196	1.2284	0.50466	0.63918	0.13919	0.68284	-0.27209	-0.21414	-0.24225	-0.23734	0.87806	0.73064	0.2205	0.29462	0.22939	0.511	0.31869	0.18233	0.23312	0.20806	0.30375	0.46325	0.43443	0.34372	0.032994	0.25378	0.5956	0.71659	0.1644	0.19028	0.21643	0.35156	-0.14628	-0.28033	0.038755	0.13097	0.27173	0.20605	0.56987	0.29377	-0.26482	-0.35283	0.14111	0.27743	0.2899	0.26238	-0.18311	-0.16171	-0.023715	0.13574	0.19048	0.18909	-0.18195	-0.099682	
 PrCG_L 	0.14918	0.5033	-0.35062	-0.31321	-0.16601	-0.15035	-0.16977	-0.17524	-0.25516	-0.283	-0.061722	0.040805	-0.10119	-0.067866	0.035066	0.10188	0.15567	0.13617	0.091913	0.14016	0.0947	0.073262	1.2575	1.2196	Inf	1.5266	0.53663	0.52827	0.27476	0.79589	-0.30978	-0.2008	-0.19252	-0.29539	1.0004	0.86763	0.29795	0.42017	0.1389	0.44532	0.22737	0.15862	0.11282	0.12054	0.30755	0.36815	0.59953	0.54598	0.15745	0.32793	0.67534	0.62477	0.36259	0.39121	0.39303	0.57898	-0.19463	-0.34004	0.1161	0.08776	0.14889	0.19283	0.46492	0.24193	-0.41081	-0.50181	0.17944	0.42528	0.32861	0.29342	-0.32359	-0.32474	-0.033525	0.10137	0.11605	0.10097	-0.20249	-0.16476	
 PrCG_R 	0.17647	0.58922	-0.32062	-0.35539	-0.17109	-0.16175	-0.14769	-0.14199	-0.19488	-0.23228	-0.018681	0.10593	-0.046217	-0.02169	0.020253	0.17779	0.21462	0.095276	0.09016	0.12904	0.1031	0.038689	1.051	1.2284	1.5266	Inf	0.46066	0.4873	0.28254	0.76503	-0.27998	-0.19912	-0.18951	-0.22244	0.94731	0.93889	0.27941	0.38854	0.10601	0.42816	0.21415	0.13452	0.16497	0.20973	0.30818	0.43153	0.53062	0.48169	0.14813	0.24305	0.57927	0.53246	0.30113	0.31778	0.33575	0.47676	-0.22405	-0.35759	0.13347	0.090367	0.17847	0.17569	0.46087	0.29569	-0.38233	-0.45976	0.21269	0.46243	0.33071	0.257	-0.26169	-0.22297	0.028697	0.12784	0.17315	0.13105	-0.11688	-0.097412	
 SPG_L 	0.23013	0.39493	-0.31454	-0.39238	-0.17881	-0.19532	0.17701	0.078277	-0.024307	-0.064574	0.076687	-0.0073662	-0.27508	-0.13228	-0.13378	-0.2504	0.18273	0.1156	0.30088	0.24761	0.29646	0.017258	0.64239	0.50466	0.53663	0.46066	Inf	1.0031	0.26823	0.5144	-0.18353	0.011474	0.27086	0.15931	0.35345	0.32593	-0.057868	0.019489	0.23239	0.17837	0.065041	0.12171	0.13641	0.14608	0.38626	0.4795	0.98056	0.7667	0.64283	0.92636	0.89881	0.59224	0.46973	0.39356	0.42035	0.4636	-0.267	-0.25729	0.049342	-0.078426	0.082513	0.20037	0.1756	0.038521	-0.25868	-0.23152	0.0031495	0.099947	0.38674	0.38672	-0.23836	-0.20652	-0.017416	0.063723	0.13786	0.025933	-0.17445	-0.12304	
 SPG_R 	0.30433	0.63727	-0.31257	-0.2641	-0.38681	-0.32239	0.23824	0.26554	0.10331	0.13364	0.068732	0.1339	-0.10965	0.075443	-0.17435	-0.16965	0.19824	0.19236	0.22179	0.3489	0.27808	0.061816	0.65663	0.63918	0.52827	0.4873	1.0031	Inf	0.23337	0.58878	-0.014639	0.27148	0.25384	0.36288	0.39271	0.3782	0.0088181	0.014318	0.19803	0.20437	0.071245	0.10976	0.3541	0.37042	0.44754	0.48004	0.64035	0.50074	0.43366	0.67164	0.71678	0.57241	0.21932	0.20461	0.17867	0.30517	-0.21057	-0.27076	0.038181	-0.12261	0.11072	0.24121	0.2271	0.14585	-0.21855	-0.12593	0.084934	0.2278	0.50599	0.45207	-0.15692	-0.099056	-0.13354	-0.059887	0.12993	0.0039292	-0.042459	0.06805	
 SMG_L 	-0.039049	0.27182	-0.30697	-0.18197	-0.36924	-0.4133	-0.092495	0.0091342	0.029117	0.16381	0.21531	0.25662	-0.031281	0.16769	0.087868	0.20256	0.061873	-0.093795	-0.090245	-0.13762	-0.081608	-0.37016	0.32086	0.13919	0.27476	0.28254	0.26823	0.23337	Inf	0.67247	-0.18926	0.067374	-0.13336	-0.037407	0.39379	0.35419	0.16336	0.30885	0.1141	0.35035	0.12004	0.091222	-0.00013635	0.19538	0.31512	0.31626	0.11029	0.17776	0.10707	0.26985	0.34007	0.37176	-0.0066351	0.019689	0.050463	0.11777	-0.20828	-0.30457	0.19968	0.053266	-0.037753	-0.11711	0.1014	0.14078	-0.42152	-0.29429	0.19908	0.2922	0.12286	0.047734	-0.10861	-0.28909	-0.017425	0.055744	0.18986	0.11203	-0.24942	-0.10092	
