Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
kirby916a_3_1_ax_MNI.img	Thalamus_R	7893	45.6527	112.8803	91.4726	9.7762	
kirby916a_3_1_ax_MNI.img	BasalForebrain_L	3643	31.9307	124.7578	90.3357	14.7235	
kirby916a_3_1_ax_MNI.img	BasalForebrain_R	3524	38.2006	126.9987	89.5106	14.0587	
kirby916a_3_1_ax_MNI.img	midbrain_L	6630	59.3711	128.1235	105.8527	8.9229	
kirby916a_3_1_ax_MNI.img	midbrain_R	6679	53.3790	128.3723	104.8510	9.5219	
kirby916a_3_1_ax_MNI.img	Cerebellum_R	92812	11.0442	121.1097	69.7722	20.4300	
kirby916a_3_1_ax_MNI.img	Cerebellum_L	93414	12.2685	122.3688	69.9438	20.3633	
kirby916a_3_1_ax_MNI.img	Pons_L	10096	41.0550	129.7664	104.0143	8.5109	
kirby916a_3_1_ax_MNI.img	Pons_R	11268	50.7671	131.7175	103.2790	7.9568	
kirby916a_3_1_ax_MNI.img	Medulla_L	2356	36.4243	122.9146	99.9609	13.3363	
kirby916a_3_1_ax_MNI.img	Medulla_R	2705	35.9182	120.5334	100.5295	12.5653	
kirby916a_3_1_ax_MNI.img	AnteriorWM_L	100679	28.5399	120.2207	99.6575	9.9703	
kirby916a_3_1_ax_MNI.img	AnteriorWM_R	106447	33.7907	122.3650	98.9791	10.1531	
kirby916a_3_1_ax_MNI.img	PosteriorWM_L	84553	32.8719	119.2331	97.3616	10.4807	
kirby916a_3_1_ax_MNI.img	PosteriorWM_R	90139	29.6673	119.3083	96.9907	10.9556	
kirby916a_3_1_ax_MNI.img	CorpusCallosum_L	14821	48.8352	125.0331	103.6344	7.8077	
kirby916a_3_1_ax_MNI.img	CorpusCallosum_R	15645	55.1683	120.6923	103.5504	8.0632	
kirby916a_3_1_ax_MNI.img	InferiorWM_L	72149	36.9089	125.2344	98.4612	11.0955	
kirby916a_3_1_ax_MNI.img	InferiorWM_R	70458	22.4528	122.2728	99.0706	10.8231	
kirby916a_3_1_ax_MNI.img	LimbicWM_L	15919	39.2209	122.9497	97.3145	10.6415	
kirby916a_3_1_ax_MNI.img	LimbicWM_R	14958	34.5382	122.6486	97.1213	10.8405	
kirby916a_3_1_ax_MNI.img	LateralVentricle_L	7324	1.7435	97.9891	30.9130	17.6835	
kirby916a_3_1_ax_MNI.img	LateralVentricle_R	8384	2.5748	88.1091	29.8228	17.3427	
kirby916a_3_1_ax_MNI.img	III_ventricle	1503	14.1419	94.9379	51.1730	14.6220	
kirby916a_3_1_ax_MNI.img	FrontSul_L	15033	0.3467	54.3584	23.6169	8.9847	
kirby916a_3_1_ax_MNI.img	FrontSul_R	11953	1.6874	51.0937	24.4861	9.1926	
kirby916a_3_1_ax_MNI.img	CentralSul_L	2490	4.2966	55.2831	27.6373	10.2065	
kirby916a_3_1_ax_MNI.img	CentralSul_R	2453	3.3416	51.5844	26.0288	9.4757	
kirby916a_3_1_ax_MNI.img	SylvianFissureExt_L	3970	3.2745	72.3225	28.9891	10.0232	
kirby916a_3_1_ax_MNI.img	SylvianFissureExt_R	3278	5.2295	58.5394	28.5157	9.4945	
kirby916a_3_1_ax_MNI.img	ParietSul_L	11175	1.8084	56.3541	23.2280	10.0238	
kirby916a_3_1_ax_MNI.img	ParietSul_R	11324	1.1253	55.5341	23.1613	9.8419	
kirby916a_3_1_ax_MNI.img	CinguSul_L	3217	4.2249	57.5429	34.8627	10.2288	
kirby916a_3_1_ax_MNI.img	CinguSul_R	3346	3.2488	57.5505	30.3537	9.8402	
kirby916a_3_1_ax_MNI.img	OcciptSul_L	1388	7.8501	52.6687	30.7155	9.1237	
kirby916a_3_1_ax_MNI.img	OcciptSul_R	1783	3.4999	53.4231	27.2223	9.6439	
kirby916a_3_1_ax_MNI.img	TempSul_L	740	4.6448	46.0083	27.6966	8.0449	
kirby916a_3_1_ax_MNI.img	TempSul_R	613	7.7025	45.8256	28.9970	7.7231	
kirby916a_3_1_ax_MNI.img	IV_ventricle	2106	8.5178	97.5189	48.1411	19.5883	



Type1-L4 Statistics

kirby916a_3_1_ax_MNI.img	SFG_L	31626	7.9823	94.9641	51.5234	12.5251	
kirby916a_3_1_ax_MNI.img	SFG_R	29033	11.2249	98.3739	52.9538	12.2424	
kirby916a_3_1_ax_MNI.img	MFG_L	29276	6.4875	102.7937	49.7410	12.6481	
kirby916a_3_1_ax_MNI.img	MFG_R	27744	9.6072	95.3063	50.5239	11.9098	
kirby916a_3_1_ax_MNI.img	IFG_L	14564	11.2190	94.6678	54.5575	11.9781	
kirby916a_3_1_ax_MNI.img	IFG_R	11529	12.3900	96.8590	55.2225	12.2152	
kirby916a_3_1_ax_MNI.img	OG_L	11452	13.8640	103.9014	57.8762	12.2153	
kirby916a_3_1_ax_MNI.img	OG_R	11517	7.9939	99.9555	55.0599	11.7373	
kirby916a_3_1_ax_MNI.img	RG_L	7789	13.0303	101.9172	56.0002	11.3171	
kirby916a_3_1_ax_MNI.img	RG_R	7571	18.5394	90.8968	56.4160	10.4150	
kirby916a_3_1_ax_MNI.img	PoCG_L	14245	12.8060	97.8285	54.7529	12.7209	
kirby916a_3_1_ax_MNI.img	PoCG_R	13362	13.0176	95.7859	54.2207	12.6627	
kirby916a_3_1_ax_MNI.img	PrCG_L	15818	11.8998	94.0028	55.2660	12.1992	
kirby916a_3_1_ax_MNI.img	PrCG_R	22728	10.8199	95.4753	54.4016	11.9230	
kirby916a_3_1_ax_MNI.img	SPG_L	9022	14.4754	98.0047	55.0146	13.9970	
kirby916a_3_1_ax_MNI.img	SPG_R	8428	18.8036	96.3968	55.8604	13.4186	
kirby916a_3_1_ax_MNI.img	SMG_L	13244	8.0122	96.2096	51.6057	13.1182	
kirby916a_3_1_ax_MNI.img	SMG_R	11795	8.3672	97.1373	51.3080	13.3970	
kirby916a_3_1_ax_MNI.img	AG_L	11449	8.2259	94.9809	50.0171	13.7256	
kirby916a_3_1_ax_MNI.img	AG_R	16315	9.7594	93.7644	49.9530	13.0786	
kirby916a_3_1_ax_MNI.img	PrCu_L	10467	11.5780	95.7232	53.8567	12.5087	
kirby916a_3_1_ax_MNI.img	PrCu_R	9205	11.9560	96.3551	52.7101	11.9175	
kirby916a_3_1_ax_MNI.img	STG_L	24878	8.8166	94.4908	54.8792	10.7615	
kirby916a_3_1_ax_MNI.img	STG_R	22686	6.8590	94.9884	56.2493	10.8006	
kirby916a_3_1_ax_MNI.img	MTG_L	24387	10.7577	98.2605	52.3290	11.8098	
kirby916a_3_1_ax_MNI.img	MTG_R	22503	12.1030	97.1986	52.5121	11.1683	
kirby916a_3_1_ax_MNI.img	ITG_L	15236	13.2207	98.7969	53.9825	11.0258	
kirby916a_3_1_ax_MNI.img	ITG_R	15696	17.7438	98.0835	57.3053	11.3412	
kirby916a_3_1_ax_MNI.img	Limbic_L	2329	25.1622	97.7041	69.0039	9.4928	
kirby916a_3_1_ax_MNI.img	Limbic_R	2948	29.5035	106.7674	68.7599	10.2014	
kirby916a_3_1_ax_MNI.img	FuG_L	21243	4.8241	98.5375	58.9446	10.2714	
kirby916a_3_1_ax_MNI.img	FuG_R	19636	9.0414	97.3869	58.0524	10.5028	
kirby916a_3_1_ax_MNI.img	SOG_L	3149	14.5393	100.6904	59.4049	13.1361	
kirby916a_3_1_ax_MNI.img	SOG_R	3030	12.4075	93.9446	55.8534	12.9577	
kirby916a_3_1_ax_MNI.img	MOG_L	19308	6.2725	101.1783	54.4788	13.2036	
kirby916a_3_1_ax_MNI.img	MOG_R	22077	7.5687	92.9986	52.0562	12.8889	
kirby916a_3_1_ax_MNI.img	IOG_L	5982	20.0681	97.2347	57.0672	13.3029	
kirby916a_3_1_ax_MNI.img	IOG_R	6135	14.3858	100.3103	57.1073	13.4869	
kirby916a_3_1_ax_MNI.img	Cu_L	7869	13.5672	99.5271	60.0549	12.8177	
kirby916a_3_1_ax_MNI.img	Cu_R	8309	7.5074	100.7242	57.3332	13.7686	
kirby916a_3_1_ax_MNI.img	LG_L	9706	8.4273	101.5865	64.6818	12.2945	
kirby916a_3_1_ax_MNI.img	LG_R	10621	14.1141	97.1643	61.4296	11.8370	
kirby916a_3_1_ax_MNI.img	Cingulate_L	28585	6.9403	101.7411	58.8708	11.9648	
kirby916a_3_1_ax_MNI.img	Cingulate_R	33765	11.1992	107.6786	57.2704	12.0406	
kirby916a_3_1_ax_MNI.img	Insula_L	9488	13.6380	95.5684	58.2798	10.2891	
kirby916a_3_1_ax_MNI.img	Insula_R	10894	12.0380	96.7422	59.3155	11.8798	
kirby916a_3_1_ax_MNI.img	Amyg_L	2237	42.2744	93.9237	71.8075	5.8825	
kirby916a_3_1_ax_MNI.img	Amyg_R	2737	41.1092	90.9337	71.3986	6.5599	
kirby916a_3_1_ax_MNI.img	Hippo_L	4640	33.4648	109.4086	68.6872	8.5804	
kirby916a_3_1_ax_MNI.img	Hippo_R	4865	29.1390	110.9288	68.1933	8.9004	
kirby916a_3_1_ax_MNI.img	Caud_L	5027	40.2537	104.1756	74.6287	8.5960	
kirby916a_3_1_ax_MNI.img	Caud_R	5083	40.8017	102.7542	74.0794	8.3130	
kirby916a_3_1_ax_MNI.img	Put_L	5948	45.8983	113.5637	85.8756	6.5315	
kirby916a_3_1_ax_MNI.img	Put_R	5906	50.9000	109.2558	85.7505	6.9464	
kirby916a_3_1_ax_MNI.img	GP_L	2052	87.6536	122.0330	105.7035	4.4441	
kirby916a_3_1_ax_MNI.img	GP_R	2119	80.8243	123.7753	106.5620	4.8664	
kirby916a_3_1_ax_MNI.img	Thalamus_L	7591	45.6348	117.4536	92.2930	9.1357	
kirby916a_3_1_ax_MNI.img	Thalamus_R	7893	45.6527	112.8803	91.4726	9.7762	
kirby916a_3_1_ax_MNI.img	BasalForebrain_L	4495	31.9307	124.7578	88.3736	14.1728	
kirby916a_3_1_ax_MNI.img	BasalForebrain_R	4463	38.2006	126.9987	86.7720	14.0366	
kirby916a_3_1_ax_MNI.img	midbrain_L	6630	59.3711	128.1235	105.8527	8.9229	
kirby916a_3_1_ax_MNI.img	midbrain_R	6679	53.3790	128.3723	104.8510	9.5219	
kirby916a_3_1_ax_MNI.img	Cerebellum_R	75659	11.0442	108.4249	62.5189	14.6239	
kirby916a_3_1_ax_MNI.img	Cerebellum_L	76605	12.2685	110.4271	62.9873	14.9705	
kirby916a_3_1_ax_MNI.img	Pons_L	10096	41.0550	129.7664	104.0143	8.5109	
kirby916a_3_1_ax_MNI.img	Pons_R	11268	50.7671	131.7175	103.2790	7.9568	
kirby916a_3_1_ax_MNI.img	Medulla_L	2356	36.4243	122.9146	99.9609	13.3363	
kirby916a_3_1_ax_MNI.img	Medulla_R	2705	35.9182	120.5334	100.5295	12.5653	
kirby916a_3_1_ax_MNI.img	ant_DPWM_L	37202	76.1732	117.7855	105.0504	3.4063	
kirby916a_3_1_ax_MNI.img	ant_DPWM_R	38866	64.0792	122.3650	105.1319	3.2943	
kirby916a_3_1_ax_MNI.img	post_DPWM_L	8373	81.5005	114.4942	104.5736	2.7820	
kirby916a_3_1_ax_MNI.img	post_DPWM_R	7089	85.4359	116.0769	105.0970	2.9534	
kirby916a_3_1_ax_MNI.img	GCC_L	3044	56.9271	125.0331	104.1034	7.6253	
kirby916a_3_1_ax_MNI.img	GCC_R	3349	58.0951	117.7081	104.0255	7.1329	
kirby916a_3_1_ax_MNI.img	BCC_L	3946	48.8352	119.4802	102.5874	8.9766	
kirby916a_3_1_ax_MNI.img	BCC_R	4323	56.4305	120.6923	102.4916	9.8997	
kirby916a_3_1_ax_MNI.img	SCC_L	7831	51.7215	120.4544	103.9797	7.1701	
kirby916a_3_1_ax_MNI.img	SCC_R	7973	55.1683	118.3816	103.9250	7.2265	
kirby916a_3_1_ax_MNI.img	PVA_posterior_L	896	32.8719	103.5925	72.2351	15.7126	
kirby916a_3_1_ax_MNI.img	PVA_posterior_R	1009	22.4528	109.0805	70.6896	16.0240	
kirby916a_3_1_ax_MNI.img	ALIC_L	2818	74.0029	122.5004	106.6986	7.5050	
kirby916a_3_1_ax_MNI.img	ALIC_R	2990	81.3637	119.1249	106.5045	6.3190	
kirby916a_3_1_ax_MNI.img	PLIC_L	3676	90.9857	123.2261	108.4079	4.7472	
kirby916a_3_1_ax_MNI.img	PLIC_R	3694	89.5521	122.0161	108.4925	4.2789	
kirby916a_3_1_ax_MNI.img	inf_DPWM_L	25945	37.0743	120.4769	101.6604	9.4094	
kirby916a_3_1_ax_MNI.img	inf_DPWM_R	24382	60.1765	122.2728	102.1506	8.8608	
kirby916a_3_1_ax_MNI.img	CGC_L	3486	63.3019	119.8991	99.5761	9.7805	
kirby916a_3_1_ax_MNI.img	CGC_R	3750	66.6108	118.0987	99.5689	9.5531	
kirby916a_3_1_ax_MNI.img	CGH_L	2053	72.9126	118.1885	99.1625	9.6808	
kirby916a_3_1_ax_MNI.img	CGH_R	2153	66.2830	119.4762	99.6029	10.4152	
kirby916a_3_1_ax_MNI.img	Fx/ST_L	2051	45.1649	120.6303	97.7792	10.3521	
kirby916a_3_1_ax_MNI.img	Fx/ST_R	1838	41.5432	119.6277	97.3696	11.0511	
kirby916a_3_1_ax_MNI.img	Fx_L	740	39.2209	122.9497	80.9702	18.2275	
kirby916a_3_1_ax_MNI.img	Fx_R	976	34.5382	122.6486	89.1664	17.1987	
kirby916a_3_1_ax_MNI.img	PeripheralParietalWM_L	42522	56.9796	118.8475	97.2124	10.4839	
kirby916a_3_1_ax_MNI.img	PeripheralParietalWM_R	43555	52.5989	117.7080	97.1310	10.6352	
kirby916a_3_1_ax_MNI.img	AnteriorLateralVentricle_L	4837	3.2134	84.5339	29.0002	16.4988	
kirby916a_3_1_ax_MNI.img	PosteriorLateralVentricle_L	1813	1.7435	97.9891	28.7910	16.1809	
kirby916a_3_1_ax_MNI.img	InferiorLateralVentricle_L	674	5.5183	89.4354	50.3487	18.0023	
kirby916a_3_1_ax_MNI.img	AnteriorLateralVentricle_R	5310	2.5748	87.0155	29.1673	16.8128	
kirby916a_3_1_ax_MNI.img	PosteriorLateralVentricle_R	2199	3.7547	88.1091	26.8221	16.7845	
kirby916a_3_1_ax_MNI.img	InferiorLateralVentricle_R	875	6.5117	84.2519	41.3423	17.3369	
kirby916a_3_1_ax_MNI.img	III_ventricle	1503	14.1419	94.9379	51.1730	14.6220	
kirby916a_3_1_ax_MNI.img	PVA_anterior_L	866	28.5399	102.4815	79.9943	14.3513	
kirby916a_3_1_ax_MNI.img	PVA_anterior_R	942	33.7907	104.1614	81.2248	13.2334	
kirby916a_3_1_ax_MNI.img	PeripheralFrontalWM_L	62611	58.9937	120.2207	96.7251	10.9031	
kirby916a_3_1_ax_MNI.img	PeripheralFrontalWM_R	66639	55.6041	118.5051	95.6416	10.8713	
kirby916a_3_1_ax_MNI.img	PeripheralTemporalWM_L	39447	50.7220	125.2344	94.9917	11.0889	
kirby916a_3_1_ax_MNI.img	PeripheralTemporalWM_R	39092	54.9394	122.0050	95.9009	10.9783	
kirby916a_3_1_ax_MNI.img	PeripheralOccipitalWM_L	33025	49.4912	119.2331	96.2366	10.2494	
kirby916a_3_1_ax_MNI.img	PeripheralOccipitalWM_R	38786	46.1442	119.3083	95.8400	10.9447	
kirby916a_3_1_ax_MNI.img	PeripheralCingulateWM_L	7589	64.0040	114.3803	97.2438	8.8035	
kirby916a_3_1_ax_MNI.img	PeripheralCingulateWM_R	6241	65.1360	117.1406	95.9655	9.4973	
kirby916a_3_1_ax_MNI.img	CerebellumWM_R	17153	64.3623	121.1097	101.7652	7.7131	
kirby916a_3_1_ax_MNI.img	CerebellumWM_L	16809	62.5871	122.3688	101.6469	7.5777	
kirby916a_3_1_ax_MNI.img	FrontSul_L	15033	0.3467	54.3584	23.6169	8.9847	
kirby916a_3_1_ax_MNI.img	FrontSul_R	11953	1.6874	51.0937	24.4861	9.1926	
kirby916a_3_1_ax_MNI.img	CentralSul_L	2490	4.2966	55.2831	27.6373	10.2065	
kirby916a_3_1_ax_MNI.img	CentralSul_R	2453	3.3416	51.5844	26.0288	9.4757	
kirby916a_3_1_ax_MNI.img	SylFrontSul_L	1884	4.7215	63.3270	30.0390	10.4601	
kirby916a_3_1_ax_MNI.img	SylFrontSul_R	1679	6.4703	58.5394	29.3808	9.7756	
kirby916a_3_1_ax_MNI.img	SylTempSul_L	1555	4.9537	72.3225	29.7645	9.0905	
kirby916a_3_1_ax_MNI.img	SylTempSul_R	1488	5.2295	57.8722	28.2985	8.9030	
kirby916a_3_1_ax_MNI.img	SylParieSul_L	531	3.2745	46.5445	22.9935	8.9051	
kirby916a_3_1_ax_MNI.img	SylParieSul_R	111	6.9163	37.4517	18.3423	6.2149	
kirby916a_3_1_ax_MNI.img	ParietSul_L	11175	1.8084	56.3541	23.2280	10.0238	
kirby916a_3_1_ax_MNI.img	ParietSul_R	11324	1.1253	55.5341	23.1613	9.8419	
kirby916a_3_1_ax_MNI.img	CinguSul_L	3217	4.2249	57.5429	34.8627	10.2288	
kirby916a_3_1_ax_MNI.img	CinguSul_R	3346	3.2488	57.5505	30.3537	9.8402	
kirby916a_3_1_ax_MNI.img	OcciptSul_L	1388	7.8501	52.6687	30.7155	9.1237	
kirby916a_3_1_ax_MNI.img	OcciptSul_R	1783	3.4999	53.4231	27.2223	9.6439	
kirby916a_3_1_ax_MNI.img	TempSul_L	740	4.6448	46.0083	27.6966	8.0449	
kirby916a_3_1_ax_MNI.img	TempSul_R	613	7.7025	45.8256	28.9970	7.7231	
kirby916a_3_1_ax_MNI.img	Caudate_tail_L	558	49.2693	102.0157	77.4148	8.6221	
kirby916a_3_1_ax_MNI.img	Caudate_tail_R	455	46.3522	104.2958	77.6187	10.8203	
kirby916a_3_1_ax_MNI.img	IV_ventricle	2106	8.5178	97.5189	48.1411	19.5883	



Type1-L5 Statistics

kirby916a_3_1_ax_MNI.img	SFG_L	14555	7.9823	94.9641	51.6231	12.8781	
kirby916a_3_1_ax_MNI.img	SFG_R	11144	11.2249	90.9155	51.3722	12.4254	
kirby916a_3_1_ax_MNI.img	SFG_PFC_L	13543	11.1549	94.7921	51.1759	12.1401	
kirby916a_3_1_ax_MNI.img	SFG_PFC_R	12542	14.8105	96.5399	53.2527	11.8438	
kirby916a_3_1_ax_MNI.img	SFG_pole_L	3528	16.2911	92.9962	52.4460	12.4490	
kirby916a_3_1_ax_MNI.img	SFG_pole_R	5347	12.6202	98.3739	55.5486	12.2811	
kirby916a_3_1_ax_MNI.img	MFG_L	12058	14.2087	100.2650	50.8254	12.6743	
kirby916a_3_1_ax_MNI.img	MFG_R	11798	9.6072	95.3063	51.3871	12.1721	
kirby916a_3_1_ax_MNI.img	MFG_DPFC_L	17218	6.4875	102.7937	48.9816	12.5742	
kirby916a_3_1_ax_MNI.img	MFG_DPFC_R	15946	11.0702	92.9213	49.8852	11.6709	
kirby916a_3_1_ax_MNI.img	IFG_opercularis_L	5318	12.1433	94.6678	53.5066	11.8467	
kirby916a_3_1_ax_MNI.img	IFG_opercularis_R	3774	22.7391	88.8195	55.7981	10.6365	
kirby916a_3_1_ax_MNI.img	IFG_orbitalis_L	4746	11.2190	90.4750	55.9108	11.7529	
kirby916a_3_1_ax_MNI.img	IFG_orbitalis_R	3854	19.4854	96.0774	56.0930	11.8442	
kirby916a_3_1_ax_MNI.img	IFG_triangularis_L	4500	14.7327	93.2619	54.3721	12.2287	
kirby916a_3_1_ax_MNI.img	IFG_triangularis_R	3901	12.3900	96.8590	53.8055	13.7789	
kirby916a_3_1_ax_MNI.img	LFOG_L	5983	14.9668	90.3142	56.2536	11.5126	
kirby916a_3_1_ax_MNI.img	LFOG_R	6051	7.9939	99.9555	54.7283	11.9679	
kirby916a_3_1_ax_MNI.img	MFOG_L	5469	13.8640	103.9014	59.6513	12.7052	
kirby916a_3_1_ax_MNI.img	MFOG_R	5466	9.1770	96.7809	55.4270	11.4655	
kirby916a_3_1_ax_MNI.img	RG_L	7789	13.0303	101.9172	56.0002	11.3171	
kirby916a_3_1_ax_MNI.img	RG_R	7571	18.5394	90.8968	56.4160	10.4150	
kirby916a_3_1_ax_MNI.img	PoCG_L	14245	12.8060	97.8285	54.7529	12.7209	
kirby916a_3_1_ax_MNI.img	PoCG_R	13362	13.0176	95.7859	54.2207	12.6627	
kirby916a_3_1_ax_MNI.img	PrCG_L	15818	11.8998	94.0028	55.2660	12.1992	
kirby916a_3_1_ax_MNI.img	PrCG_R	22728	10.8199	95.4753	54.4016	11.9230	
kirby916a_3_1_ax_MNI.img	SPG_L	9022	14.4754	98.0047	55.0146	13.9970	
kirby916a_3_1_ax_MNI.img	SPG_R	8428	18.8036	96.3968	55.8604	13.4186	
kirby916a_3_1_ax_MNI.img	SMG_L	13244	8.0122	96.2096	51.6057	13.1182	
kirby916a_3_1_ax_MNI.img	SMG_R	11795	8.3672	97.1373	51.3080	13.3970	
kirby916a_3_1_ax_MNI.img	AG_L	11449	8.2259	94.9809	50.0171	13.7256	
kirby916a_3_1_ax_MNI.img	AG_R	16315	9.7594	93.7644	49.9530	13.0786	
kirby916a_3_1_ax_MNI.img	PrCu_L	10467	11.5780	95.7232	53.8567	12.5087	
kirby916a_3_1_ax_MNI.img	PrCu_R	9205	11.9560	96.3551	52.7101	11.9175	
kirby916a_3_1_ax_MNI.img	STG_L	17035	8.8166	94.4908	54.8595	11.5475	
kirby916a_3_1_ax_MNI.img	STG_R	15749	6.8590	94.9884	56.7435	11.5460	
kirby916a_3_1_ax_MNI.img	STG_L_pole	7843	11.5760	86.4283	54.9219	8.8160	
kirby916a_3_1_ax_MNI.img	STG_R_pole	6937	14.6660	93.1649	55.1272	8.7765	
kirby916a_3_1_ax_MNI.img	MTG_L	20406	10.7577	98.2605	52.1609	12.1770	
kirby916a_3_1_ax_MNI.img	MTG_R	19504	12.1030	97.1986	52.2880	11.3559	
kirby916a_3_1_ax_MNI.img	MTG_L_pole	3981	18.4966	91.6661	53.1906	9.6664	
kirby916a_3_1_ax_MNI.img	MTG_R_pole	2999	15.3903	84.8827	53.9690	9.7366	
kirby916a_3_1_ax_MNI.img	ITG_L	15236	13.2207	98.7969	53.9825	11.0258	
kirby916a_3_1_ax_MNI.img	ITG_R	15696	17.7438	98.0835	57.3053	11.3412	
kirby916a_3_1_ax_MNI.img	PHG_L	1195	25.1622	94.3475	67.9801	10.6719	
kirby916a_3_1_ax_MNI.img	PHG_R	1729	29.5035	98.4610	68.8729	10.7862	
kirby916a_3_1_ax_MNI.img	ENT_L	1134	37.9507	97.7041	70.0827	7.9240	
kirby916a_3_1_ax_MNI.img	ENT_R	1219	39.8312	106.7674	68.5995	9.3067	
kirby916a_3_1_ax_MNI.img	FuG_L	21243	4.8241	98.5375	58.9446	10.2714	
kirby916a_3_1_ax_MNI.img	FuG_R	19636	9.0414	97.3869	58.0524	10.5028	
kirby916a_3_1_ax_MNI.img	SOG_L	3149	14.5393	100.6904	59.4049	13.1361	
kirby916a_3_1_ax_MNI.img	SOG_R	3030	12.4075	93.9446	55.8534	12.9577	
kirby916a_3_1_ax_MNI.img	MOG_L	19308	6.2725	101.1783	54.4788	13.2036	
