	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.23731	0.3674	0.48419	0.62816	-0.021117	0.42859	0.34284	0.47448	0.25397	0.44984	1	0.6231	0.42946	0.45691	0.51628	0.56356	0.15714	0.047399	-0.12313	-0.3068	-0.11518	-0.13348	0.049214	0.25882	0.44577	0.60914	0.010608	0.11381	0.20891	0.23915	-0.058126	0.22484	-0.31717	-0.10711	0.17044	0.17176	0.21475	0.37866	0.44166	0.2463	0.010969	0.10495	0.1155	-0.14354	0.20743	0.10546	0.01385	-0.11837	0.36608	0.38949	0.31515	0.23579	-0.091211	-0.097428	-0.073587	-0.052677	0.25335	0.16855	0.26185	0.068161	-0.010894	-0.019121	0.23434	0.19999	-0.18006	-0.087826	0.35786	0.29546	-0.22152	-0.079481	-0.18238	0.09948	-0.088053	0.09639	0.0020204	-0.032771	-0.35393	-0.37659	
 IFG_opercularis_R 	0.39354	0.4281	0.77339	0.86457	0.27346	0.7186	0.66727	0.78846	0.52159	0.65013	0.6231	1	0.2501	0.48197	0.15322	0.46295	-0.12937	0.036297	-0.29148	-0.38123	-0.28134	-0.2613	0.060057	0.17112	0.37633	0.57629	-0.033511	-0.051675	0.22893	0.071122	0.069986	0.21823	-0.16966	-0.065355	-0.19769	0.035855	0.095409	0.1803	0.27289	0.35452	0.17152	-0.03817	-0.1968	-0.047734	0.025032	-0.0028082	0.11266	-0.092785	0.29731	0.21094	0.30739	0.28003	-0.066597	-0.062185	-0.059926	-0.043598	0.3944	0.13221	-0.0064565	0.14706	-0.056937	0.019524	0.43337	0.35246	-0.034166	0.098448	-0.017622	0.12602	-0.3046	-0.23907	0.013078	-0.020125	-0.32746	0.017329	-0.2809	-0.18151	-0.27088	-0.25293	
 IFG_orbitalis_L 	0.0014508	0.070722	0.12614	0.23262	0.0046796	0.33168	-0.0057586	-0.038685	0.0018979	0.20566	0.42946	0.2501	1	0.5506	0.54957	0.4507	0.43863	0.52086	0.41191	0.35806	0.46477	0.47557	0.006744	0.090748	0.097166	0.065681	0.0078249	-0.041138	-0.14677	-0.081975	-0.12994	-0.12115	-0.082564	-0.095923	0.30178	0.23922	0.52949	0.40409	0.37993	0.29561	0.17047	0.065677	0.20949	-0.0064657	0.074162	0.13926	0.078189	0.018714	0.19756	0.13469	0.11879	0.12616	0.015093	-0.014093	-0.061071	0.086857	0.022929	0.16167	0.29634	0.074567	0.4516	0.34023	-0.16001	-0.1673	0.055903	0.15848	0.44733	0.3821	-0.18024	-0.13894	0.18641	0.16601	0.20559	0.1157	0.39411	0.34186	-0.35494	-0.32055	
 IFG_orbitalis_R 	0.0099435	0.10628	0.281	0.4766	-0.037608	0.41659	0.18365	0.30945	0.20092	0.58567	0.45691	0.48197	0.5506	1	0.30905	0.59567	0.34436	0.34162	0.14015	0.063336	0.23368	0.22732	-0.080504	0.07773	0.22043	0.32122	0.040159	-0.00369	0.051956	0.1019	-0.0066146	0.10583	-0.14914	-0.12757	0.027105	0.0067904	0.43521	0.48123	0.32541	0.16236	0.14792	0.018617	0.1358	-0.06014	0.053868	0.094702	0.27322	0.058839	0.28088	0.13049	0.23145	0.11521	0.039496	-0.0066914	-0.035874	0.010259	0.23842	0.16873	0.10642	0.21107	0.38135	0.4279	-0.034323	-0.014204	-0.20125	-0.099241	0.24898	0.44812	-0.24581	-0.25731	-0.011395	-0.16852	-0.13712	0.14521	0.010664	-0.031572	-0.45735	-0.38999	
 IFG_triangularis_L 	0.26501	0.39829	0.20025	0.16524	0.32436	0.3127	0.14734	0.17087	0.30863	0.22633	0.51628	0.15322	0.54957	0.30905	1	0.49448	0.43381	0.31124	-0.033702	-0.14932	0.023107	0.0047083	0.058013	0.1998	0.30163	0.33169	0.19628	0.19558	0.03681	0.20423	0.12081	0.1482	-0.082722	0.061884	0.23591	0.17056	0.20447	0.15462	0.06499	-0.031299	0.0034623	-0.22845	-0.065516	-0.14805	-0.057766	0.025661	0.041942	0.087998	0.098903	0.1183	-0.037377	-0.073345	0.081721	0.012932	0.054483	0.017985	0.11401	0.28328	0.29672	-0.038822	-0.0023479	-0.0055445	0.19078	0.1546	0.034857	0.023465	0.39437	0.24114	-0.053504	0.057272	-0.033846	0.12553	0.24896	0.20278	0.23533	0.05156	-0.031984	-0.20168	
 IFG_triangularis_R 	0.030052	0.13594	0.2553	0.40025	0.21953	0.43889	0.20329	0.41051	0.10719	0.41692	0.56356	0.46295	0.4507	0.59567	0.49448	1	0.19901	0.31608	-0.022164	-0.11876	-0.018581	-0.0052997	0.19323	0.29923	0.33113	0.4419	0.11657	0.18069	-0.024943	0.16962	0.061144	0.29203	-0.091681	0.027595	0.080726	0.10519	0.16622	0.26084	0.2964	0.14064	0.077348	-0.038739	0.12854	-0.0062413	0.20267	0.23023	0.24043	0.0068272	0.46702	0.31876	0.26388	0.14138	0.087533	0.026255	0.077171	0.10689	0.07729	0.052252	0.18684	0.067297	0.11385	0.1813	0.059015	0.04138	-0.062202	0.060411	0.2107	0.26716	-0.17205	-0.16051	-0.13541	-0.19202	-0.06235	0.13556	-0.054064	0.042135	-0.40338	-0.42324	
 LFOG_L 	-0.12441	0.11246	-0.12124	-0.0533	-0.03308	0.068952	-0.36324	-0.2549	-0.064235	-0.002737	0.15714	-0.12937	0.43863	0.34436	0.43381	0.19901	1	0.53396	0.34902	0.22827	0.50188	0.49967	0.15029	0.17139	0.19352	0.1882	0.17184	0.27954	-0.16798	0.086862	-0.29083	-0.17388	-0.03535	0.012447	0.33992	0.13154	0.53279	0.35153	0.057252	-0.13005	0.055306	-0.10112	0.22118	-0.075829	0.033823	0.17017	0.25959	0.27655	0.08925	0.058883	0.092041	-0.047966	0.21181	0.17696	0.24202	0.22994	0.082224	0.27804	0.50054	-0.071227	0.4141	0.4035	-0.061591	0.0021654	0.020568	-0.058512	0.60494	0.43396	-0.039557	0.065938	0.19129	0.16463	0.32252	0.22633	0.35689	0.2392	-0.12204	-0.22334	
 LFOG_R 	-0.14837	-0.010725	-0.031826	-0.012695	0.31714	0.31008	-0.088811	-0.14301	-0.0063513	0.018584	0.047399	0.036297	0.52086	0.34162	0.31124	0.31608	0.53396	1	0.35883	0.45116	0.51443	0.51255	0.022777	-0.12144	-0.039744	-0.14019	-0.11552	-0.23605	-0.36318	-0.23041	-0.019265	-0.019497	0.031879	-0.04619	0.0066727	-0.020694	0.43865	0.0030009	0.0024703	-0.069975	0.16472	-0.29437	-0.073516	-0.083647	-0.16112	0.059717	0.098801	0.030785	-0.056796	-0.14574	-0.13235	-0.15924	0.0021653	-0.0148	0.0073303	0.075303	0.043864	0.29443	0.53534	-0.066487	0.4664	0.47951	-0.18067	-0.066998	0.1655	0.19991	0.22135	0.33521	-0.039008	-0.10936	0.37599	0.24063	0.21249	0.11532	0.36538	0.2717	-0.20077	-0.23744	
 MFOG_L 	-0.17779	-0.26707	-0.23837	-0.21575	-0.30338	-0.23545	-0.37675	-0.49271	-0.28768	-0.29385	-0.12313	-0.29148	0.41191	0.14015	-0.033702	-0.022164	0.34902	0.35883	1	0.69318	0.73596	0.72827	0.12786	-0.064069	-0.13032	-0.28365	0.081126	0.01348	-0.23329	-0.29196	-0.32357	-0.4326	0.15458	-0.025571	0.26947	0.24543	0.29385	0.25208	0.11619	0.24167	0.17046	0.43263	0.50766	0.35185	0.29358	0.31304	0.11558	0.18941	0.072926	0.097805	-0.0017013	0.10479	0.22402	0.21208	0.12985	0.22531	-0.17839	0.041467	0.29855	0.014839	0.42981	0.26073	-0.25282	-0.29025	0.06418	0.083182	0.26126	0.083612	0.068019	-0.034617	0.022251	-0.067222	0.22911	-0.037022	0.34947	0.3769	-0.2254	-0.13373	
 MFOG_R 	-0.43427	-0.4371	-0.42374	-0.40149	-0.22	-0.24658	-0.45129	-0.55674	-0.35598	-0.14126	-0.3068	-0.38123	0.35806	0.063336	-0.14932	-0.11876	0.22827	0.45116	0.69318	1	0.8062	0.76804	-0.27401	-0.35224	-0.49207	-0.5929	-0.33055	-0.25431	-0.36694	-0.30778	-0.26219	-0.18334	0.039669	-0.056354	0.04299	-0.035347	0.39476	0.098481	0.055928	-0.075641	0.066556	0.069591	0.26239	-0.035959	0.081971	-0.068051	-0.12565	-0.11617	-0.16852	-0.1412	-0.1827	-0.11657	-0.19453	-0.16002	-0.23612	-0.08391	-0.13129	0.11503	0.15821	-0.141	0.56138	0.43334	-0.62381	-0.47107	-0.0089836	0.026322	0.080596	0.2379	-0.075047	-0.14195	0.24286	0.25039	0.15434	-0.12639	0.42377	0.37147	-0.23718	-0.12394	
 RG_L 	-0.4045	-0.26156	-0.27896	-0.24854	-0.22168	-0.11964	-0.52159	-0.53576	-0.35899	-0.1738	-0.11518	-0.28134	0.46477	0.23368	0.023107	-0.018581	0.50188	0.51443	0.73596	0.8062	1	0.90669	-0.075232	-0.084619	-0.2428	-0.29436	-0.20705	-0.075234	-0.4598	-0.2814	-0.44338	-0.3569	0.059372	-0.043286	0.23218	0.09507	0.49163	0.30418	0.17074	0.019795	-0.049476	0.12978	0.26749	-0.034122	0.044631	0.090559	0.0076128	0.056054	-0.036928	-0.004497	-0.063858	-0.025093	0.020373	0.065399	-0.013675	0.1251	0.060013	0.2639	0.33753	0.055974	0.65429	0.55703	-0.45004	-0.34374	0.13224	0.091318	0.32859	0.35701	-0.1261	-0.16587	0.24809	0.17438	0.2815	0.029202	0.4556	0.50838	-0.30432	-0.19867	
 RG_R 	-0.30354	-0.17385	-0.21315	-0.17945	-0.19646	-0.045744	-0.4486	-0.49051	-0.24923	-0.14165	-0.13348	-0.2613	0.47557	0.22732	0.0047083	-0.0052997	0.49967	0.51255	0.72827	0.76804	0.90669	1	0.038966	-0.044309	-0.10817	-0.27919	-0.089793	-0.0083377	-0.36646	-0.33001	-0.33796	-0.38706	0.1728	0.02593	0.34694	0.20409	0.45707	0.30529	0.19106	0.12028	0.012257	0.17734	0.23694	0.035139	0.013674	0.10499	0.14636	0.11165	-0.020032	0.020451	-0.035022	0.032886	0.10787	0.14231	0.016491	0.17499	0.030337	0.33017	0.32888	0.015162	0.73731	0.57249	-0.35509	-0.32196	0.11286	0.1256	0.35824	0.29118	-0.10524	-0.16792	0.26084	0.19544	0.36248	0.12253	0.43853	0.45103	-0.3381	-0.16354	
 PoCG_L 	0.32748	0.30517	0.15521	0.16041	-0.019442	0.10292	-0.031399	-0.017408	0.0073759	-0.1819	0.049214	0.060057	0.006744	-0.080504	0.058013	0.19323	0.15029	0.022777	0.12786	-0.27401	-0.075232	0.038966	1	0.75992	0.68386	0.46831	0.51373	0.52344	0.22341	0.19216	-0.2655	-0.36007	0.35414	0.28208	0.4621	0.51625	-0.081741	0.18509	0.013859	0.36485	0.18046	0.36532	0.21935	0.42023	0.33057	0.56422	0.49726	0.61447	0.37465	0.34925	0.3268	0.39726	0.66623	0.67597	0.6955	0.68801	-0.070263	0.0016538	0.10011	0.10489	-0.089168	-0.091939	0.43173	0.36942	0.32309	0.40657	0.3495	-0.024314	0.26549	0.22738	-0.13066	-0.37599	0.16312	0.1231	0.011589	0.15905	0.18726	0.019739	
 PoCG_R 	0.24618	0.4317	0.23571	0.29775	-0.011084	0.23101	0.0027349	0.13916	0.050491	0.088331	0.25882	0.17112	0.090748	0.07773	0.1998	0.29923	0.17139	-0.12144	-0.064069	-0.35224	-0.084619	-0.044309	0.75992	1	0.65548	0.66887	0.37103	0.58713	0.24998	0.40408	-0.25882	-0.17503	0.28988	0.30602	0.53436	0.60757	-0.021678	0.32735	0.14911	0.20763	0.074257	0.22779	0.18894	0.051534	0.21918	0.37846	0.39727	0.48758	0.38775	0.36611	0.29713	0.27907	0.54243	0.55282	0.58534	0.59619	0.12569	0.22101	0.11334	0.2127	-0.16522	-0.14072	0.4214	0.52056	0.32041	0.35191	0.48673	0.26273	0.15493	0.23775	-0.21533	-0.2019	0.15351	0.16017	0.11469	0.19844	0.13599	0.016694	
 PrCG_L 	0.59532	0.60343	0.482	0.5318	-0.038508	0.42014	0.30132	0.35648	0.38242	0.20638	0.44577	0.37633	0.097166	0.22043	0.30163	0.33113	0.19352	-0.039744	-0.13032	-0.49207	-0.2428	-0.10817	0.68386	0.65548	1	0.77419	0.59748	0.56289	0.39002	0.3099	-0.1114	-0.09141	0.12852	0.22979	0.46146	0.43825	0.1279	0.40682	0.21382	0.34843	0.14635	0.24694	0.10417	0.21244	0.25341	0.44908	0.52196	0.45143	0.50177	0.49331	0.35425	0.32257	0.52512	0.49249	0.51858	0.43861	0.20487	0.14588	0.11487	0.15212	-0.033998	-0.048536	0.64526	0.50382	-0.0072361	0.11345	0.45643	0.18835	0.1114	0.14269	-0.19955	-0.32324	0.048949	0.20762	-0.096862	-0.066684	-0.0027963	-0.14816	
 PrCG_R 	0.46545	0.62331	0.56387	0.65561	0.014212	0.48819	0.35362	0.59541	0.39022	0.41489	0.60914	0.57629	0.065681	0.32122	0.33169	0.4419	0.1882	-0.14019	-0.28365	-0.5929	-0.29436	-0.27919	0.46831	0.66887	0.77419	1	0.3482	0.48542	0.328	0.38352	-0.09766	0.15241	0.0020243	0.2313	0.29066	0.37057	0.078109	0.38569	0.15235	0.19062	0.072122	0.076529	0.028431	-0.0043883	0.22819	0.31023	0.32833	0.26897	0.44282	0.44426	0.35688	0.25361	0.31582	0.30384	0.3871	0.28025	0.40838	0.26711	0.19489	0.23168	-0.16711	-0.083691	0.63942	0.60109	0.025479	0.060032	0.45419	0.30728	-0.063187	0.10585	-0.20932	-0.14984	-0.09717	0.1507	-0.18477	-0.089616	-0.042887	-0.158	
 SPG_L 	0.50299	0.30136	0.15737	0.11344	-0.091808	0.027383	0.17404	0.10242	0.30255	-0.006161	0.010608	-0.033511	0.0078249	0.040159	0.19628	0.11657	0.17184	-0.11552	0.081126	-0.33055	-0.20705	-0.089793	0.51373	0.37103	0.59748	0.3482	1	0.71378	0.46826	0.32064	0.27961	-0.12519	0.5019	0.40826	0.3164	0.27598	-0.068072	0.15894	-0.064727	0.22389	0.13772	0.29753	0.35155	0.52397	0.31036	0.55266	0.61697	0.62711	0.48557	0.45683	0.26822	0.20953	0.68285	0.59814	0.5957	0.4853	-0.15797	-0.14432	-0.055205	-0.005497	-0.10097	-0.22181	0.44356	0.22161	-0.00022294	0.099797	0.24683	-0.22619	0.48976	0.39601	-0.30556	-0.47966	0.055684	-0.01163	-0.097762	-0.12471	0.16719	0.02622	
 SPG_R 	0.33734	0.37685	0.099033	0.092336	-0.13116	0.0097535	-0.021027	0.075631	0.19015	0.152	0.11381	-0.051675	-0.041138	-0.00369	0.19558	0.18069	0.27954	-0.23605	0.01348	-0.25431	-0.075234	-0.0083377	0.52344	0.58713	0.56289	0.48542	0.71378	1	0.41439	0.53576	-0.04276	-0.06881	0.40416	0.5023	0.38533	0.32168	-0.056368	0.24147	-0.0030575	0.036333	-0.021625	0.27606	0.42317	0.25749	0.39884	0.46892	0.65961	0.67838	0.50058	0.55611	0.2447	0.1898	0.64671	0.63284	0.65646	0.57618	0.070171	0.12057	-0.040313	-0.025576	-0.17393	-0.17438	0.37989	0.31874	0.11505	0.096878	0.37912	0.06141	0.31375	0.34267	-0.36103	-0.29728	0.062911	-0.016603	0.071637	-0.047422	0.13207	-0.050295	
 SMG_L 	0.462	0.34491	0.21438	0.2156	-0.0012557	0.0168	0.39947	0.28309	0.44288	0.32351	0.20891	0.22893	-0.14677	0.051956	0.03681	-0.024943	-0.16798	-0.36318	-0.23329	-0.36694	-0.4598	-0.36646	0.22341	0.24998	0.39002	0.328	0.46826	0.41439	1	0.63677	0.28571	0.18405	0.26864	0.31995	0.089889	0.23421	-0.23037	-0.016254	-0.13138	0.090601	0.25883	0.17429	0.093203	0.21748	0.19339	0.17616	0.36642	0.34517	0.20223	0.25443	0.17433	0.20727	0.28585	0.28796	0.25779	0.23228	0.068575	0.015106	-0.20705	-0.050377	-0.39776	-0.42235	0.40239	0.38299	-0.15705	-0.0051251	0.14298	-0.057573	0.20414	0.20488	-0.29541	-0.2714	-0.22035	-0.079526	-0.15809	-0.32049	0.21513	0.096637	
