Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
kirby742a_3_1_ax_MNI.img	Thalamus_R	6980	55.7745	215.9045	159.0413	19.7674	
kirby742a_3_1_ax_MNI.img	BasalForebrain_L	3614	23.7811	221.5180	157.7220	31.7930	
kirby742a_3_1_ax_MNI.img	BasalForebrain_R	3578	39.5715	213.7032	158.2153	28.6972	
kirby742a_3_1_ax_MNI.img	midbrain_L	6184	89.3777	225.3980	185.1091	17.9635	
kirby742a_3_1_ax_MNI.img	midbrain_R	6448	75.0306	222.0908	183.0509	20.9293	
kirby742a_3_1_ax_MNI.img	Cerebellum_R	96447	12.8106	213.4361	122.9438	35.9352	
kirby742a_3_1_ax_MNI.img	Cerebellum_L	95163	15.4846	215.0215	123.4476	36.3145	
kirby742a_3_1_ax_MNI.img	Pons_L	11263	63.9789	215.0199	181.5140	17.3108	
kirby742a_3_1_ax_MNI.img	Pons_R	11624	87.8592	215.0490	181.6727	15.1166	
kirby742a_3_1_ax_MNI.img	Medulla_L	2689	45.7777	222.8100	172.2976	28.8479	
kirby742a_3_1_ax_MNI.img	Medulla_R	3214	65.1105	216.1959	176.0498	21.4728	
kirby742a_3_1_ax_MNI.img	AnteriorWM_L	94090	48.4974	216.3818	174.8223	17.9886	
kirby742a_3_1_ax_MNI.img	AnteriorWM_R	95412	49.4814	215.9262	175.1212	17.5907	
kirby742a_3_1_ax_MNI.img	PosteriorWM_L	78615	30.4968	218.3917	169.6916	19.9921	
kirby742a_3_1_ax_MNI.img	PosteriorWM_R	81910	29.5899	212.7200	171.7625	19.7720	
kirby742a_3_1_ax_MNI.img	CorpusCallosum_L	16232	73.5461	214.8776	179.3737	18.4820	
kirby742a_3_1_ax_MNI.img	CorpusCallosum_R	16268	67.1228	239.3373	179.3621	17.3529	
kirby742a_3_1_ax_MNI.img	InferiorWM_L	70912	53.0827	220.5822	175.8583	18.4223	
kirby742a_3_1_ax_MNI.img	InferiorWM_R	70988	38.9496	210.3564	176.0942	17.8843	
kirby742a_3_1_ax_MNI.img	LimbicWM_L	14561	32.4169	217.1341	169.8775	21.9372	
kirby742a_3_1_ax_MNI.img	LimbicWM_R	14305	48.6536	222.9942	167.4910	23.0521	
kirby742a_3_1_ax_MNI.img	LateralVentricle_L	24638	1.7994	157.9867	29.3970	23.3668	
kirby742a_3_1_ax_MNI.img	LateralVentricle_R	21991	1.9220	155.3068	30.3835	23.1961	
kirby742a_3_1_ax_MNI.img	III_ventricle	2954	18.7460	139.7852	59.3239	24.8262	
kirby742a_3_1_ax_MNI.img	FrontSul_L	25166	2.0154	109.3865	25.3228	13.1412	
kirby742a_3_1_ax_MNI.img	FrontSul_R	17190	1.1504	98.8049	27.4340	14.9063	
kirby742a_3_1_ax_MNI.img	CentralSul_L	2377	5.5627	83.6783	32.6291	13.2037	
kirby742a_3_1_ax_MNI.img	CentralSul_R	2457	6.9149	88.9603	35.4554	14.3703	
kirby742a_3_1_ax_MNI.img	SylvianFissureExt_L	7561	1.5474	89.0196	27.1662	15.7556	
kirby742a_3_1_ax_MNI.img	SylvianFissureExt_R	6160	2.8851	95.7898	29.9541	15.6668	
kirby742a_3_1_ax_MNI.img	ParietSul_L	9610	1.9021	87.2191	29.1861	15.0994	
kirby742a_3_1_ax_MNI.img	ParietSul_R	10000	2.0135	83.3302	31.5062	15.3570	
kirby742a_3_1_ax_MNI.img	CinguSul_L	4620	3.4963	107.6941	40.3345	19.2399	
kirby742a_3_1_ax_MNI.img	CinguSul_R	5023	2.0921	95.8190	35.2863	18.4036	
kirby742a_3_1_ax_MNI.img	OcciptSul_L	3423	2.7835	91.4126	34.6060	16.6593	
kirby742a_3_1_ax_MNI.img	OcciptSul_R	2617	3.5886	98.5154	46.5319	16.4715	
kirby742a_3_1_ax_MNI.img	TempSul_L	1678	4.4159	92.1353	41.6382	15.9121	
kirby742a_3_1_ax_MNI.img	TempSul_R	1080	8.4408	90.4201	48.0829	15.9318	
kirby742a_3_1_ax_MNI.img	IV_ventricle	3155	13.9431	167.5294	63.7275	31.5450	



Type1-L4 Statistics

kirby742a_3_1_ax_MNI.img	SFG_L	26497	7.6818	159.5903	87.2734	25.1141	
kirby742a_3_1_ax_MNI.img	SFG_R	25071	17.4732	169.7327	92.6778	24.2000	
kirby742a_3_1_ax_MNI.img	MFG_L	24213	11.9367	161.4042	87.4416	24.5300	
kirby742a_3_1_ax_MNI.img	MFG_R	21879	8.4476	164.6504	89.2160	24.5317	
kirby742a_3_1_ax_MNI.img	IFG_L	10940	6.9330	164.0332	95.9343	26.5153	
kirby742a_3_1_ax_MNI.img	IFG_R	9886	11.0372	159.3233	95.6374	26.0577	
kirby742a_3_1_ax_MNI.img	OG_L	10588	16.7951	178.2716	97.9166	24.0139	
kirby742a_3_1_ax_MNI.img	OG_R	10603	17.4811	179.3587	97.2464	23.6960	
kirby742a_3_1_ax_MNI.img	RG_L	5602	17.5266	167.4270	95.3840	23.8158	
kirby742a_3_1_ax_MNI.img	RG_R	5477	11.7303	160.2818	95.9978	22.0177	
kirby742a_3_1_ax_MNI.img	PoCG_L	12034	18.0682	162.7603	91.1118	24.1488	
kirby742a_3_1_ax_MNI.img	PoCG_R	12130	10.8657	152.3015	93.9039	23.9839	
kirby742a_3_1_ax_MNI.img	PrCG_L	13010	13.7975	160.6768	94.0997	25.7142	
kirby742a_3_1_ax_MNI.img	PrCG_R	15673	6.4043	166.3530	96.4285	26.2936	
kirby742a_3_1_ax_MNI.img	SPG_L	9579	15.0787	162.7130	94.5183	23.6596	
kirby742a_3_1_ax_MNI.img	SPG_R	7166	22.1472	158.8023	96.3336	23.2619	
kirby742a_3_1_ax_MNI.img	SMG_L	8510	20.7280	153.3466	92.0601	22.5762	
kirby742a_3_1_ax_MNI.img	SMG_R	8995	18.8943	159.4910	91.4203	23.1017	
kirby742a_3_1_ax_MNI.img	AG_L	8422	21.8038	156.2806	91.7689	21.4666	
kirby742a_3_1_ax_MNI.img	AG_R	13542	14.3648	161.2414	90.9826	23.0907	
kirby742a_3_1_ax_MNI.img	PrCu_L	8228	8.1398	158.4735	92.2097	23.6802	
kirby742a_3_1_ax_MNI.img	PrCu_R	7258	15.6605	152.5625	91.4533	22.7011	
kirby742a_3_1_ax_MNI.img	STG_L	21516	5.7073	170.7063	98.7669	23.8229	
kirby742a_3_1_ax_MNI.img	STG_R	20031	14.6118	159.7762	99.7892	23.3089	
kirby742a_3_1_ax_MNI.img	MTG_L	20483	10.4022	163.2909	93.6845	22.5517	
kirby742a_3_1_ax_MNI.img	MTG_R	19171	20.7317	159.2446	94.2825	21.4792	
kirby742a_3_1_ax_MNI.img	ITG_L	12335	19.4821	165.8940	98.5933	21.9778	
kirby742a_3_1_ax_MNI.img	ITG_R	14534	17.0980	182.8595	99.8180	22.7408	
kirby742a_3_1_ax_MNI.img	Limbic_L	1936	44.5228	161.3908	119.0216	18.2536	
kirby742a_3_1_ax_MNI.img	Limbic_R	2383	39.3529	176.7747	121.9595	20.0962	
kirby742a_3_1_ax_MNI.img	FuG_L	17598	13.3194	162.3540	101.7552	20.5001	
kirby742a_3_1_ax_MNI.img	FuG_R	17546	26.4758	169.5176	104.0642	20.8859	
kirby742a_3_1_ax_MNI.img	SOG_L	3411	19.6474	159.5965	101.7496	23.6525	
kirby742a_3_1_ax_MNI.img	SOG_R	3419	26.3393	161.5185	100.1944	23.7133	
kirby742a_3_1_ax_MNI.img	MOG_L	21154	11.7246	162.9145	90.3588	23.3644	
kirby742a_3_1_ax_MNI.img	MOG_R	18941	15.0206	160.4582	94.3223	22.8536	
kirby742a_3_1_ax_MNI.img	IOG_L	4725	21.6012	157.0452	95.4698	23.4135	
kirby742a_3_1_ax_MNI.img	IOG_R	5496	26.8857	162.7353	99.1532	23.6639	
kirby742a_3_1_ax_MNI.img	Cu_L	6783	6.8949	171.8828	102.3050	25.8700	
kirby742a_3_1_ax_MNI.img	Cu_R	6648	9.1170	177.5202	99.3713	26.4118	
kirby742a_3_1_ax_MNI.img	LG_L	9889	4.9302	175.9335	100.7161	26.2217	
kirby742a_3_1_ax_MNI.img	LG_R	10213	13.0618	162.6121	100.7348	25.0218	
kirby742a_3_1_ax_MNI.img	Cingulate_L	23729	12.0592	189.9793	103.4524	24.4626	
kirby742a_3_1_ax_MNI.img	Cingulate_R	25378	13.7310	177.3228	99.9165	23.0531	
kirby742a_3_1_ax_MNI.img	Insula_L	7141	19.3725	162.3028	101.0347	23.4225	
kirby742a_3_1_ax_MNI.img	Insula_R	7449	14.4178	177.4935	105.0981	24.8131	
kirby742a_3_1_ax_MNI.img	Amyg_L	1461	78.3326	156.7198	123.2252	10.1680	
kirby742a_3_1_ax_MNI.img	Amyg_R	2202	71.4719	158.5142	126.2737	11.9593	
kirby742a_3_1_ax_MNI.img	Hippo_L	4362	36.9339	168.8010	115.7671	16.3707	
kirby742a_3_1_ax_MNI.img	Hippo_R	4244	34.1411	182.5776	118.1927	17.5643	
kirby742a_3_1_ax_MNI.img	Caud_L	4417	55.3236	192.4583	128.7357	18.2050	
kirby742a_3_1_ax_MNI.img	Caud_R	4627	59.3893	177.3257	128.6883	17.1754	
kirby742a_3_1_ax_MNI.img	Put_L	5154	78.4674	187.5255	149.9179	11.5710	
kirby742a_3_1_ax_MNI.img	Put_R	5349	61.5904	200.4678	150.6607	11.7431	
kirby742a_3_1_ax_MNI.img	GP_L	1737	143.4187	215.0836	184.8910	9.4500	
kirby742a_3_1_ax_MNI.img	GP_R	1899	148.6656	211.5479	186.4549	7.9225	
kirby742a_3_1_ax_MNI.img	Thalamus_L	7215	81.3465	212.5542	161.1231	17.9115	
kirby742a_3_1_ax_MNI.img	Thalamus_R	6980	55.7745	215.9045	159.0413	19.7674	
kirby742a_3_1_ax_MNI.img	BasalForebrain_L	4470	23.7811	221.5180	154.4387	29.7711	
kirby742a_3_1_ax_MNI.img	BasalForebrain_R	4549	39.5715	213.7032	154.1041	27.1792	
kirby742a_3_1_ax_MNI.img	midbrain_L	6184	89.3777	225.3980	185.1091	17.9635	
kirby742a_3_1_ax_MNI.img	midbrain_R	6448	75.0306	222.0908	183.0509	20.9293	
kirby742a_3_1_ax_MNI.img	Cerebellum_R	77443	12.8106	189.8343	109.4893	25.2560	
kirby742a_3_1_ax_MNI.img	Cerebellum_L	76028	15.4846	196.5167	109.6443	25.4678	
kirby742a_3_1_ax_MNI.img	Pons_L	11263	63.9789	215.0199	181.5140	17.3108	
kirby742a_3_1_ax_MNI.img	Pons_R	11624	87.8592	215.0490	181.6727	15.1166	
kirby742a_3_1_ax_MNI.img	Medulla_L	2689	45.7777	222.8100	172.2976	28.8479	
kirby742a_3_1_ax_MNI.img	Medulla_R	3214	65.1105	216.1959	176.0498	21.4728	
kirby742a_3_1_ax_MNI.img	ant_DPWM_L	37315	117.8658	207.9029	185.8191	6.2619	
kirby742a_3_1_ax_MNI.img	ant_DPWM_R	37635	114.3595	209.9882	185.5980	6.4043	
kirby742a_3_1_ax_MNI.img	post_DPWM_L	7297	134.4660	200.8829	184.9756	5.2856	
kirby742a_3_1_ax_MNI.img	post_DPWM_R	7160	149.1380	204.7677	186.2424	5.7579	
kirby742a_3_1_ax_MNI.img	GCC_L	3181	73.5461	211.5744	183.3865	16.9933	
kirby742a_3_1_ax_MNI.img	GCC_R	3068	103.3680	205.3693	182.3725	14.5222	
kirby742a_3_1_ax_MNI.img	BCC_L	5545	75.2225	210.2824	176.5408	19.7994	
kirby742a_3_1_ax_MNI.img	BCC_R	5597	84.4632	239.3373	176.3205	19.9461	
kirby742a_3_1_ax_MNI.img	SCC_L	7506	90.1124	214.8776	179.7658	17.7144	
kirby742a_3_1_ax_MNI.img	SCC_R	7603	67.1228	215.4626	180.3864	15.9627	
kirby742a_3_1_ax_MNI.img	PVA_posterior_L	1550	44.4092	189.3746	120.5374	31.8923	
kirby742a_3_1_ax_MNI.img	PVA_posterior_R	1356	29.5899	188.6380	117.8940	33.1756	
kirby742a_3_1_ax_MNI.img	ALIC_L	2902	131.8895	216.9814	187.5667	13.1294	
kirby742a_3_1_ax_MNI.img	ALIC_R	2768	149.9378	209.3314	186.2385	10.6472	
kirby742a_3_1_ax_MNI.img	PLIC_L	3689	158.1268	213.4720	191.7626	7.9538	
kirby742a_3_1_ax_MNI.img	PLIC_R	3591	160.0338	210.1686	190.6907	7.7178	
kirby742a_3_1_ax_MNI.img	inf_DPWM_L	26801	86.6400	211.5206	180.3203	14.9475	
kirby742a_3_1_ax_MNI.img	inf_DPWM_R	24766	94.9130	208.8953	181.0893	13.6027	
kirby742a_3_1_ax_MNI.img	CGC_L	3295	125.7464	207.8410	177.3330	15.6399	
kirby742a_3_1_ax_MNI.img	CGC_R	4252	98.0991	203.7978	173.3428	17.5218	
kirby742a_3_1_ax_MNI.img	CGH_L	1918	118.5151	212.0123	173.5845	17.2137	
kirby742a_3_1_ax_MNI.img	CGH_R	2118	128.7130	208.4837	175.4144	17.1495	
kirby742a_3_1_ax_MNI.img	Fx/ST_L	1617	86.8698	212.4818	167.3418	20.9334	
kirby742a_3_1_ax_MNI.img	Fx/ST_R	1766	63.8201	207.3447	167.0650	20.1152	
kirby742a_3_1_ax_MNI.img	Fx_L	861	32.4169	217.1341	121.9922	36.2732	
kirby742a_3_1_ax_MNI.img	Fx_R	1133	48.6536	222.9942	130.0339	38.0446	
kirby742a_3_1_ax_MNI.img	PeripheralParietalWM_L	36795	101.6294	208.5218	169.6098	19.6733	
kirby742a_3_1_ax_MNI.img	PeripheralParietalWM_R	38544	101.7589	208.3392	170.7241	19.1486	
kirby742a_3_1_ax_MNI.img	AnteriorLateralVentricle_L	17014	1.7994	140.8335	28.0916	20.5950	
kirby742a_3_1_ax_MNI.img	PosteriorLateralVentricle_L	6346	2.0958	154.1881	25.5640	22.0402	
kirby742a_3_1_ax_MNI.img	InferiorLateralVentricle_L	1278	5.6808	157.9867	65.8079	32.3419	
kirby742a_3_1_ax_MNI.img	AnteriorLateralVentricle_R	16304	1.9220	155.3068	28.7689	20.6730	
kirby742a_3_1_ax_MNI.img	PosteriorLateralVentricle_R	4477	3.1200	144.5439	27.3277	22.6522	
kirby742a_3_1_ax_MNI.img	InferiorLateralVentricle_R	1210	7.1007	150.2355	63.4458	30.9674	
kirby742a_3_1_ax_MNI.img	III_ventricle	2954	18.7460	139.7852	59.3239	24.8262	
kirby742a_3_1_ax_MNI.img	PVA_anterior_L	1186	48.4974	185.6192	133.6102	30.0140	
kirby742a_3_1_ax_MNI.img	PVA_anterior_R	1114	49.4814	180.3135	135.5455	28.2208	
kirby742a_3_1_ax_MNI.img	PeripheralFrontalWM_L	55589	84.4428	216.3818	168.3198	18.5059	
kirby742a_3_1_ax_MNI.img	PeripheralFrontalWM_R	56663	77.1729	215.9262	168.9407	18.3370	
kirby742a_3_1_ax_MNI.img	PeripheralTemporalWM_L	36893	109.7760	220.5822	171.0239	18.1691	
kirby742a_3_1_ax_MNI.img	PeripheralTemporalWM_R	39334	100.9807	210.3564	171.6063	18.2644	
kirby742a_3_1_ax_MNI.img	PeripheralOccipitalWM_L	33600	30.4968	218.3917	167.8362	18.8026	
kirby742a_3_1_ax_MNI.img	PeripheralOccipitalWM_R	35379	72.7469	212.7200	171.3105	18.7647	
kirby742a_3_1_ax_MNI.img	PeripheralCingulateWM_L	6870	117.1833	208.8188	171.8650	15.1187	
kirby742a_3_1_ax_MNI.img	PeripheralCingulateWM_R	5036	101.4858	206.1124	167.7943	16.9675	
kirby742a_3_1_ax_MNI.img	CerebellumWM_R	19004	100.2258	213.4361	177.7724	14.5064	
kirby742a_3_1_ax_MNI.img	CerebellumWM_L	19135	108.7897	215.0215	178.2913	14.7130	
kirby742a_3_1_ax_MNI.img	FrontSul_L	25166	2.0154	109.3865	25.3228	13.1412	
kirby742a_3_1_ax_MNI.img	FrontSul_R	17190	1.1504	98.8049	27.4340	14.9063	
kirby742a_3_1_ax_MNI.img	CentralSul_L	2377	5.5627	83.6783	32.6291	13.2037	
kirby742a_3_1_ax_MNI.img	CentralSul_R	2457	6.9149	88.9603	35.4554	14.3703	
kirby742a_3_1_ax_MNI.img	SylFrontSul_L	4218	1.5474	84.5766	23.4970	15.2377	
kirby742a_3_1_ax_MNI.img	SylFrontSul_R	3484	2.8851	95.7898	27.0135	16.5487	
kirby742a_3_1_ax_MNI.img	SylTempSul_L	2896	2.1221	89.0196	30.7248	15.1177	
kirby742a_3_1_ax_MNI.img	SylTempSul_R	2356	5.7893	89.1318	33.5754	13.6761	
kirby742a_3_1_ax_MNI.img	SylParieSul_L	447	9.8826	79.2846	38.7340	13.5797	
kirby742a_3_1_ax_MNI.img	SylParieSul_R	320	3.6391	65.6255	35.3065	12.1185	
kirby742a_3_1_ax_MNI.img	ParietSul_L	9610	1.9021	87.2191	29.1861	15.0994	
kirby742a_3_1_ax_MNI.img	ParietSul_R	10000	2.0135	83.3302	31.5062	15.3570	
kirby742a_3_1_ax_MNI.img	CinguSul_L	4620	3.4963	107.6941	40.3345	19.2399	
kirby742a_3_1_ax_MNI.img	CinguSul_R	5023	2.0921	95.8190	35.2863	18.4036	
kirby742a_3_1_ax_MNI.img	OcciptSul_L	3423	2.7835	91.4126	34.6060	16.6593	
kirby742a_3_1_ax_MNI.img	OcciptSul_R	2617	3.5886	98.5154	46.5319	16.4715	
kirby742a_3_1_ax_MNI.img	TempSul_L	1678	4.4159	92.1353	41.6382	15.9121	
kirby742a_3_1_ax_MNI.img	TempSul_R	1080	8.4408	90.4201	48.0829	15.9318	
kirby742a_3_1_ax_MNI.img	Caudate_tail_L	495	60.9643	171.8360	119.6912	21.1758	
kirby742a_3_1_ax_MNI.img	Caudate_tail_R	510	66.4328	178.7648	125.8478	21.4233	
kirby742a_3_1_ax_MNI.img	IV_ventricle	3155	13.9431	167.5294	63.7275	31.5450	



Type1-L5 Statistics

kirby742a_3_1_ax_MNI.img	SFG_L	12211	14.0845	158.2920	86.1608	24.5927	
kirby742a_3_1_ax_MNI.img	SFG_R	10310	20.7635	157.4037	90.7447	24.5402	
kirby742a_3_1_ax_MNI.img	SFG_PFC_L	11594	7.6818	159.5903	88.3303	25.9260	
kirby742a_3_1_ax_MNI.img	SFG_PFC_R	10715	17.4732	163.2570	94.3718	24.1184	
kirby742a_3_1_ax_MNI.img	SFG_pole_L	2692	27.1618	158.1412	87.7682	23.6461	
kirby742a_3_1_ax_MNI.img	SFG_pole_R	4046	25.7886	169.7327	93.1177	23.1626	
kirby742a_3_1_ax_MNI.img	MFG_L	9989	17.7888	153.2323	88.9648	24.3251	
kirby742a_3_1_ax_MNI.img	MFG_R	8614	12.1170	162.0919	90.6359	24.8717	
kirby742a_3_1_ax_MNI.img	MFG_DPFC_L	14224	11.9367	161.4042	86.3720	24.6165	
kirby742a_3_1_ax_MNI.img	MFG_DPFC_R	13265	8.4476	164.6504	88.2940	24.2640	
kirby742a_3_1_ax_MNI.img	IFG_opercularis_L	3911	6.9330	164.0332	91.6209	26.7945	
kirby742a_3_1_ax_MNI.img	IFG_opercularis_R	3596	16.3078	159.3233	94.3774	25.1283	
kirby742a_3_1_ax_MNI.img	IFG_orbitalis_L	3844	12.4230	162.5397	100.5097	25.9651	
kirby742a_3_1_ax_MNI.img	IFG_orbitalis_R	2753	11.0372	158.3334	94.4370	27.7015	
kirby742a_3_1_ax_MNI.img	IFG_triangularis_L	3185	17.7385	162.9157	95.7086	25.9125	
kirby742a_3_1_ax_MNI.img	IFG_triangularis_R	3537	17.2870	155.7605	97.8528	25.5135	
kirby742a_3_1_ax_MNI.img	LFOG_L	5423	16.7951	161.1882	97.4612	24.4880	
kirby742a_3_1_ax_MNI.img	LFOG_R	5251	17.4811	167.3786	96.8390	24.2521	
kirby742a_3_1_ax_MNI.img	MFOG_L	5165	20.8168	178.2716	98.3948	23.4962	
kirby742a_3_1_ax_MNI.img	MFOG_R	5352	25.2991	179.3587	97.6461	23.1305	
kirby742a_3_1_ax_MNI.img	RG_L	5602	17.5266	167.4270	95.3840	23.8158	
kirby742a_3_1_ax_MNI.img	RG_R	5477	11.7303	160.2818	95.9978	22.0177	
kirby742a_3_1_ax_MNI.img	PoCG_L	12034	18.0682	162.7603	91.1118	24.1488	
kirby742a_3_1_ax_MNI.img	PoCG_R	12130	10.8657	152.3015	93.9039	23.9839	
kirby742a_3_1_ax_MNI.img	PrCG_L	13010	13.7975	160.6768	94.0997	25.7142	
kirby742a_3_1_ax_MNI.img	PrCG_R	15673	6.4043	166.3530	96.4285	26.2936	
kirby742a_3_1_ax_MNI.img	SPG_L	9579	15.0787	162.7130	94.5183	23.6596	
kirby742a_3_1_ax_MNI.img	SPG_R	7166	22.1472	158.8023	96.3336	23.2619	
kirby742a_3_1_ax_MNI.img	SMG_L	8510	20.7280	153.3466	92.0601	22.5762	
kirby742a_3_1_ax_MNI.img	SMG_R	8995	18.8943	159.4910	91.4203	23.1017	
kirby742a_3_1_ax_MNI.img	AG_L	8422	21.8038	156.2806	91.7689	21.4666	
kirby742a_3_1_ax_MNI.img	AG_R	13542	14.3648	161.2414	90.9826	23.0907	
kirby742a_3_1_ax_MNI.img	PrCu_L	8228	8.1398	158.4735	92.2097	23.6802	
kirby742a_3_1_ax_MNI.img	PrCu_R	7258	15.6605	152.5625	91.4533	22.7011	
kirby742a_3_1_ax_MNI.img	STG_L	14110	10.0779	165.5663	98.8903	24.4174	
kirby742a_3_1_ax_MNI.img	STG_R	12534	19.5523	159.7762	100.7936	23.8808	
kirby742a_3_1_ax_MNI.img	STG_L_pole	7406	5.7073	170.7063	98.5318	22.6451	
kirby742a_3_1_ax_MNI.img	STG_R_pole	7497	14.6118	155.4824	98.1099	22.2188	
kirby742a_3_1_ax_MNI.img	MTG_L	17907	10.4022	163.2909	93.1335	22.7728	
kirby742a_3_1_ax_MNI.img	MTG_R	16513	20.7317	159.2446	94.0460	21.6691	
kirby742a_3_1_ax_MNI.img	MTG_L_pole	2576	29.4096	155.4333	97.5144	20.5460	
kirby742a_3_1_ax_MNI.img	MTG_R_pole	2658	25.6289	159.0963	95.7522	20.1980	
kirby742a_3_1_ax_MNI.img	ITG_L	12335	19.4821	165.8940	98.5933	21.9778	
kirby742a_3_1_ax_MNI.img	ITG_R	14534	17.0980	182.8595	99.8180	22.7408	
kirby742a_3_1_ax_MNI.img	PHG_L	1179	44.5228	161.3908	118.6611	19.9288	
kirby742a_3_1_ax_MNI.img	PHG_R	1456	39.3529	173.5943	123.5204	21.5019	
kirby742a_3_1_ax_MNI.img	ENT_L	757	73.9879	160.7305	119.5829	15.2662	
kirby742a_3_1_ax_MNI.img	ENT_R	927	46.6639	176.7747	119.5078	17.3833	
kirby742a_3_1_ax_MNI.img	FuG_L	17598	13.3194	162.3540	101.7552	20.5001	
kirby742a_3_1_ax_MNI.img	FuG_R	17546	26.4758	169.5176	104.0642	20.8859	
kirby742a_3_1_ax_MNI.img	SOG_L	3411	19.6474	159.5965	101.7496	23.6525	
kirby742a_3_1_ax_MNI.img	SOG_R	3419	26.3393	161.5185	100.1944	23.7133	
kirby742a_3_1_ax_MNI.img	MOG_L	21154	11.7246	162.9145	90.3588	23.3644	
