Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
kirby346a_3_1_ax_MNI.img	Thalamus_R	7492	64.5563	179.8667	134.2683	13.9660	
kirby346a_3_1_ax_MNI.img	BasalForebrain_L	3423	75.5025	187.0373	135.5805	20.6217	
kirby346a_3_1_ax_MNI.img	BasalForebrain_R	3483	33.0536	185.2757	132.9804	20.5840	
kirby346a_3_1_ax_MNI.img	midbrain_L	6169	88.6019	185.8622	157.0295	12.4699	
kirby346a_3_1_ax_MNI.img	midbrain_R	5816	75.4726	188.8692	156.3567	14.0456	
kirby346a_3_1_ax_MNI.img	Cerebellum_R	73936	20.3589	188.8546	106.3232	28.8150	
kirby346a_3_1_ax_MNI.img	Cerebellum_L	72102	24.5786	182.1862	106.7216	28.5107	
kirby346a_3_1_ax_MNI.img	Pons_L	8680	67.7578	179.5069	154.5659	12.6026	
kirby346a_3_1_ax_MNI.img	Pons_R	9637	82.4791	191.0291	154.1421	11.4952	
kirby346a_3_1_ax_MNI.img	Medulla_L	2594	61.4720	184.1455	146.4069	21.2704	
kirby346a_3_1_ax_MNI.img	Medulla_R	2792	66.2998	194.6566	152.0162	18.3912	
kirby346a_3_1_ax_MNI.img	AnteriorWM_L	108224	68.0766	188.8424	148.6164	14.3710	
kirby346a_3_1_ax_MNI.img	AnteriorWM_R	111496	53.4132	186.2437	147.7345	14.5194	
kirby346a_3_1_ax_MNI.img	PosteriorWM_L	92240	58.2232	180.0011	144.3961	15.8092	
kirby346a_3_1_ax_MNI.img	PosteriorWM_R	94656	64.1182	183.1619	145.3305	15.7838	
kirby346a_3_1_ax_MNI.img	CorpusCallosum_L	14763	63.0930	179.8757	154.4642	10.3049	
kirby346a_3_1_ax_MNI.img	CorpusCallosum_R	15457	61.5628	181.6335	154.6646	11.3421	
kirby346a_3_1_ax_MNI.img	InferiorWM_L	69359	41.7409	186.0851	147.3154	16.3121	
kirby346a_3_1_ax_MNI.img	InferiorWM_R	66947	35.7788	185.4827	147.7825	15.8528	
kirby346a_3_1_ax_MNI.img	LimbicWM_L	17202	58.9577	182.9216	144.1233	15.0052	
kirby346a_3_1_ax_MNI.img	LimbicWM_R	16199	62.3024	187.7517	143.4856	15.6214	
kirby346a_3_1_ax_MNI.img	LateralVentricle_L	5611	5.1389	146.5995	57.6190	27.7123	
kirby346a_3_1_ax_MNI.img	LateralVentricle_R	6081	4.4025	142.0049	52.9569	28.0079	
kirby346a_3_1_ax_MNI.img	III_ventricle	1380	24.4928	131.3332	82.5016	21.9872	
kirby346a_3_1_ax_MNI.img	FrontSul_L	14600	4.2279	82.4760	37.3835	12.9631	
kirby346a_3_1_ax_MNI.img	FrontSul_R	10274	3.0784	77.2021	38.1781	13.1356	
kirby346a_3_1_ax_MNI.img	CentralSul_L	2782	4.9699	85.3785	37.3626	15.3962	
kirby346a_3_1_ax_MNI.img	CentralSul_R	2635	4.7142	77.7437	37.5793	15.3767	
kirby346a_3_1_ax_MNI.img	SylvianFissureExt_L	3395	4.4952	99.3947	42.1848	12.3066	
kirby346a_3_1_ax_MNI.img	SylvianFissureExt_R	2548	7.9877	90.0723	43.2172	11.7907	
kirby346a_3_1_ax_MNI.img	ParietSul_L	10616	2.2043	79.6846	39.4848	13.5108	
kirby346a_3_1_ax_MNI.img	ParietSul_R	10759	3.6820	85.9171	36.7084	14.7165	
kirby346a_3_1_ax_MNI.img	CinguSul_L	1640	7.4525	83.7494	47.8055	13.0530	
kirby346a_3_1_ax_MNI.img	CinguSul_R	1997	5.4223	87.0789	42.0629	12.9295	
kirby346a_3_1_ax_MNI.img	OcciptSul_L	1613	10.2319	74.4794	44.9618	11.2137	
kirby346a_3_1_ax_MNI.img	OcciptSul_R	1869	6.5608	74.8507	41.2468	11.8883	
kirby346a_3_1_ax_MNI.img	TempSul_L	567	8.4784	71.8596	44.5207	9.3114	
kirby346a_3_1_ax_MNI.img	TempSul_R	457	13.4332	86.5064	45.3719	11.5375	
kirby346a_3_1_ax_MNI.img	IV_ventricle	2625	12.0688	137.4705	56.8798	27.6160	



Type1-L4 Statistics

kirby346a_3_1_ax_MNI.img	SFG_L	33740	32.7488	139.0392	81.1481	16.9444	
kirby346a_3_1_ax_MNI.img	SFG_R	34163	27.4693	144.2319	80.1959	16.9613	
kirby346a_3_1_ax_MNI.img	MFG_L	31859	20.3177	136.5809	76.7788	16.8386	
kirby346a_3_1_ax_MNI.img	MFG_R	32388	19.3956	137.3440	78.6907	15.9327	
kirby346a_3_1_ax_MNI.img	IFG_L	18199	14.9102	138.7487	81.4888	17.7622	
kirby346a_3_1_ax_MNI.img	IFG_R	14924	21.2677	138.5560	84.2877	16.3280	
kirby346a_3_1_ax_MNI.img	OG_L	12919	23.5313	160.2080	85.6918	17.2487	
kirby346a_3_1_ax_MNI.img	OG_R	13153	23.8129	139.7251	84.3200	16.8594	
kirby346a_3_1_ax_MNI.img	RG_L	8159	16.7658	147.1136	85.4458	15.6391	
kirby346a_3_1_ax_MNI.img	RG_R	8669	19.2050	138.7771	83.3736	15.7857	
kirby346a_3_1_ax_MNI.img	PoCG_L	17233	27.7193	138.0325	84.0250	17.6699	
kirby346a_3_1_ax_MNI.img	PoCG_R	17200	22.1737	145.3046	85.5372	17.7425	
kirby346a_3_1_ax_MNI.img	PrCG_L	18038	18.8902	136.7438	83.9038	17.3168	
kirby346a_3_1_ax_MNI.img	PrCG_R	21430	27.3506	132.2051	84.8116	16.7523	
kirby346a_3_1_ax_MNI.img	SPG_L	11255	23.6637	147.6122	84.6750	19.5978	
kirby346a_3_1_ax_MNI.img	SPG_R	7920	34.5681	156.3226	85.7645	18.9671	
kirby346a_3_1_ax_MNI.img	SMG_L	13550	27.7484	139.2454	79.0287	16.8302	
kirby346a_3_1_ax_MNI.img	SMG_R	13338	33.6006	136.3931	80.8505	17.0715	
kirby346a_3_1_ax_MNI.img	AG_L	10116	16.9139	139.2199	77.3813	17.5524	
kirby346a_3_1_ax_MNI.img	AG_R	16442	27.4290	137.1650	76.8387	16.6758	
kirby346a_3_1_ax_MNI.img	PrCu_L	10163	23.0815	134.6649	83.1782	16.7786	
kirby346a_3_1_ax_MNI.img	PrCu_R	10797	17.7773	135.8174	81.0116	16.9149	
kirby346a_3_1_ax_MNI.img	STG_L	23492	24.2776	135.4071	82.9566	15.9405	
kirby346a_3_1_ax_MNI.img	STG_R	22909	23.3615	142.6689	85.2770	16.1483	
kirby346a_3_1_ax_MNI.img	MTG_L	21826	21.8296	141.2010	77.2573	16.7982	
kirby346a_3_1_ax_MNI.img	MTG_R	20809	25.8206	136.6339	80.0319	15.2353	
kirby346a_3_1_ax_MNI.img	ITG_L	12934	27.0450	137.0675	77.2745	16.5853	
kirby346a_3_1_ax_MNI.img	ITG_R	13705	19.4203	142.5951	82.6192	15.7375	
kirby346a_3_1_ax_MNI.img	Limbic_L	2233	54.4436	167.7407	103.0300	12.8241	
kirby346a_3_1_ax_MNI.img	Limbic_R	2463	37.6446	150.9019	104.0453	12.8438	
kirby346a_3_1_ax_MNI.img	FuG_L	19528	17.4985	153.3423	87.5517	14.2719	
kirby346a_3_1_ax_MNI.img	FuG_R	18740	25.8106	145.2099	87.5892	14.3998	
kirby346a_3_1_ax_MNI.img	SOG_L	3785	21.9204	135.7326	88.1086	18.5120	
kirby346a_3_1_ax_MNI.img	SOG_R	3744	25.4418	136.4072	85.5813	18.1662	
kirby346a_3_1_ax_MNI.img	MOG_L	21416	19.7264	138.3027	79.9891	18.3702	
kirby346a_3_1_ax_MNI.img	MOG_R	22572	19.4283	135.6977	81.5138	17.7630	
kirby346a_3_1_ax_MNI.img	IOG_L	7029	17.3047	141.0218	79.2611	18.1290	
kirby346a_3_1_ax_MNI.img	IOG_R	7036	37.2967	143.7856	83.2844	17.7801	
kirby346a_3_1_ax_MNI.img	Cu_L	8116	18.2648	135.0517	90.5363	16.6564	
kirby346a_3_1_ax_MNI.img	Cu_R	7691	13.8272	131.3790	87.4907	18.1660	
kirby346a_3_1_ax_MNI.img	LG_L	10680	16.6004	139.1743	91.6849	16.8959	
kirby346a_3_1_ax_MNI.img	LG_R	9972	17.2091	136.9258	89.8621	17.3339	
kirby346a_3_1_ax_MNI.img	Cingulate_L	30771	26.5470	165.6444	90.4393	16.6665	
kirby346a_3_1_ax_MNI.img	Cingulate_R	35117	23.4998	179.8268	87.0978	16.7484	
kirby346a_3_1_ax_MNI.img	Insula_L	9966	26.0457	179.7481	88.9798	15.1724	
kirby346a_3_1_ax_MNI.img	Insula_R	10267	23.2498	183.8297	91.9149	15.9916	
kirby346a_3_1_ax_MNI.img	Amyg_L	1868	66.5782	187.2346	104.4172	9.5980	
kirby346a_3_1_ax_MNI.img	Amyg_R	2274	64.2999	200.3599	106.9659	9.1626	
kirby346a_3_1_ax_MNI.img	Hippo_L	5071	37.4666	147.4800	98.4668	12.5105	
kirby346a_3_1_ax_MNI.img	Hippo_R	4975	48.1543	147.9470	100.2747	12.8639	
kirby346a_3_1_ax_MNI.img	Caud_L	4788	56.7609	150.3107	112.4040	11.5079	
kirby346a_3_1_ax_MNI.img	Caud_R	4725	58.8823	156.8823	109.1946	11.7829	
kirby346a_3_1_ax_MNI.img	Put_L	5834	73.7418	152.4007	125.3581	8.7422	
kirby346a_3_1_ax_MNI.img	Put_R	6368	76.6316	159.5818	126.1355	9.4004	
kirby346a_3_1_ax_MNI.img	GP_L	1570	125.6262	173.9921	154.3762	6.1504	
kirby346a_3_1_ax_MNI.img	GP_R	1630	120.8956	170.5563	154.5048	5.6862	
kirby346a_3_1_ax_MNI.img	Thalamus_L	7235	71.2716	168.1805	135.7454	12.6827	
kirby346a_3_1_ax_MNI.img	Thalamus_R	7492	64.5563	179.8667	134.2683	13.9660	
kirby346a_3_1_ax_MNI.img	BasalForebrain_L	4300	75.5025	187.0373	132.2686	19.9881	
kirby346a_3_1_ax_MNI.img	BasalForebrain_R	4614	33.0536	185.2757	128.9910	19.7518	
kirby346a_3_1_ax_MNI.img	midbrain_L	6169	88.6019	185.8622	157.0295	12.4699	
kirby346a_3_1_ax_MNI.img	midbrain_R	5816	75.4726	188.8692	156.3567	14.0456	
kirby346a_3_1_ax_MNI.img	Cerebellum_R	59867	20.3589	168.6585	95.5332	19.5285	
kirby346a_3_1_ax_MNI.img	Cerebellum_L	58576	24.5786	165.4566	96.2546	19.6816	
kirby346a_3_1_ax_MNI.img	Pons_L	8680	67.7578	179.5069	154.5659	12.6026	
kirby346a_3_1_ax_MNI.img	Pons_R	9637	82.4791	191.0291	154.1421	11.4952	
kirby346a_3_1_ax_MNI.img	Medulla_L	2594	61.4720	184.1455	146.4069	21.2704	
kirby346a_3_1_ax_MNI.img	Medulla_R	2792	66.2998	194.6566	152.0162	18.3912	
kirby346a_3_1_ax_MNI.img	ant_DPWM_L	34304	120.9234	175.0475	156.8992	4.7132	
kirby346a_3_1_ax_MNI.img	ant_DPWM_R	37001	118.5586	178.8740	156.3193	4.7699	
kirby346a_3_1_ax_MNI.img	post_DPWM_L	7193	136.4044	168.6608	155.8852	3.4465	
kirby346a_3_1_ax_MNI.img	post_DPWM_R	6155	112.3685	171.0120	156.8020	4.1672	
kirby346a_3_1_ax_MNI.img	GCC_L	3264	87.0429	175.8721	156.2710	10.2221	
kirby346a_3_1_ax_MNI.img	GCC_R	3450	89.1819	171.4677	153.1401	9.8724	
kirby346a_3_1_ax_MNI.img	BCC_L	4589	76.0245	173.5733	152.7621	11.2701	
kirby346a_3_1_ax_MNI.img	BCC_R	4738	75.8140	181.6335	153.0835	11.6636	
kirby346a_3_1_ax_MNI.img	SCC_L	6910	63.0930	179.8757	154.7411	9.4670	
kirby346a_3_1_ax_MNI.img	SCC_R	7269	61.5628	181.1941	156.4188	11.5243	
kirby346a_3_1_ax_MNI.img	PVA_posterior_L	803	58.1472	165.2737	113.1906	19.5353	
kirby346a_3_1_ax_MNI.img	PVA_posterior_R	874	35.7788	158.0917	109.6937	21.5150	
kirby346a_3_1_ax_MNI.img	ALIC_L	2504	121.0130	183.6831	157.5987	11.3774	
kirby346a_3_1_ax_MNI.img	ALIC_R	2517	125.4246	179.1334	156.4079	10.5615	
kirby346a_3_1_ax_MNI.img	PLIC_L	3433	131.6409	181.5406	162.2782	7.7657	
kirby346a_3_1_ax_MNI.img	PLIC_R	3179	130.7356	179.2896	161.2448	6.9402	
kirby346a_3_1_ax_MNI.img	inf_DPWM_L	26389	90.5509	186.0851	152.6121	13.4430	
kirby346a_3_1_ax_MNI.img	inf_DPWM_R	23452	98.8207	185.4827	153.2211	12.9528	
kirby346a_3_1_ax_MNI.img	CGC_L	4289	103.1914	173.5368	149.0206	12.0203	
kirby346a_3_1_ax_MNI.img	CGC_R	4203	95.0466	173.2480	147.2649	13.5237	
kirby346a_3_1_ax_MNI.img	CGH_L	1862	99.4656	182.9216	145.6780	14.8810	
kirby346a_3_1_ax_MNI.img	CGH_R	1760	90.1128	178.2050	145.2436	15.5449	
kirby346a_3_1_ax_MNI.img	Fx/ST_L	1739	73.4277	178.5300	145.5604	15.8044	
kirby346a_3_1_ax_MNI.img	Fx/ST_R	1539	78.1073	187.7517	145.0215	15.9501	
kirby346a_3_1_ax_MNI.img	Fx_L	726	58.9577	179.9064	125.0468	27.1189	
kirby346a_3_1_ax_MNI.img	Fx_R	939	62.3024	178.1984	133.5276	25.3440	
kirby346a_3_1_ax_MNI.img	PeripheralParietalWM_L	46104	83.4379	178.9003	145.5740	15.2105	
kirby346a_3_1_ax_MNI.img	PeripheralParietalWM_R	47202	84.3676	177.7516	146.0065	15.3593	
kirby346a_3_1_ax_MNI.img	AnteriorLateralVentricle_L	3942	5.1389	133.6291	52.3579	25.4604	
kirby346a_3_1_ax_MNI.img	PosteriorLateralVentricle_L	998	9.9825	146.5995	62.8397	29.5883	
kirby346a_3_1_ax_MNI.img	InferiorLateralVentricle_L	671	18.4623	135.9749	80.7621	23.9326	
kirby346a_3_1_ax_MNI.img	AnteriorLateralVentricle_R	3970	6.0605	134.0566	50.4171	25.1923	
kirby346a_3_1_ax_MNI.img	PosteriorLateralVentricle_R	1563	4.4025	142.0049	50.6482	31.1153	
kirby346a_3_1_ax_MNI.img	InferiorLateralVentricle_R	548	6.4563	133.6252	77.9409	25.6795	
kirby346a_3_1_ax_MNI.img	III_ventricle	1380	24.4928	131.3332	82.5016	21.9872	
kirby346a_3_1_ax_MNI.img	PVA_anterior_L	986	68.0766	155.2155	123.1550	17.8159	
kirby346a_3_1_ax_MNI.img	PVA_anterior_R	1022	53.4132	154.8506	121.7790	18.4140	
kirby346a_3_1_ax_MNI.img	PeripheralFrontalWM_L	72934	85.2369	188.8424	145.0649	15.4296	
kirby346a_3_1_ax_MNI.img	PeripheralFrontalWM_R	73473	81.7600	186.2437	143.7722	15.5419	
kirby346a_3_1_ax_MNI.img	PeripheralTemporalWM_L	36774	41.7409	182.6120	141.6166	16.3861	
kirby346a_3_1_ax_MNI.img	PeripheralTemporalWM_R	37520	81.2682	180.2531	142.9357	15.9606	
kirby346a_3_1_ax_MNI.img	PeripheralOccipitalWM_L	38399	83.3192	180.0011	141.3111	16.2239	
kirby346a_3_1_ax_MNI.img	PeripheralOccipitalWM_R	40704	84.7615	183.1619	143.3433	15.9412	
kirby346a_3_1_ax_MNI.img	PeripheralCingulateWM_L	8586	96.2980	172.1183	142.6618	13.1262	
kirby346a_3_1_ax_MNI.img	PeripheralCingulateWM_R	7758	94.5246	171.8203	141.9400	14.2872	
kirby346a_3_1_ax_MNI.img	CerebellumWM_R	14069	99.1177	188.8546	152.2371	11.7110	
kirby346a_3_1_ax_MNI.img	CerebellumWM_L	13526	93.7543	182.1862	152.0503	11.2415	
kirby346a_3_1_ax_MNI.img	FrontSul_L	14600	4.2279	82.4760	37.3835	12.9631	
kirby346a_3_1_ax_MNI.img	FrontSul_R	10274	3.0784	77.2021	38.1781	13.1356	
kirby346a_3_1_ax_MNI.img	CentralSul_L	2782	4.9699	85.3785	37.3626	15.3962	
kirby346a_3_1_ax_MNI.img	CentralSul_R	2635	4.7142	77.7437	37.5793	15.3767	
kirby346a_3_1_ax_MNI.img	SylFrontSul_L	1790	4.4952	99.3947	41.5733	12.5776	
kirby346a_3_1_ax_MNI.img	SylFrontSul_R	1194	10.8689	80.5296	42.1354	12.3723	
kirby346a_3_1_ax_MNI.img	SylTempSul_L	1537	6.2917	82.4684	42.6717	12.1335	
kirby346a_3_1_ax_MNI.img	SylTempSul_R	998	7.9877	90.0723	44.5076	11.3121	
kirby346a_3_1_ax_MNI.img	SylParieSul_L	68	32.9179	58.8773	47.2750	5.3354	
kirby346a_3_1_ax_MNI.img	SylParieSul_R	356	14.6753	66.5057	43.2280	10.6907	
kirby346a_3_1_ax_MNI.img	ParietSul_L	10616	2.2043	79.6846	39.4848	13.5108	
kirby346a_3_1_ax_MNI.img	ParietSul_R	10759	3.6820	85.9171	36.7084	14.7165	
kirby346a_3_1_ax_MNI.img	CinguSul_L	1640	7.4525	83.7494	47.8055	13.0530	
kirby346a_3_1_ax_MNI.img	CinguSul_R	1997	5.4223	87.0789	42.0629	12.9295	
kirby346a_3_1_ax_MNI.img	OcciptSul_L	1613	10.2319	74.4794	44.9618	11.2137	
kirby346a_3_1_ax_MNI.img	OcciptSul_R	1869	6.5608	74.8507	41.2468	11.8883	
kirby346a_3_1_ax_MNI.img	TempSul_L	567	8.4784	71.8596	44.5207	9.3114	
kirby346a_3_1_ax_MNI.img	TempSul_R	457	13.4332	86.5064	45.3719	11.5375	
kirby346a_3_1_ax_MNI.img	Caudate_tail_L	612	68.7519	148.6393	107.9428	14.8839	
kirby346a_3_1_ax_MNI.img	Caudate_tail_R	506	63.1536	151.2275	108.4776	14.4874	
kirby346a_3_1_ax_MNI.img	IV_ventricle	2625	12.0688	137.4705	56.8798	27.6160	



Type1-L5 Statistics

kirby346a_3_1_ax_MNI.img	SFG_L	15271	36.4010	137.6006	81.1757	16.8693	
kirby346a_3_1_ax_MNI.img	SFG_R	12182	27.4693	143.5715	81.5434	17.1668	
kirby346a_3_1_ax_MNI.img	SFG_PFC_L	14946	32.7488	135.9352	81.4869	17.0120	
kirby346a_3_1_ax_MNI.img	SFG_PFC_R	15210	28.2831	135.4108	79.8213	16.1810	
kirby346a_3_1_ax_MNI.img	SFG_pole_L	3523	37.3134	139.0392	79.5907	16.8958	
kirby346a_3_1_ax_MNI.img	SFG_pole_R	6771	29.2930	144.2319	78.6128	18.0850	
kirby346a_3_1_ax_MNI.img	MFG_L	12316	33.0911	136.5809	79.6078	16.6324	
kirby346a_3_1_ax_MNI.img	MFG_R	11587	29.4420	134.0051	80.9904	15.6765	
kirby346a_3_1_ax_MNI.img	MFG_DPFC_L	19543	20.3177	135.2461	74.9959	16.7233	
kirby346a_3_1_ax_MNI.img	MFG_DPFC_R	20801	19.3956	137.3440	77.4097	15.9303	
kirby346a_3_1_ax_MNI.img	IFG_opercularis_L	6063	28.0759	137.6351	80.0173	16.6432	
kirby346a_3_1_ax_MNI.img	IFG_opercularis_R	5132	28.0701	136.1025	84.3148	15.8291	
kirby346a_3_1_ax_MNI.img	IFG_orbitalis_L	6328	14.9102	138.7487	82.8782	18.3130	
kirby346a_3_1_ax_MNI.img	IFG_orbitalis_R	5262	21.2677	138.5560	85.5361	16.5741	
kirby346a_3_1_ax_MNI.img	IFG_triangularis_L	5808	28.6753	137.5030	81.5111	18.1568	
kirby346a_3_1_ax_MNI.img	IFG_triangularis_R	4530	25.5374	136.3139	82.8069	16.4732	
kirby346a_3_1_ax_MNI.img	LFOG_L	6899	23.5313	160.2080	83.7038	16.8276	
kirby346a_3_1_ax_MNI.img	LFOG_R	7027	23.8129	139.5768	83.4986	16.3197	
kirby346a_3_1_ax_MNI.img	MFOG_L	6020	29.7502	139.0803	87.9700	17.4426	
kirby346a_3_1_ax_MNI.img	MFOG_R	6126	34.5047	139.7251	85.2622	17.4102	
kirby346a_3_1_ax_MNI.img	RG_L	8159	16.7658	147.1136	85.4458	15.6391	
kirby346a_3_1_ax_MNI.img	RG_R	8669	19.2050	138.7771	83.3736	15.7857	
kirby346a_3_1_ax_MNI.img	PoCG_L	17233	27.7193	138.0325	84.0250	17.6699	
kirby346a_3_1_ax_MNI.img	PoCG_R	17200	22.1737	145.3046	85.5372	17.7425	
kirby346a_3_1_ax_MNI.img	PrCG_L	18038	18.8902	136.7438	83.9038	17.3168	
kirby346a_3_1_ax_MNI.img	PrCG_R	21430	27.3506	132.2051	84.8116	16.7523	
kirby346a_3_1_ax_MNI.img	SPG_L	11255	23.6637	147.6122	84.6750	19.5978	
kirby346a_3_1_ax_MNI.img	SPG_R	7920	34.5681	156.3226	85.7645	18.9671	
kirby346a_3_1_ax_MNI.img	SMG_L	13550	27.7484	139.2454	79.0287	16.8302	
kirby346a_3_1_ax_MNI.img	SMG_R	13338	33.6006	136.3931	80.8505	17.0715	
kirby346a_3_1_ax_MNI.img	AG_L	10116	16.9139	139.2199	77.3813	17.5524	
kirby346a_3_1_ax_MNI.img	AG_R	16442	27.4290	137.1650	76.8387	16.6758	
kirby346a_3_1_ax_MNI.img	PrCu_L	10163	23.0815	134.6649	83.1782	16.7786	
kirby346a_3_1_ax_MNI.img	PrCu_R	10797	17.7773	135.8174	81.0116	16.9149	
kirby346a_3_1_ax_MNI.img	STG_L	16986	30.6964	135.4071	82.4236	16.4629	
kirby346a_3_1_ax_MNI.img	STG_R	16383	26.7199	136.0516	85.2718	16.1806	
kirby346a_3_1_ax_MNI.img	STG_L_pole	6506	24.2776	130.3924	84.3482	14.3951	
kirby346a_3_1_ax_MNI.img	STG_R_pole	6526	23.3615	142.6689	85.2900	16.0670	
kirby346a_3_1_ax_MNI.img	MTG_L	20118	21.8296	141.2010	76.8315	16.9159	
kirby346a_3_1_ax_MNI.img	MTG_R	19072	25.8206	136.6339	80.0149	15.2606	
kirby346a_3_1_ax_MNI.img	MTG_L_pole	1708	33.9850	126.8088	82.2726	14.4270	
kirby346a_3_1_ax_MNI.img	MTG_R_pole	1737	42.0151	126.7391	80.2182	14.9543	
kirby346a_3_1_ax_MNI.img	ITG_L	12934	27.0450	137.0675	77.2745	16.5853	
kirby346a_3_1_ax_MNI.img	ITG_R	13705	19.4203	142.5951	82.6192	15.7375	
kirby346a_3_1_ax_MNI.img	PHG_L	1322	61.3127	167.7407	102.8930	13.1316	
kirby346a_3_1_ax_MNI.img	PHG_R	1437	37.6446	150.9019	103.6886	14.2186	
kirby346a_3_1_ax_MNI.img	ENT_L	911	54.4436	144.5424	103.2288	12.3616	
kirby346a_3_1_ax_MNI.img	ENT_R	1026	65.4995	137.9524	104.5447	10.6032	
kirby346a_3_1_ax_MNI.img	FuG_L	19528	17.4985	153.3423	87.5517	14.2719	
kirby346a_3_1_ax_MNI.img	FuG_R	18740	25.8106	145.2099	87.5892	14.3998	
kirby346a_3_1_ax_MNI.img	SOG_L	3785	21.9204	135.7326	88.1086	18.5120	
kirby346a_3_1_ax_MNI.img	SOG_R	3744	25.4418	136.4072	85.5813	18.1662	
kirby346a_3_1_ax_MNI.img	MOG_L	21416	19.7264	138.3027	79.9891	18.3702	
