	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 IFG_opercularis_L 	0.60915	0.48503	0.0742	-0.17139	0.079356	-0.32715	0.57194	-0.03276	0.2905	-0.06183	Inf	0.50481	0.91814	0.42817	1.1751	0.55983	0.13913	-0.078541	0.13679	0.090649	-0.34927	-0.39721	0.075492	0.041905	0.14412	0.29835	0.59885	0.28834	0.55795	0.26134	0.13498	-0.1239	-0.085024	-0.13466	0.48504	0.31843	0.36207	0.24927	0.41697	0.010454	-0.041723	0.11228	0.44641	0.36138	0.42957	0.26459	0.21124	0.26868	0.22032	0.27908	0.077562	0.12936	0.14554	0.1706	0.089528	0.17832	-0.20038	-0.34192	-0.23052	-0.13364	-0.13434	-0.3234	0.16744	0.1219	-0.23714	-0.28064	0.50492	0.23378	0.34073	0.3973	0.24059	0.22544	0.42694	0.29662	0.52539	0.2923	0.12342	-0.23538	
 IFG_opercularis_R 	0.25792	0.65863	0.30256	0.52252	0.13102	0.36153	0.33571	0.62959	0.2917	0.58705	0.50481	Inf	0.61331	0.8182	0.44021	1.1812	0.10556	0.73125	0.0059237	0.26562	-0.02602	-0.0049351	-0.095203	-0.11371	-0.07645	0.1246	0.25917	0.27721	0.23376	0.35818	0.3597	0.55714	0.19046	0.41114	0.062227	-0.0975	0.12056	0.25264	0.31932	0.40163	0.079788	0.37775	0.45532	0.4558	0.16009	0.1299	0.065481	0.12417	0.22604	0.13866	-0.11723	-0.09768	0.084001	0.17142	0.12184	0.17674	0.033624	0.10161	0.041821	0.0094512	-0.083568	-0.053804	0.15391	0.26354	0.065594	0.20734	-0.02108	0.22045	0.48693	0.29333	0.3138	0.22522	0.2459	0.30836	0.28249	0.16565	0.015928	0.0013546	
 IFG_orbitalis_L 	0.46995	0.40818	0.4028	0.16231	0.34349	0.0028272	0.44874	0.072866	0.18349	-0.023265	0.91814	0.61331	Inf	0.68521	1.0668	0.79927	0.33556	0.25589	-0.080937	-0.057746	-0.035234	-0.07849	0.0037398	-0.00014576	0.095323	0.23159	0.43385	0.31533	0.1745	0.12132	0.24212	0.00057205	0.041364	0.0051317	0.31925	0.17391	0.23712	0.27848	0.44376	0.091394	-0.059896	0.05824	0.33147	0.18399	0.38103	0.20758	0.31506	0.31793	0.31327	0.32578	0.20134	0.17485	0.18727	0.19732	0.1444	0.17766	0.14035	0.059775	0.14475	0.021788	0.05558	-0.065412	0.18733	0.26935	-0.0047803	-0.049124	0.28375	0.26006	0.33859	0.38471	0.2274	0.29644	0.33594	0.26666	0.33324	0.056029	0.20569	0.0024729	
 IFG_orbitalis_R 	0.35824	0.68407	0.43	0.48501	0.27378	0.32414	0.15528	0.20228	-0.023151	0.1099	0.42817	0.8182	0.68521	Inf	0.32618	0.57174	0.36094	0.57601	0.052122	0.10714	0.043017	0.14288	0.023939	-0.037323	0.076198	0.26306	0.26416	0.27715	0.21857	0.27746	0.14334	0.15095	0.15067	0.2547	0.3402	0.1771	0.27994	0.43072	0.49117	0.54684	0.20039	0.4891	0.38213	0.30408	0.26679	0.20772	0.18763	0.24072	0.23656	0.25558	0.074222	0.080549	0.093735	0.16581	0.095354	0.16636	0.16289	0.22967	0.092898	0.011754	0.075643	0.033806	0.20819	0.43493	0.044366	0.095985	0.24724	0.42264	0.49522	0.35582	0.38639	0.35143	0.37089	0.44968	0.33362	0.19276	0.24401	0.16747	
 IFG_triangularis_L 	0.57389	0.40916	0.24512	-0.087869	0.23806	-0.24823	0.642	-0.0042577	0.33792	-0.025897	1.1751	0.44021	1.0668	0.32618	Inf	0.66267	0.11078	-0.072426	0.030599	-0.0066169	-0.18881	-0.24844	0.067995	0.029157	0.13153	0.21824	0.51229	0.25777	0.23857	0.10839	0.17119	-0.14366	-0.071155	-0.16176	0.3674	0.23581	0.21431	0.13748	0.31159	-0.12526	-0.10136	-0.015693	0.33396	0.22728	0.42399	0.27529	0.35228	0.32627	0.27012	0.34445	0.21136	0.23652	0.18748	0.18672	0.12732	0.16608	-0.01206	-0.2415	-0.12994	-0.11904	-0.03101	-0.19979	0.1798	0.14906	-0.16884	-0.23893	0.30083	0.11996	0.25427	0.37722	0.25937	0.35335	0.37333	0.25311	0.37221	0.14287	0.13556	-0.20301	
 IFG_triangularis_R 	0.30906	0.47074	0.33541	0.46325	0.16768	0.24259	0.37371	0.52807	0.33691	0.48284	0.55983	1.1812	0.79927	0.57174	0.66267	Inf	0.075466	0.62939	-0.033918	0.20366	-0.016193	-0.0027283	-0.097871	-0.13619	-0.060052	0.051268	0.18642	0.13254	0.074865	0.11791	0.31715	0.40272	0.036583	0.15617	-0.028093	-0.19195	0.01688	0.016151	0.18829	0.09029	-0.026531	0.12179	0.35425	0.25719	0.13611	0.08416	0.087461	0.10919	0.19554	0.099135	-0.026842	-0.088615	0.046901	0.082237	0.065731	0.08451	0.10287	0.10282	0.076253	-0.037604	-0.16586	-0.18732	0.067403	0.19499	0.009664	0.07321	-0.02349	0.17171	0.26375	0.20025	0.31338	0.30257	0.20403	0.21831	0.20407	0.048381	0.16302	0.046886	
 LFOG_L 	0.24832	0.15909	0.37101	0.25324	0.36281	0.26508	0.21098	0.060817	0.24515	-0.030755	0.13913	0.10556	0.33556	0.36094	0.11078	0.075466	Inf	0.31376	0.45321	0.40184	0.52364	0.47525	0.14054	0.1024	0.15639	0.17588	0.2485	0.27202	0.2078	0.12082	0.22782	0.021247	0.22128	0.10676	0.25544	0.27309	0.45214	0.56787	0.28309	0.30156	0.27251	0.3885	0.30528	0.33901	0.3431	0.26732	0.36162	0.32815	0.33925	0.35016	0.36534	0.30221	0.17311	0.22488	0.19862	0.23639	0.54605	0.43848	0.12444	0.10501	0.2183	0.19049	0.38833	0.44419	0.23109	0.13997	0.36529	0.15973	0.40392	0.40773	0.15008	0.25601	0.011015	0.10529	0.11015	0.13206	0.1968	0.081136	
 LFOG_R 	0.00086469	0.2778	0.34565	0.8495	0.15468	0.73039	0.0071499	0.64906	0.14481	0.62882	-0.078541	0.73125	0.25589	0.57601	-0.072426	0.62939	0.31376	Inf	0.067834	0.35295	0.28437	0.34293	-0.16524	-0.20629	-0.21218	-0.13177	-0.051721	0.049839	-0.047541	0.058197	0.2554	0.55253	0.23238	0.43485	-0.26011	-0.3684	-0.13482	0.077818	0.099893	0.33796	0.095179	0.22823	0.15142	0.15754	-0.064335	-0.08485	-0.021948	-0.018367	0.10011	-0.059671	-0.088693	-0.20217	-0.030148	0.017362	0.030935	0.014228	0.3552	0.54462	0.29396	0.14662	-0.014029	0.14518	0.15619	0.31242	0.21487	0.34589	-0.10504	0.19419	0.29135	0.048975	0.24041	0.15896	-0.017687	0.16495	0.051163	0.06693	0.16355	0.31003	
 MFOG_L 	0.24481	0.16968	-0.02585	-0.051169	0.13171	0.15903	0.095525	-0.015422	0.20029	0.052127	0.13679	0.0059237	-0.080937	0.052122	0.030599	-0.033918	0.45321	0.067834	Inf	1.1265	0.40715	0.34361	0.53606	0.37634	0.4442	0.36662	0.35914	0.36847	0.36648	0.20524	0.009127	-0.059628	0.070778	0.0008983	0.25324	0.30032	0.51931	0.27212	0.19003	0.17184	0.32597	0.39321	0.50035	0.63321	0.47023	0.40618	0.21982	0.25686	0.27897	0.33192	0.28694	0.29718	0.031748	0.12402	0.15725	0.20694	0.077735	-0.097085	-0.33821	-0.17892	0.24262	0.17365	0.38738	0.22326	0.052954	-0.0059112	0.23434	-0.02725	0.27587	0.33219	0.02505	0.21715	0.050861	-0.006537	0.15273	0.38902	-0.021311	-0.1864	
 MFOG_R 	0.19348	0.28602	0.063844	0.22467	0.1485	0.44971	0.094333	0.32686	0.24526	0.34939	0.090649	0.26562	-0.057746	0.10714	-0.0066169	0.20366	0.40184	0.35295	1.1265	Inf	0.50466	0.45759	0.37243	0.27672	0.27345	0.26415	0.25172	0.39044	0.23155	0.19034	0.15955	0.29269	0.18558	0.25512	0.065877	0.067954	0.32964	0.18465	0.11366	0.26109	0.36286	0.42182	0.56493	0.80207	0.29948	0.31432	0.14099	0.22885	0.3004	0.27926	0.18391	0.20744	0.033463	0.17418	0.16256	0.2116	0.12399	0.064343	-0.20362	-0.031598	0.17123	0.17856	0.30697	0.17658	0.15571	0.19662	0.072788	-0.092616	0.35982	0.29388	0.092984	0.20832	-0.030532	0.012336	0.12385	0.33083	-0.091707	-0.056433	
 RG_L 	0.12871	0.063423	0.58778	0.6104	0.52812	0.73186	0.11683	0.3348	0.097384	0.14614	-0.34927	-0.02602	-0.035234	0.043017	-0.18881	-0.016193	0.52364	0.28437	0.40715	0.50466	Inf	1.6124	0.13487	0.11585	0.13935	0.018907	-0.088388	0.17357	-0.2185	-0.096113	0.41141	0.40922	0.44824	0.35694	-0.077386	-0.088236	0.15561	0.098488	0.22436	0.41225	0.48734	0.35606	0.21107	0.27935	0.16271	0.18138	0.11466	0.15444	0.39928	0.26536	0.36099	0.30289	0.019351	0.10265	0.12959	0.1037	0.77817	0.67988	0.21557	0.15146	0.61786	0.68062	0.27694	0.34603	0.7421	0.5654	-0.17959	-0.15602	0.19703	0.23984	0.15317	0.33236	-0.13048	-0.036326	-0.15568	0.025791	-0.090197	0.26848	
 RG_R 	0.090266	0.089256	0.53542	0.65309	0.46154	0.75693	0.0043459	0.34327	-0.022141	0.14711	-0.39721	-0.0049351	-0.07849	0.14288	-0.24844	-0.0027283	0.47525	0.34293	0.34361	0.45759	1.6124	Inf	0.1287	0.092555	0.10393	0.0232	-0.1093	0.13874	-0.23306	-0.09987	0.29914	0.40004	0.46431	0.41271	-0.060358	-0.084383	0.20458	0.1477	0.1839	0.4375	0.49764	0.34907	0.19076	0.2139	0.13558	0.15704	0.095264	0.15288	0.36372	0.2098	0.28585	0.21513	0.057316	0.14208	0.17388	0.1328	0.67409	0.74201	0.27328	0.21052	0.65109	0.61757	0.22526	0.34128	0.7098	0.6155	-0.1463	-0.077951	0.2424	0.2535	0.18301	0.32934	-0.12911	0.017956	-0.16408	0.0058432	-0.0060545	0.38068	
 PoCG_L 	0.30131	0.23928	-0.00080133	-0.1071	0.16921	0.047714	0.032494	-0.047182	-0.082644	-0.087266	0.075492	-0.095203	0.0037398	0.023939	0.067995	-0.097871	0.14054	-0.16524	0.53606	0.37243	0.13487	0.1287	Inf	1.7366	1.6832	1.2319	0.66923	0.88163	0.28824	0.30005	-0.032319	-0.081711	0.19438	0.094824	0.41272	0.57066	0.39868	0.12196	0.28508	0.21789	0.39398	0.31389	0.55765	0.57361	0.59288	0.70215	0.65738	0.63446	0.55852	0.71391	0.55728	0.69546	0.39208	0.50117	0.57004	0.60114	-0.10498	-0.24862	-0.44654	-0.17168	0.2983	0.19838	0.22823	0.18038	0.10986	0.11116	-0.091717	-0.24795	0.38368	0.65567	-0.20871	0.16403	-0.21122	-0.33278	-0.093841	-0.10541	-0.025974	-0.31186	
 PoCG_R 	0.26334	0.21948	-0.0091702	-0.11143	0.1863	0.064174	0.029914	-0.03324	-0.097394	-0.090523	0.041905	-0.11371	-0.00014576	-0.037323	0.029157	-0.13619	0.1024	-0.20629	0.37634	0.27672	0.11585	0.092555	1.7366	Inf	1.5918	1.2926	0.68378	0.91908	0.24637	0.32171	0.01152	-0.044301	0.25369	0.14661	0.36773	0.55211	0.34298	0.10395	0.29275	0.23577	0.38078	0.29279	0.54058	0.51779	0.59034	0.70246	0.67829	0.67814	0.58601	0.67871	0.52143	0.6579	0.51381	0.60364	0.68745	0.70527	-0.11048	-0.22165	-0.38319	-0.11978	0.28983	0.22399	0.11061	0.11706	0.14226	0.16159	-0.15815	-0.31142	0.38153	0.61911	-0.30095	0.089363	-0.29598	-0.41336	-0.14299	-0.2113	-0.13865	-0.36928	
 PrCG_L 	0.42209	0.35718	0.029628	-0.10096	0.2236	0.0090999	0.11428	-0.072133	-0.058273	-0.13112	0.14412	-0.07645	0.095323	0.076198	0.13153	-0.060052	0.15639	-0.21218	0.4442	0.27345	0.13935	0.10393	1.6832	1.5918	Inf	1.4746	0.70614	0.8078	0.32683	0.34818	0.015743	-0.10791	0.17709	0.048488	0.53161	0.67155	0.44105	0.1513	0.37107	0.25817	0.36058	0.29983	0.51717	0.5058	0.59325	0.68436	0.62192	0.63061	0.55945	0.73519	0.62093	0.75679	0.33982	0.42586	0.48852	0.54303	-0.068138	-0.20781	-0.40354	-0.15083	0.33944	0.19463	0.27346	0.26728	0.09551	0.0593	-0.037181	-0.17364	0.33545	0.62343	-0.16599	0.21411	-0.14229	-0.31301	-0.017652	-0.095109	-0.018955	-0.32587	
 PrCG_R 	0.40371	0.5579	-0.034621	-0.12807	0.11808	-0.046421	0.092897	-0.064352	-0.088303	-0.086398	0.29835	0.1246	0.23159	0.26306	0.21824	0.051268	0.17588	-0.13177	0.36662	0.26415	0.018907	0.0232	1.2319	1.2926	1.4746	Inf	0.78381	0.92273	0.45598	0.6085	-0.040633	-0.099837	0.13452	0.10746	0.64091	0.81097	0.53684	0.36514	0.39876	0.30528	0.33899	0.37393	0.58096	0.6013	0.59555	0.65989	0.62356	0.6483	0.51856	0.76377	0.51572	0.6773	0.36036	0.49088	0.48297	0.57058	-0.17938	-0.24395	-0.34095	-0.12135	0.24274	0.13446	0.32735	0.34155	-0.019861	0.022876	0.094307	0.029382	0.47502	0.6512	-0.090186	0.17911	-0.040405	-0.13371	0.11239	0.015821	0.0082045	-0.28586	
 SPG_L 	0.67554	0.55469	0.044788	-0.12026	0.18777	-0.042751	0.51335	0.093611	0.2768	0.033735	0.59885	0.25917	0.43385	0.26416	0.51229	0.18642	0.2485	-0.051721	0.35914	0.25172	-0.088388	-0.1093	0.66923	0.68378	0.70614	0.78381	Inf	0.97037	0.65711	0.43613	0.16016	-0.031561	0.41246	0.30428	0.5589	0.55353	0.60969	0.40032	0.45447	0.24128	0.28759	0.41215	0.7879	0.64832	0.98822	0.79221	0.89236	0.87978	0.77317	0.83135	0.40882	0.52698	0.72544	0.7875	0.77868	0.87603	-0.079239	-0.20427	-0.31141	-0.083284	0.23119	0.067511	0.40269	0.37834	0.080276	0.14559	0.18793	-0.015213	0.68282	0.90914	-0.068915	0.19676	0.071608	-0.049516	0.28974	0.12032	-0.015744	-0.42843	
 SPG_R 	0.44821	0.50329	0.17406	0.085987	0.23797	0.21167	0.23993	0.17463	0.043248	0.12827	0.28834	0.27721	0.31533	0.27715	0.25777	0.13254	0.27202	0.049839	0.36847	0.39044	0.17357	0.13874	0.88163	0.91908	0.8078	0.92273	0.97037	Inf	0.36785	0.49429	0.13459	0.14707	0.36238	0.36581	0.36711	0.4416	0.44135	0.30536	0.39282	0.31735	0.47384	0.48347	0.81126	0.82069	0.82191	0.78968	0.81604	0.83137	0.71552	0.93967	0.5272	0.73881	0.55463	0.71575	0.68426	0.77617	-0.074135	-0.1389	-0.20314	-0.0091001	0.28458	0.26454	0.35767	0.31781	0.1777	0.25769	-0.034939	-0.12973	0.73221	0.84657	-0.13328	0.20979	-0.070267	-0.087569	0.033826	-0.033083	-0.14702	-0.26777	
 SMG_L 	0.34937	0.49887	-0.19038	-0.17946	-0.16727	-0.18623	0.19838	0.0064691	0.28782	0.13064	0.55795	0.23376	0.1745	0.21857	0.23857	0.074865	0.2078	-0.047541	0.36648	0.23155	-0.2185	-0.23306	0.28824	0.24637	0.32683	0.45598	0.65711	0.36785	Inf	0.97247	-0.025062	-0.019118	0.054601	0.14408	0.66468	0.58301	0.47305	0.40793	0.25221	0.2661	0.12708	0.31042	0.57121	0.59265	0.3542	0.27788	0.14742	0.22278	0.21186	0.26418	0.042341	0.22071	0.15682	0.25118	0.22812	0.30973	-0.2543	-0.25485	-0.48909	-0.13331	0.02468	-0.14013	0.39179	0.4123	-0.23566	-0.1118	0.56951	0.31458	0.41788	0.36411	0.037805	-0.071939	0.16861	0.15089	0.40569	0.37751	0.073166	-0.27715	
 SMG_R 	0.17591	0.63824	-0.1836	-0.065556	-0.2035	-0.061106	-0.016961	0.053378	0.12855	0.24408	0.26134	0.35818	0.12132	0.27746	0.10839	0.11791	0.12082	0.058197	0.20524	0.19034	-0.096113	-0.09987	0.30005	0.32171	0.34818	0.6085	0.43613	0.49429	0.97247	Inf	-0.11895	0.083351	0.015968	0.24187	0.64338	0.62363	0.39971	0.4727	0.11591	0.28665	0.07428	0.27091	0.39726	0.55343	0.23954	0.24236	0.18052	0.24753	0.17866	0.34566	0.12164	0.34051	0.05062	0.21334	0.19431	0.2834	-0.18536	-0.10828	-0.24616	0.056569	0.044648	0.082369	0.48818	0.60165	-0.22456	-0.020712	0.34022	0.46794	0.31122	0.21148	0.075033	-0.089223	0.10823	0.14341	0.23776	0.31578	-0.077006	-0.2325	
